key	value
MSG_NW_LEVYNOTIFY	天子向你征收了%d两银子。
MSG_NW_LEVYAMOUNT	你向当前在线玩家征收到了%d两银子。
MSG_NW_FORBIDCHAT	你已经被天子禁言，%d分钟后自动解除。
MSG_NW_SEALOWNEDBYEMPEROR	江湖传言，玉玺现在由当今天子<color=red>%s<color>掌管。
MSG_NW_SEALOWNEDBYOTHER	江湖传言，玉玺曾在<color=red>%s<color>手中出现过。
MSG_NW_SEALISGONE	江湖传言，玉玺已经失踪了。

G_CITYWARDATA_0	<最新一轮擂台对阵>\n
G_CITYWARDATA_1	 决赛双方: 
G_CITYWARDATA_2	 半决赛对阵: 
G_CITYWARDATA_3	 第 %u 轮对阵: 
G_CITYWARDATA_4	%s 对 %s
G_CITYWARDATA_5	%s 胜 %s
G_CITYWARDATA_6	<< %s 城区 >>\n
G_CITYWARDATA_7	、
G_CITYWARDATA_8	比赛尚未进行...
G_CITYWARDATA_9	<挑战 %s 城区 - 擂台大战>\n  
G_CITYWARDATA_10	  目前是和平时期\n
G_CITYWARDATA_11	  城区擂台赛正在报名\n
G_CITYWARDATA_12	  城区擂台赛程已公布\n
G_CITYWARDATA_13	  城区擂台赛正在进行\n
G_CITYWARDATA_14	  已经决出挑战者帮会 %s, 城市攻防战一触即发\n
G_CITYWARDATA_15	  攻城战已经开始\n
G_CITYWARDATA_16	  混沌时期\n
G_CITYWARDATA_17	  本城区太守为 %s, 统领帮会 %s\n
G_CITYWARDATA_18	  交易税率设定为 %u, 物价指数为 %u\n
G_CITYWARDATA_19	  新税率尚未发布\n
G_CITYWARDATA_20	  占领时间: %ld 天\n
G_CITYWARDATA_21	  占领时间: ？\n
G_CITYWARDATA_22	  本城仍没有太守\n

MSG_IB_BUYITEM_GOLDCOIN_NOTENOUGH	你的铜钱不足，不能购买此物品。请到官网购买铜钱。
MSG_IB_BUYITEM_GOLDCOIN_GAINRETSCORE	<color=yellow>你购买了<color=green>[%s]<color>，获得%d点商会积分<color>
MSG_IB_BUYITEM_GOLDCOIN_TIMEOUT	你在<color=green>%d年%d月<color>的[%d]商会积分已过期，将被清空

G_STR_SELL_RETSCORE	返还商会积分

MSG_WORLDCHAT_NEEDMONEY	只有充值玩家才允许公聊

G_EMPEROR_SONG	皇帝
G_EMPEROR_JIN	可汗
G_NWTITLE_ROYAL	御封
G_NWTITLE_KING	国主
G_NWTITLE_MINISTER	大丞相
G_NWTITLE_MARSHAL	兵马大元帅
G_NWTITLE_PIONEER	先锋官
G_NWTITLE_SONG	宋·
G_NWTITLE_JIN	金·

G_FUNCTION_FOBIDDEN	对不起，此功能暂时关闭，开放时间敬请关注官方公告。

G_UNKNOWNITEM_NAME	不明物品
G_UNKNOWNITEM_SPR	\\spr\\item\\unknownitem.spr
G_UNKNOWNITEM_INFO	您有新资源没有更新，物品不能正常显示！请及时进行自动更新！

G_ITEM_EXCHANGE_VALUE	可以兑换装有<color=green>%d<color>个精炼石的精炼宝箱
G_ITEM_FORTUNE_VALUE	兵甲财富值:<color=green>%d<color>
MSG_SKILL_IS_NOT_IMMEDIA	该技能不是快捷技能，不能放到快捷栏上
MSG_SKILL_EXISTS_IN_IMMEDIA	快捷栏上已经有该技能了
MSG_ITEM_CANNOT_IN_IMMEDIATE	该类物品不能放到快捷栏上

MSG_SKILL_CANNOT_PICKUP	不能拾取该技能

G_TRIP_FORCERETURN	你被强制返回原服。
G_TRIP_FORBID_EXCHANGE	申请跨区服期间禁止跨服。
G_TRIP_RESULT_FAIL	跨区服失败，请稍后尝试
G_TRIP_RESULT_SUCCESS	跨区服成功
G_TRIP_RESULT_SERVERLOST	跨区服失败：目标区服未连接
G_TRIP_RESULT_ALREADYAPPLY	正在申请跨区服，请耐心等待
G_TRIP_RESULT_DENY	跨区服失败：目标区服拒绝
G_TRIP_RESULT_ERROR	跨区服失败：系统错误
G_TRIP_RESULT_INVALID	您目前不能申请跨区服
G_TRIP_RESULT_LESSOFFLINETIME	跨区服失败：离线托管时间不足。
G_TRIP_FINISH	结束跨区服状态。
G_TRIP_RETURNFAIL	返回原区服失败，请稍后再尝试。
G_TRIP_FIXERROR	跨服状态错误，正尝试修正，请稍后重新申请跨服。


MSG_TONG_AUTO_REFUSE_LEVEL	你的等级太低，该帮会拒绝了你的申请！	
