key	value
L_PLAYERSTALL_24	KPlayerStall::c2sstallmarkprice : SellerID is 	
L_PLAYERSTALL_25	KPlayerStall::c2sstallmarkprice : SellerID is error	
L_PLAYERSTALL_26	Some marked item don't exist, something wrong??	
L_PLAYERSTALL_27	Set seller %d to Stall_Sell_State\n,	m_nPlayerIndex);
L_PLAYERSTALL_28	Recv  buy item info:	
L_PLAYERSTALL_29	SellID = %d, ItemID= %d \n	
L_PLAYERSTALL_30	 [%02d:%02d:%02d]: %s<%s> ´Ó %s<%s> ´¦ÒÔ %d µÄ¼Û¸ñÂò×ßÁË [%s]\r\n	
L_PLAYERSTALL_31	 [Unknown Time]: %s<%s> ´Ó %s<%s> ´¦ÒÔ %d µÄ¼Û¸ñÂò×ßÁË [%s]\r\n	
L_PLAYERSTALL_32	 [%s]µÄÉú³ÉÊ±¼äÊÇ (%u) \r\n\r\n	
L_PLAYERSTALL_33	´Ó [Account:%s] [Name:%s]µÄ°ÚÌ¯ÂòÈëÎïÆ·	Ö§³ö£º%d [%s]ÊÕÈë£º%d Ë°½ð£º%d\r\n	

L_PlayerTrade_0	 [trade]trade µÃµ½½»Ò××´Ì¬ÐÅÏ¢£º¼º·½Ëø¶¨ %d £¬¶Ô·½Ëø¶¨ %d£¬¼º·½È·¶¨ %d£¬¶Ô·½È·¶¨ %d	
L_BuySell_0	BuySell: %s buy idx error!
L_BuySell_1	%s (%s) ÔÚ%dÑ­»·ÂôÁË%sµÃµ½%dÁ½Òø×Ó\n
L_BuySell_2	´ÓnpcÂòÈëÎïÆ·	Ö§³ö½ðÇ®£º%d\r\n
L_BuySell_3	´ÓnpcÂô³öÎïÆ·	ÊÕÈë½ðÇ®£º%d\r\n

L_ITEM_0	%s (%s) µÄ×°±¸±»·ÇÕý³£Çå³ý\n

L_ItemList_0	%s (%s) »ñÈ¡%s (%s) µÄ×°±¸%d\n
L_ItemList_1	[ITEM] ItemListIdx:%d, Item:%d, ItemId:%d
L_ItemList_2	%s (%s) µÄ×°±¸%dÇå³ýÊ±ÒÑ¾­ÊÇ%dËùÊôµÄ×°±¸\n
L_ItemList_3	 [trade]trade ¶Ô·½¼õÉÙÎïÆ· id:%d  PosX:%d  PosY:%d  Width:%d  Height:%d
L_ItemList_4	 [trade]trade ´ËÎïÆ·ÊôÐÔ1 Genre:%d  Detail:%d  Particur:%d  Series:%d
L_ItemList_5	 [trade]trade ´ËÎïÆ·ÊôÐÔ2 Level:%d  Luck:%d  RandomSeed:%d  Version:%d  Durability:%d
L_ItemList_6	 [trade]trade ´ËÎïÆ·ÊôÐÔ3 MagicLevel: %d %d %d %d %d %d
L_ItemList_7	 [%s]Éè¶¨´¢ÎïÏäÃÜÂë£¡
L_ItemList_8	GMÉè¶¨ [%s]µÄ´¢ÎïÏäÃÜÂë£¡
L_ItemList_9	 [%s]È¡Ïû´¢ÎïÏäÃÜÂë£¡
L_ItemList_10	GMÈ¡Ïû [%s]µÄ´¢ÎïÏäÃÜÂë£¡
L_ItemList_11	 [%s]ÐÞ¸Ä´¢ÎïÏäÃÜÂë£¡
L_ItemList_12	GMËø¶¨ [%s]µÄ´¢ÎïÏä£¡
L_ItemList_13	GM½âËø [%s]µÄ´¢ÎïÏä£¡

L_ItemList_14	ËÀÍöµôÂäÎïÆ·\r\n
L_ItemList_15	ËÀÍöµôÂäÉíÉÏ×°±¸\r\n
L_ItemList_16	¶ªÆúËùÓÐÒ©Æ·\r\n
L_ItemList_17	¶ªÆúËùÓÐºìÒ©\r\n
L_ItemList_18	¶ªÆúËùÓÐÀ¶Ò©\r\n
L_ItemList_19	¶ªÆúËùÓÐºìÀ¶Ò©\r\n
L_ItemList_20	¶ªÆúËùÓÐ°×Ò©\r\n
L_ItemList_21	¶ªÆúËùÓÐÂÌÒ©\r\n
L_ItemList_22	%s (%s) thanh vËt phÈm %s (%d,%d,%d,%d,%d) xuÊt hiÖn lçi, bÞ xãa bá\r\n

L_ItemSet_0	%s ÔØÈëÊ§°Ü£¬Çë¼ì²éÉè¶¨ÎÄ¼þ²¢Í¨ÖªÑÐ·¢ÈËÔ±£¡

L_KLibOfBPT_0	 [Ä§·¨ÊôÐÔ]%sÎå·À¿¹ÐÔÉÏÏÞÔö¼Ó%d
L_KLibOfBPT_1	 [Ä§·¨ÊôÐÔ]m_CMAIT [Ç°×ººó×º] [ÀàÐÍ] [ÎåÐÐ] [¼¶±ð]\n
L_KLibOfBPT_2	 [Ä§·¨ÊôÐÔ]m_CMAIT [%d] [%d] [%d] [%d]: Count = %3d, %s  \n

L_Core_0	ÎÞ·¨´ò¿ª\\settings\\gamesetting.iniÎÄ¼þ £¬Çë¼ì²é!!\n
L_Core_1	 [Math]³õÊ¼»¯ÊýÑ§º¯ÊýÊ§°Ü!
L_Core_2	 [Script]½Å±¾Õ¼¿Õ¼äÎª%d
L_Core_3	ÎÞ·¨´ò¿ª%sÎÄ¼þ!!!\n
L_Core_4	ÈËÎïÄ£°åÊýÁ¿%d
L_Core_7	%sNpcµÈ¼¶Éè¶¨½Å±¾ÎÞ·¨¼ÓÔØ£¬¿ÉÄÜÎÄ¼þ²»´æÔÚ»òÓï·¨´íÎó

L_ProtocolProcess_0	 [trade]trade ¶Ô·½Ôö¼ÓÎïÆ·¿Í»§¶ËÌí¼ÓÊ§°Ü!!!
L_ProtocolProcess_1	 [trade]trade ¶Ô·½Ôö¼ÓÎïÆ· id:%d  PosX:%d  PosY:%d
L_ProtocolProcess_2	 [trade]trade ´ËÎïÆ·ÊôÐÔ1 Genre:%d  quality:%d Detail:%d  Particur:%d  Series:%d
L_ProtocolProcess_3	 [trade]trade ´ËÎïÆ·ÊôÐÔ2 Level:%d  Luck:%d  RandomSeed:%d  Version:%d  Durability:%d

L_PLAYERDBFUN_0	[Error!]AddNpc Error DBFuns.cpp
L_PLAYERDBFUN_1	ItemSet:%d, Load item failed!\n
L_PLAYERDBFUN_2	[%s]\nPlayerName:(%s:%s)\tNpcName:(%s)\nMoney:(%d:%d)\nPos:(%d,%d,%d)\n
L_PLAYERDBFUN_3	ItemName:%s, Ver:%d, Rand:%d, ID:%d, Param:(%d,%d,%d), GenTime:%d, Lvl:%d, Series:%d, Local(%d:%d:%d), Magic(%d,%d,%d,%d,%d,%d), Luck:%d, Dur:%d, MaxDur:%d\n
L_PLAYERDBFUN_4	----\n%s\nItemList Index:%d\nItem Index:%d\nItem ID:%d\nItem Place:%d
L_PLAYERDBFUN_5	----\n MenuState: %d TradeState: %d

L_MissleSet_0	MissleSet Have Full!!!, It Maybe A Error!
L_MissleSet_1	[Missle]Missle%dAdd
L_MissleSet_2	[Missle]Missle%dRemove
L_MissleSet_3	[Missle]Count%d

L_SkillList_0	NpcµÄ¼¼ÄÜÊýÁ¿³¬¹ýÁËÏÞÖÆ50£¡£¡£¡£¬Çë¼ì²é!!!
L_SkillList_1	Param2PCoordinateº¯Êý»ñµÃ²ÎÊýÎ¥·¨£¡nParam1,nParam2 [%d,%d], nPX,nPY
L_SkillList_2	Skill::Cast(), nLauncher < 0 , Return False;
L_SkillList_3	Call Skill::Cast(), nWaitTime < 0 
L_SkillList_4	´´½¨×Óµ¯ÌùÍ¼Ê§°Ü£¡£¡£¡%s

L_Skills_0	ÎÞ·¨¶ÁÈ¡¼¼ÄÜÉè¶¨½Å±¾ÎÄ¼þ%s£¬ÇëÈ·ÈÏÊÇ·ñÎÄ¼þ´æÔÚ»ò½Å±¾Óï·¨ÓÐÎó£¡
L_Skills_1	ÖÂÃü´íÎó£¡ÎÞ·¨»ñµÃ¼¼ÄÜ [%s]µÄÉè¶¨½Å±¾£¬Çë¼ì²éÊÇ·ñ´æÔÚ»òÓï·¨ÓÐÎó£¡\n
L_Skills_2	µ±»ñµÃ¸Ã¼¼ÄÜµÈ¼¶Îª%d£¨%s,%s£©Ê±£¬³ö´í£¬Çë¼ì²é½Å±¾!,

L_ScriptFuns_0	Error!Say½Å±¾¶Ô»°¹ý³¤£¬Çë¸üÕý¡£%s

L_LuaFuns_0	ÎÞ·¨ÕÒµ½Ö¸¶¨µÄ½Å±¾¶ÔÏó

L_SortScript_0	 [½Å±¾]¼ÓÔØ½Å±¾%s£¬³ö´í£¬¸Ã½Å±¾ÎÞ·¨¼ÓÔØ£¡£¡Çë¼ì²é£¡£¡
L_SortScript_1	 [½Å±¾]ÑÏÖØ´íÎó!½Å±¾ÊýÁ¿³¬ÏÞÖÆ%d£¡ÇëÁ¢¼´½â¾ö£¡£¡
L_SortScript_2	 [Script]½Å±¾×ÜÈÝÁ¿³¬¹ý%d,ÑÏÖØ´íÎóÇë¼ì²é!
L_SortScript_3	¼ÓÔØ%sÎÄ¼þ³ö´í

L_CoreServerShell_0	 [error]ÍøÂç½ÓÊÕÐ­Òé´óÐ¡²»Æ¥Åä
L_CoreServerShell_1	 [error]ÍøÂç½ÓÊÕÐ­Òé´óÐ¡²»Æ¥Åä<%d>, should %d, but %d\n

L_GMCOMMAND_0	Ö´ÐÐGMÖ¸Áî,·¢ÉúÒì³£!\n

MSG_GET_EXP	B¹n nhËn ®­îc %I64d ®iÓm kinh nghiÖm. 
MSG_DEC_EXP	B¹ntæn thÊt %I64d ®iÓm kinh nghiÖm. 
MSG_LEVEL_UP	§¼ng cÊp cña B¹n th¨ng lªn ®Õn %d. 
MSG_LEADER_LEVEL_UP	§¼ng cÊp thèng so¸i cña B¹n th¨ng lªn ®Õn %d! 
MSG_GET_ATTRIBUTE_POINT	B¹n nhËn ®­îc %d ®iÓm tiÒm n¨ng! 
MSG_GET_SKILL_POINT	B¹n nhËn ®­îc %d mét kü n¨ng ®iÓm! 
MSG_GET_ATTRIBUTE_SKILL_POINT	B¹n nhËn ®­îc %d ®iÓm tiÒm n¨ng vµ %d mét kü n¨ng ®iÓm! 
MSG_SKILL_BEYOND_ATTACKRADIUS	B¹n ®øng c¸ch tiªu ®iÓm qu¸ xa, tr­íc m¾t sö dông vâ c«ng nµy sÏ kh«ng ®ñ hiÖu nghiÖm
MSG_GET_HALF_EXP	B¹n ®ang trong tr¹i th¸i mái mÖt, chØ nhËn ®­îc mét nöa ®iÓm kinh nghiÖm %d ®iÓm.

MSG_TEAM_AUTO_REFUSE_INVITE	Tù ®éng cù tuyÖt lêi mêi cña ng­êi kh¸c ®èi víi nhãm cña B¹n 
MSG_TEAM_NOT_AUTO_REFUSE_INVITE	HiÓn thÞ ng­êi kh¸c ®ang mêi nhãm cña B¹n 
MSG_TEAM_SEND_INVITE	 B¹n %s ph¸t ra lêi mêi c¸c nhãm
MSG_TEAM_CANT_INVITE	Ng­êi míi ch¬i kh«ng thÓ mêi ®­îc ng­êi cña tæ ®éi kh¸c
MSG_TEAM_GET_INVITE	%s mêi tæ ®éi cña B¹n! 
MSG_TEAM_REFUSE_INVITE	%s cù tuyÖt lêi mêi cña nhãm B¹n! 
MSG_TEAM_CREATE	B¹n s¸ng lËp nªn mét nhãm míi
MSG_TEAM_CREATE_FAIL	S¸ng lËp nhãm thÊt b¹i. 
MSG_TEAM_CANNOT_CREATE	B¹n hiÖn giê kh«ng thÓ lËp nhãm 
MSG_TEAM_TARGET_CANNOT_ADD_TEAM	§èi ph­¬ng hiÖn giê kh«ng thÓ lËp nhãm
MSG_TEAM_OPEN	nhãm cña B¹n hiÖn giê kh«ng ®­îc phÐp tiÕp nhËn thªm héi viªn míi
MSG_TEAM_CLOSE	nhãm cña B¹n hiÖn giê kh«ng ®­îc phÐp tiÕp nhËn thªm héi viªn míi
MSG_TEAM_ADD_MEMBER	%s trë thµnh b»ng h÷u cña nhãm B¹n. 
MSG_TEAM_SELF_ADD	nhãm cña B¹n %s gia nhËp. 
MSG_TEAM_DISMISS_CAPTAIN	B¹n ®· gi¶i t¸n nhãm cña m×nh
MSG_TEAM_DISMISS_MEMBER	%s gi¶i t¸n nhãm! 
MSG_TEAM_KICK_ONE	%s bÞ khai trõ khái nhãm
MSG_TEAM_BE_KICKEN	 B¹n bÞ khai trõ khái nhãm
MSG_TEAM_APPLY_ADD	%s xin phÐp gia nhËp nhãm! 
MSG_TEAM_APPLY_ADD_SELF_MSG	nhãm cña B¹n xin phÐp %s gia nhËp! 
MSG_TEAM_LEAVE	%s rêi khái nhãm. 
MSG_TEAM_LEAVE_SELF_MSG	nhãm mµ B¹n %s rêi khái. 
MSG_TEAM_CHANGE_CAPTAIN_FAIL1	§¶m nhËn nhãm tr­ëng thÊt b¹i! 
MSG_TEAM_CHANGE_CAPTAIN_FAIL2	%s kh«ng ®ñ søc thèng so¸i! 
MSG_TEAM_CHANGE_CAPTAIN_FAIL3	nhãm cña B¹n kh«ng thÓ chuyÓn giao cho ng­êi míi 
MSG_TEAM_CHANGE_CAPTAIN	%s ®­îc ®¶m nhËn lµ nhãm tr­ëng
MSG_TEAM_CHANGE_CAPTAIN_SELF	B¹n ®­îc %s ®¶m nhËn lµ nhãm tr­ëng! 
MSG_TEAM_AUTO_CAPTAIN_SELF	B¹n ®­îc hÖ thèng chØ ®Þnh lµ nhãm tr­ëng! 
MSG_TEAM_AUTO_CAPTAIN	%s ®­îc hÖ thèng chØ ®Þnh lµ nhãm tr­ëng! 
MSG_TEAM_ERROR01	nhãm tr­ëng do hÖ thèng chØ ®Þnh, kh«ng thÓ t¨ng thªm thµnh viªn nhãm! 
MSG_TEAM_ERROR02	nhãm tr­ëng do hÖ thèng chØ ®Þnh, kh«ng thÓ ®uæi ng­êi khái nhãm! 
MSG_TEAM_ERROR03	nhãm tr­ëng do hÖ thèng chØ ®Þnh, kh«ng thÓ ®¶m nhËn t©n nhãm tr­ëng! 
MSG_TEAM_ERROR04	nhãm tr­ëng do hÖ thèng chØ ®Þnh, kh«ng thÓ mêi ng­êi kh¸c gia nhËp nhãm! 
MSG_TEAM_ERROR05	nhãm tr­ëng do hÖ thèng chØ ®Þnh, kh«ng thÓ më réng nhãm! 

MSG_CHAT_APPLY_ADD_FRIEND	 B¹n ®Õn %s xin phÐp ®­îc kÕt giao. 
MSG_CHAT_FRIEND_HAD_IN	%s ®· ®­îc nhËn lµm b¼ng h÷u. 
MSG_CHAT_GET_FRIEND_APPLY	%s xin phÐp gia nhËp b»ng h÷u! 
MSG_CHAT_REFUSE_FRIEND	%s cù tuyÖt xin lµm b»ng h÷u
MSG_CHAT_ADD_FRIEND_FAIL	Tham gia %s lµm b»ng h÷u thÊt b¹i! 
MSG_CHAT_ADD_FRIEND_SUCCESS	B¹n ®· %s trë thµnh b»ng h÷u! 
MSG_CHAT_CREATE_TEAM_FAIL1	S¸ng lËp nhãm b»ng h÷u míi thÊt b¹i! 
MSG_CHAT_CREATE_TEAM_FAIL2	§· cã mét nhãm lÊy tªn nµy! 
MSG_CHAT_CREATE_TEAM_FAIL3	§· ®¹t ®ñ sè ng­êi trong mét nhãm! 
MSG_CHAT_RENAME_TEAM_FAIL	Thay ®æi tªn nhãm thÊt b¹i! 
MSG_CHAT_DELETE_TEAM_FAIL1	L­îc bá nhãm thÊt b¹i! 
MSG_CHAT_DELETE_TEAM_FAIL2	nhãm nµy kh«ng cho phÐp l­îc bá 
MSG_CHAT_FRIEND_ONLINE	%s lªn m¹ng råi! 
MSG_CHAT_FRIEND_OFFLINE	%s rêi m¹ng råi! 
MSG_CHAT_FRIEND_DELETE	%s bÞ l­îc bá råi! 
MSG_CHAT_DELETE_FRIEND	 B¹n ®· %s hñy bá mèi quan hÖ b»ng h÷u! 
MSG_CHAT_DISMISS_FRIEND	%s cïng B¹n hñy bá mèi quan hÖ b»ng h÷u! 
MSG_CHAT_DISMISS_BROTHER	%s cïng B¹n hñy bá mèi quan hÖ th©n thÝch! 
MSG_CHAT_DISMISS_MATE	%s cïng B¹n hñy bá mèi quan hÖ phu thª! 
MSG_CHAT_DISMISS_RELATION	%s cïng B¹n hñy bá mèi quan hÖ! 
MSG_CHAT_MSG_FROM_FRIEND	%s tin tøc chuyÓn ®Õn! 
MSG_CHAT_FRIEND_NOT_NEAR	%s kh«ng ë phô cËn! 
MSG_CHAT_FRIEND_NOT_ONLINE	%s kh«ng trùc tuyÕn! 
MSG_CHAT_TAR_REFUSE_SINGLE_TALK	%s ch­a ®Þnh duyÖt chøc n¨ng t¸n gÉu! 

MSG_SHOP_NO_ROOM	Kho¶ng trèng trong tói kh«ng ®ñ! 
MSG_SHOP_NO_MONEY	TiÒn Vµng kh«ng ®ñ! 
MSG_SHOP_NO_FUYUAN	Phóc duyªn kh«ng ®ñ! 
MSG_SHOP_NO_COIN	TiÒn §ång kh«ng ®ñ! 
MSG_SHOP_NO_SCORE	§iÓm tÝch lòy kh«ng ®ñ!
MSG_SHOP_NO_CONTRIBUTION	§iÓm cèng hiÕn kh«ng ®ñ!
MSG_SHOP_NO_RESPECT	Uy danh kh«ng ®ñ!
MSG_SHOP_NO_ENERGY	Tinh lùc kh«ng ®ñ!
MSG_SHOP_NO_REFINING	Tinh LuyÖn Th¹ch kh«ng ®ñ!
MSG_SHOP_NO_GOLDCOIN_NEW	Xu kh«ng ®ñ!

MSG_NPC_NO_MANA	Néi lùc kh«ng ®ñ! 
MSG_NPC_NO_STAMINA	ThÓ lùc kh«ng ®ñ! 
MSG_NPC_NO_LIFE	Sinh mÖnh kh«ng ®ñ! 
MSG_NPC_DEATH	%s khÝ tuyÖt th©n vong!! 

MSG_OBJ_CANNOT_PICKUP	B¹n kh«ng thÓ lÊy ®­îc vËt phÈm cña ng­êi kh¸c! 
MSG_MONEY_CANNOT_PICKUP	B¹n kh«ng thÓ lÊy ®­îc tiÒn cña ng­êi kh¸c! 
MSG_OBJ_TOO_FAR	vËt phÈm qu¸ xa, kh«ng thÓ lÊy ®­îc! 
MSG_DEC_MONEY	B¹n bÞ mÊt %d l­îng b¹c! 
MSG_EARN_MONEY	B¹n nhËn ®­îc %d l­îng b¹c! 
MSG_DEATH_LOSE_ITEM	B¹n mÊt ®i vËt phÈm %s! 
MSG_ADD_ITEM	B¹n nhËn ®­îc %d mét c¸i %s! 
MSG_ITEM_SAME_DETAIL_IN_IMMEDIATE	HiÖn ®· cã vËt phÈm ®ång lo¹i råi
MSG_CAN_NOT_VIEW_ITEM	HiÖn giê kh«ng thÓ xem xÐt trang bÞ cña ng­êi kh¸c! 
MSG_ITEM_DAMAGED	Nh÷ng trang bÞ cña b¹n %s ®· sö dông qu¸ l©u, hao mßn triÖt ®Ó! 
MSG_ITEM_NEARLY_DAMAGED	Nh÷ng thø b¹n trang bÞ %s ®· s¾p bÞ hao mßn, xin kÞp thêi xö lý 
MSG_ITEM_USINGTIMES_END	%s cña b¹n ®· hao mßn triÖt ®Ó!
MSG_ITEM_UNFIT_SIZE_IMMEDIATE	Thanh c«ng cô chØ cã thÓ ®Æt vµo 1 vËt phÈm mµ th«i!
MSG_ITEM_LEFTUSAGETIME_FADE	<color=yellow>%s<color> cña b¹n s¾p háng, cßn <color=yellow>%d<color> phót sö dông!
MSG_ITEM_LEFTUSAGETIME_TIMEOUT	 %s cña b¹n ®· h­ háng!

MSG_TRADE_STATE_OPEN	B¹n hiÖn giê cã thÓ giao dÞch. 
MSG_TRADE_STATE_CLOSE	B¹n hiÖn giê kh«ng thÓ giao dÞch. 
MSG_TRADE_SELF_LOCK	B¹n ®· khãa chøc n¨ng giao dÞch vËt phÈm. 
MSG_TRADE_SELF_UNLOCK	B¹n gi¶i khãa, giao dÞch vËt phÈm. 
MSG_TRADE_DEST_LOCK	%s ®· khãa chøc n¨ng giao dÞch vËt phÈm. 
MSG_TRADE_DEST_UNLOCK	%s B¹n gi¶i khãa, giao dÞch vËt phÈm. 
MSG_TRADE_SUCCESS	B¹n cïng víi %s giao dÞch thµnh c«ng. 
MSG_TRADE_FAIL	B¹n cïng víi %s giao dÞch thÊt b¹i. 
MSG_TRADE_SELF_ROOM_FULL	kho¶ng trèng trong tói cña B¹n kh«ng ®ñ! 
MSG_TRADE_DEST_ROOM_FULL	%s kho¶ng trèng trong tói kh«ng ®ñ! 
MSG_TRADE_SEND_APPLY	B¹n gÆp %s xin phÐp giao dÞch! 
MSG_TRADE_GET_APPLY	%s xin phÐp cïng víi B¹n giao dÞch! 
MSG_TRADE_REFUSE_APPLY	%s cù tuyÖt giao dÞch víi B¹n! 
MSG_TRADE_TASK_ITEM	VËt phÈm nµy kh«ng thÓ giao dÞch!

MSG_PK_NORMAL_FLAG_0	Tr¹ng th¸i PK ë d¹ng luyÖn c«ng
MSG_PK_NORMAL_FLAG_1	Tr¹ng th¸i PK ë d¹ng chiÕn ®Êu
MSG_PK_NORMAL_FLAG_2	Tr¹ng th¸i PK ë d¹ng thøc giÕt ng­êi
MSG_PK_FIGHT_FLAG	PK ®· s½n sµng cho d¹ng thøc chiÕn ®Êu
MSG_PK_KILL_ALL_FLAG	PK ®· s½n sµng cho d¹ng giÕt ng­êi
MSG_PK_VALUE	TrÞ sè PK hiÖn thêi cña B¹n lµ %d! 
MSG_PK_ERROR_1	B¹n hiÖn giê ®ang ë trong tr¹ng th¸i phi chiÕn ®Êu! 
MSG_PK_ERROR_2	Ng­êi míi kh«ng thÓ giÕt thï! 
MSG_PK_ERROR_3	B¹n ®ang cïng víi ng­êi kh¸c trao ®æi ý kiÕn! 
MSG_PK_ERROR_4	B¹n ®ang cïng víi ng­êi kh¸c giÕt thï! 
MSG_PK_ERROR_5	B¹n kh«ng thÓ giÕt ng­êi míi! 
MSG_PK_ERROR_6	§èi ph­¬ng ®ang ë trong tr¹ng th¸i phi chiÕn ®Êu! 
MSG_PK_ERROR_7	§èi ph­¬ng ®ang cïng víi ng­êi kh¸c trao ®æi ý kiÕn! 
MSG_PK_ENMITY_SUCCESS_1	%s cïng víi B¹n cõu s¸t! 
MSG_PK_ENMITY_SUCCESS_2	Sau 10 gi©y b¾t ®Çu tiÕn hµnh cõu s¸t! 
MSG_PK_ENMITY_CLOSE	nhiÖn vô cõu s¸t cña B¹n kÕt thóc! 
MSG_PK_ENMITY_OPEN	B©y giê b¾t ®Çu tiÕn hµnh cõu s¸t!
MSG_PK_ERROR_8	PK tõ phi luyÖn c«ng chuyÓn sang luyÖn c«ng ph¶i mÊt 3 phót
MSG_PK_YUXI_1	S¸t h¹i ng­êi së h÷u Ngäc Tû,  bÞ trõng ph¹t PK gÊp 2 lÇn.
MSG_PK_YUXI_2	Së h÷u Ngäc Tû sÏ kh«ng bÞ trõng ph¹t PK


MSG_TONG_CREATE_ERROR01	Tªn bang héi qu¸ dµi
MSG_TONG_CREATE_ERROR02	Phe ph¸i trong bang héi hiÓu lÇm! 
MSG_TONG_CREATE_ERROR03	Thµnh viªn bang héi kh«ng thÓ kh«ng thÓ lËp mét bang héi kh¸c! 
MSG_TONG_CREATE_ERROR04	S¸t thñ míi cã thÓ lËp bang héi
MSG_TONG_CREATE_ERROR05	§¼ng cÊp ®Ó lËp bang héi kh«ng ®ñ! 
MSG_TONG_CREATE_ERROR06	§¼ng cÊp thèng so¸i ®Ó lËp bang héi kh«ng ®ñ! 
MSG_TONG_CREATE_ERROR07	LËp bang héi cÇn ph¶i cã %d tiÒn! 
MSG_TONG_CREATE_ERROR08	Trong tæ ®éi, kh«ng thÓ lËp bang héi! 
MSG_TONG_CREATE_ERROR09	Tªn bang héi bÞ sai! 
MSG_TONG_CREATE_ERROR10	Sè tiÒn cÇn ®Ó lËp bang héi kh«ng ®ñ! 
MSG_TONG_CREATE_ERROR11	Tªn bang héi kh«ng hîp ph¸p hoÆc trïng víi tªn bang héi kh¸c! 
MSG_TONG_APPLY_CREATE	B¹n xin phÐp s¸ng lËp bang héi! 
MSG_TONG_CREATE_SUCCESS1	S¸ng lËp bang héi thµnh c«ng! 
MSG_TONG_CREATE_SUCCESS2	%s b¾t ®Çu thêi gian kh¶o nghiÖm! 
MSG_TONG_CREATE_SUCCESS3	Xin h·y mau chãng më réng quy m« 
MSG_TONG_INSTATE_FAIL_ID2	%s kh«ng trùc tuyÕn, kh«ng thÓ nhiÖm mÖnh
MSG_TONG_INSTATE_FAIL_ID3	%s n¨ng lùc kh«ng ®ñ, kh«ng thÓ ®¶m ®­¬ng chøc vÞ míi! 
MSG_TONG_CHANGE_JOB_CALL_ERROR1	Tªn x­ng h« qu¸ dµi! 
MSG_TONG_CHANGE_JOB_CALL_ERROR2	Bang chñ míi cã thÓ thay ®æi tªn gäi! 
MSG_TONG_CHANGE_JOB_CALL_ERROR3	Bang chñ míi cã thÓ thay ®æi phe ph¸i! 
MSG_TONG_APPLY_ADD	B¹n xin phÐp gia nhËp bang héi! 
MSG_TONG_APPLY_ADD_ERROR1	Thµnh viªn bang héi kh«ng thÓ gia nhËp thªm mét bang héi kh¸c! 
MSG_TONG_APPLY_ADD_ERROR2	S¸t thñ míi cã thÓ gia nhËp bang héi!
MSG_TONG_APPLY_ADD_ERROR3	Trong tæ ®éi, kh«ng thÓ gia nhËp bang héi! 
MSG_TONG_REFUSE_ADD	%s cù tuyÖt B¹n gia nhËp bang héi! 
MSG_TONG_ADD_SUCCESS	B¹n gia nhËp bang héi! 
MSG_TONG_CANNOT_LEAVE1	Bang chñ kh«ng thÓ rêi khái bang héi! 
MSG_TONG_CANNOT_LEAVE2	Tr­ëng l·o kh«ng thÓ rêi khái bang héi! 
MSG_TONG_BE_KICKED	B¹n ®· bÞ ®uæi khái bang héi
MSG_TONG_LEAVE_SUCCESS	B¹n chñ ®éng rêi khái bang héi thµnh c«ng! 
MSG_TONG_LEAVE_FAIL	B¹n chñ ®éng rêi khái bang héi thÊt b¹i! 
MSG_TONG_CHANGE_AS_MASTER	B¹n ®­îc ®¶m nhËn Bang chñ! 
MSG_TONG_CHANGE_AS_MEMBER	B¹n hiÖn giê trë thµnh bang chóng b×nh th­êng! 
MSG_TONG_DISMISS	Bang héi cña B¹n ch­a th«ng qua thêi gian kh¶o nghiÖm, bÞ gi¶i t¸n! 
MSG_TONG_CHANGE_CAMP_NO_MONEY	Thay ®æi phe ph¸i trong bang héi cÇn ph¶i n¹p %d mét v¹n thñ tôc phÝ! 
MSG_TONG_CREATE_UNION_ERROR2	§· ë trong liªn minh, kh«ng thÓ t¸i lËp liªn minh! 
MSG_TONG_CREATE_UNION_ERROR4	ChØ ®Þnh bang héi kh«ng tån t¹i! 
MSG_TONG_CREATE_UNION_ERROR5	§· cã bang héi hoÆc liªn minh bang héi trïng tªn nµy! 
MSG_TONG_CREATE_UNION_SUCCESS	B¹n s¸ng lËp nªn mét liªn minh bang héi kh«ng tªn! 
MSG_TONG_JOIN_UNION_ERROR1	Liªn minh xin gia nhËp kh«ng tån t¹i hoÆc ®· bÞ gi¶i t¸n!
MSG_TONG_NO_OPRIGHT	Kh«ng cã quyÒn h¹n ®Ó thùc hiÖn thao t¸c nµy!
MSG_ADD_CONTRIBUTION	B¹n nhËn ®­îc %d ®iÓm cèng hiÕn
MSG_RIGHT_ASSIGN_NEED_DIRECTOR	§èi ph­¬ng kh«ng ph¶i lµ tr­ëng l·o, kh«ng thÓ tiÕp nhËn quyÒn h¹n!
MSG_TONG_TARGET_NOTMEMBER	§èi ph­¬ng kh«ng ph¶i lµ thµnh viªn bang héi!
MSG_TONG_RIGHT_ASSIGN_SUCCESS	Giao quyÒn cho %s thµnh c«ng!
MSG_TONG_SELF_RIGHT_ASSIGN		QuyÒn h¹n thao t¸c bang héi cña b¹n ®· ®­îc bang chñ giao phã l¹i!
MSG_TONG_NORIGHT_MEMBER_ONLINE	Bang chñ vµ tr­ëng l·o cã quyÒn h¹n nµy ®Òu kh«ng cã trªn m¹ng!

MSG_TONG_ADD_UNIONMEMBER_ERROR1	Liªn minh thÊt b¹i! Ng©n quü bang héi liªn minh kh«ng ®ñ!
