装备名称	刀盾站立1	盾刀站立1	空手站立1	空手站立2	空手站立3	短武器站立	长武器站立	双武器站立	刀盾武器站立	盾刀武器站立	琴战斗站立	琴非战斗站立	空手走路	普通走路	短武器走路	长武器走路	双武器走路	刀盾武器走路	盾刀武器走路	琴走路	空手跑步	普通跑步	短武器跑步	长武器跑步	双武器跑步	刀盾武器跑步	盾刀武器跑步	琴武器跑步	空手受伤	短武器受伤	长武器受伤	双武器受伤	刀盾武器受伤	盾刀武器受伤	琴武器受伤	空手死亡	短武器死亡	长武器死亡	双武器死亡	刀盾武器死亡	盾刀武器死亡	琴武器死亡	空手攻击	短武器刺	短武器砍	长武器戳	长武器劈	双武器划	双武器砸	刀盾武器划	刀盾武器砍	盾刀武器划	盾刀武器砍	琴武器攻击1	琴武器攻击2	暗器投掷	空手魔法	短武器魔法	长武器魔法	双武器魔法	刀盾武器魔法	盾刀武器魔法	琴武器魔法	打坐	跳跃	骑马站立	骑马走动	骑马跑步	骑马攻击劈	骑马攻击刺	骑马魔法	骑马受伤	骑马死亡	骑马站立1	骑马站立2
英豪之少林手	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_116_ST01.spr	MA_HD_116_ST02.spr	MA_HD_116_ST03.spr	MA_HD_116_ST04.spr	MA_HD_116_ST05.spr	MA_HD_116_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_116_WK01.spr	MA_HD_116_WK01.spr	MA_HD_116_WK02.spr	MA_HD_116_WK03.spr	MA_HD_116_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_116_RN01.spr	MA_HD_116_RN01.spr	MA_HD_116_RN02.spr	MA_HD_116_RN03.spr	MA_HD_116_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_116_IJ01.spr	MA_HD_116_IJ02.spr	MA_HD_116_IJ03.spr	MA_HD_116_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_116_DE01.spr	MA_HD_116_DE02.spr	MA_HD_116_DE03.spr	MA_HD_116_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_116_AT01.spr	MA_HD_116_AT02.spr	MA_HD_116_AT03.spr	MA_HD_116_AT04.spr	MA_HD_116_AT05.spr	MA_HD_116_AT06.spr	MA_HD_116_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_116_MG01.spr	MA_HD_116_MG02.spr	MA_HD_116_MG03.spr	MA_HD_116_MG04.spr	MA_HD_116_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_116_ZZ01.spr	MA_HD_116_JP01.spr	MA_HD_116_RD01.spr	MA_HD_116_HW01.spr	MA_HD_116_HR01.spr	MA_HD_116_HA01.spr	MA_HD_116_HA02.spr	MA_HD_116_HM01.spr	MA_HD_116_HI01.spr	MA_HD_116_HD01.spr	MA_HD_116_RD01.spr	MA_HD_116_RD01.spr
英豪之少林棍	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_116_ST01.spr	MA_HD_116_ST02.spr	MA_HD_116_ST03.spr	MA_HD_116_ST04.spr	MA_HD_116_ST05.spr	MA_HD_116_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_116_WK01.spr	MA_HD_116_WK01.spr	MA_HD_116_WK02.spr	MA_HD_116_WK03.spr	MA_HD_116_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_116_RN01.spr	MA_HD_116_RN01.spr	MA_HD_116_RN02.spr	MA_HD_116_RN03.spr	MA_HD_116_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_116_IJ01.spr	MA_HD_116_IJ02.spr	MA_HD_116_IJ03.spr	MA_HD_116_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_116_DE01.spr	MA_HD_116_DE02.spr	MA_HD_116_DE03.spr	MA_HD_116_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_116_AT01.spr	MA_HD_116_AT02.spr	MA_HD_116_AT03.spr	MA_HD_116_AT04.spr	MA_HD_116_AT05.spr	MA_HD_116_AT06.spr	MA_HD_116_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_116_MG01.spr	MA_HD_116_MG02.spr	MA_HD_116_MG03.spr	MA_HD_116_MG04.spr	MA_HD_116_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_116_ZZ01.spr	MA_HD_116_JP01.spr	MA_HD_116_RD01.spr	MA_HD_116_HW01.spr	MA_HD_116_HR01.spr	MA_HD_116_HA01.spr	MA_HD_116_HA02.spr	MA_HD_116_HM01.spr	MA_HD_116_HI01.spr	MA_HD_116_HD01.spr	MA_HD_116_RD01.spr	MA_HD_116_RD01.spr
英豪之少林刀	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_116_ST01.spr	MA_HD_116_ST02.spr	MA_HD_116_ST03.spr	MA_HD_116_ST04.spr	MA_HD_116_ST05.spr	MA_HD_116_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_116_WK01.spr	MA_HD_116_WK01.spr	MA_HD_116_WK02.spr	MA_HD_116_WK03.spr	MA_HD_116_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_116_RN01.spr	MA_HD_116_RN01.spr	MA_HD_116_RN02.spr	MA_HD_116_RN03.spr	MA_HD_116_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_116_IJ01.spr	MA_HD_116_IJ02.spr	MA_HD_116_IJ03.spr	MA_HD_116_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_116_DE01.spr	MA_HD_116_DE02.spr	MA_HD_116_DE03.spr	MA_HD_116_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_116_AT01.spr	MA_HD_116_AT02.spr	MA_HD_116_AT03.spr	MA_HD_116_AT04.spr	MA_HD_116_AT05.spr	MA_HD_116_AT06.spr	MA_HD_116_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_116_MG01.spr	MA_HD_116_MG02.spr	MA_HD_116_MG03.spr	MA_HD_116_MG04.spr	MA_HD_116_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_116_ZZ01.spr	MA_HD_116_JP01.spr	MA_HD_116_RD01.spr	MA_HD_116_HW01.spr	MA_HD_116_HR01.spr	MA_HD_116_HA01.spr	MA_HD_116_HA02.spr	MA_HD_116_HM01.spr	MA_HD_116_HI01.spr	MA_HD_116_HD01.spr	MA_HD_116_RD01.spr	MA_HD_116_RD01.spr
英豪之天王锤	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_118_ST01.spr	MA_HD_118_ST02.spr	MA_HD_118_ST03.spr	MA_HD_118_ST04.spr	MA_HD_118_ST05.spr	MA_HD_118_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_118_WK01.spr	MA_HD_118_WK01.spr	MA_HD_118_WK02.spr	MA_HD_118_WK03.spr	MA_HD_118_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_118_RN01.spr	MA_HD_118_RN01.spr	MA_HD_118_RN02.spr	MA_HD_118_RN03.spr	MA_HD_118_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_118_IJ01.spr	MA_HD_118_IJ02.spr	MA_HD_118_IJ03.spr	MA_HD_118_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_118_DE01.spr	MA_HD_118_DE02.spr	MA_HD_118_DE03.spr	MA_HD_118_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_118_AT01.spr	MA_HD_118_AT02.spr	MA_HD_118_AT03.spr	MA_HD_118_AT04.spr	MA_HD_118_AT05.spr	MA_HD_118_AT06.spr	MA_HD_118_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_118_MG01.spr	MA_HD_118_MG02.spr	MA_HD_118_MG03.spr	MA_HD_118_MG04.spr	MA_HD_118_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_118_ZZ01.spr	MA_HD_118_JP01.spr	MA_HD_118_RD01.spr	MA_HD_118_HW01.spr	MA_HD_118_HR01.spr	MA_HD_118_HA01.spr	MA_HD_118_HA02.spr	MA_HD_118_HM01.spr	MA_HD_118_HI01.spr	MA_HD_118_HD01.spr	MA_HD_118_RD01.spr	MA_HD_118_RD01.spr
英豪之天王枪	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_118_ST01.spr	MA_HD_118_ST02.spr	MA_HD_118_ST03.spr	MA_HD_118_ST04.spr	MA_HD_118_ST05.spr	MA_HD_118_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_118_WK01.spr	MA_HD_118_WK01.spr	MA_HD_118_WK02.spr	MA_HD_118_WK03.spr	MA_HD_118_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_118_RN01.spr	MA_HD_118_RN01.spr	MA_HD_118_RN02.spr	MA_HD_118_RN03.spr	MA_HD_118_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_118_IJ01.spr	MA_HD_118_IJ02.spr	MA_HD_118_IJ03.spr	MA_HD_118_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_118_DE01.spr	MA_HD_118_DE02.spr	MA_HD_118_DE03.spr	MA_HD_118_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_118_AT01.spr	MA_HD_118_AT02.spr	MA_HD_118_AT03.spr	MA_HD_118_AT04.spr	MA_HD_118_AT05.spr	MA_HD_118_AT06.spr	MA_HD_118_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_118_MG01.spr	MA_HD_118_MG02.spr	MA_HD_118_MG03.spr	MA_HD_118_MG04.spr	MA_HD_118_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_118_ZZ01.spr	MA_HD_118_JP01.spr	MA_HD_118_RD01.spr	MA_HD_118_HW01.spr	MA_HD_118_HR01.spr	MA_HD_118_HA01.spr	MA_HD_118_HA02.spr	MA_HD_118_HM01.spr	MA_HD_118_HI01.spr	MA_HD_118_HD01.spr	MA_HD_118_RD01.spr	MA_HD_118_RD01.spr
英豪之天王刀	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_118_ST01.spr	MA_HD_118_ST02.spr	MA_HD_118_ST03.spr	MA_HD_118_ST04.spr	MA_HD_118_ST05.spr	MA_HD_118_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_118_WK01.spr	MA_HD_118_WK01.spr	MA_HD_118_WK02.spr	MA_HD_118_WK03.spr	MA_HD_118_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_118_RN01.spr	MA_HD_118_RN01.spr	MA_HD_118_RN02.spr	MA_HD_118_RN03.spr	MA_HD_118_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_118_IJ01.spr	MA_HD_118_IJ02.spr	MA_HD_118_IJ03.spr	MA_HD_118_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_118_DE01.spr	MA_HD_118_DE02.spr	MA_HD_118_DE03.spr	MA_HD_118_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_118_AT01.spr	MA_HD_118_AT02.spr	MA_HD_118_AT03.spr	MA_HD_118_AT04.spr	MA_HD_118_AT05.spr	MA_HD_118_AT06.spr	MA_HD_118_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_118_MG01.spr	MA_HD_118_MG02.spr	MA_HD_118_MG03.spr	MA_HD_118_MG04.spr	MA_HD_118_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_118_ZZ01.spr	MA_HD_118_JP01.spr	MA_HD_118_RD01.spr	MA_HD_118_HW01.spr	MA_HD_118_HR01.spr	MA_HD_118_HA01.spr	MA_HD_118_HA02.spr	MA_HD_118_HM01.spr	MA_HD_118_HI01.spr	MA_HD_118_HD01.spr	MA_HD_118_RD01.spr	MA_HD_118_RD01.spr
英豪之峨眉剑	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr							MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr						MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr						MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr					MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr					MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr								MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr						MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr												
英豪之峨眉手	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr							MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr						MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr						MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr					MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr					MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr								MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr						MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr												
英豪之翠烟单刀	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr							MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr						MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr						MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr					MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr					MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr								MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr						MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr												
英豪之翠烟双刀	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr							MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr						MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr						MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr					MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr					MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr								MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr						MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr												
英豪之五毒手	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_109_ST01.spr	MA_HD_109_ST02.spr	MA_HD_109_ST03.spr	MA_HD_109_ST04.spr	MA_HD_109_ST05.spr	MA_HD_109_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_109_WK01.spr	MA_HD_109_WK01.spr	MA_HD_109_WK02.spr	MA_HD_109_WK03.spr	MA_HD_109_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_109_RN01.spr	MA_HD_109_RN01.spr	MA_HD_109_RN02.spr	MA_HD_109_RN03.spr	MA_HD_109_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_109_IJ01.spr	MA_HD_109_IJ02.spr	MA_HD_109_IJ03.spr	MA_HD_109_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_109_DE01.spr	MA_HD_109_DE02.spr	MA_HD_109_DE03.spr	MA_HD_109_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_109_AT01.spr	MA_HD_109_AT02.spr	MA_HD_109_AT03.spr	MA_HD_109_AT04.spr	MA_HD_109_AT05.spr	MA_HD_109_AT06.spr	MA_HD_109_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_109_MG01.spr	MA_HD_109_MG02.spr	MA_HD_109_MG03.spr	MA_HD_109_MG04.spr	MA_HD_109_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_109_ZZ01.spr	MA_HD_109_JP01.spr	MA_HD_109_RD01.spr	MA_HD_109_HW01.spr	MA_HD_109_HR01.spr	MA_HD_109_HA01.spr	MA_HD_109_HA02.spr	MA_HD_109_HM01.spr	MA_HD_109_HI01.spr	MA_HD_109_HD01.spr	MA_HD_109_RD01.spr	MA_HD_109_RD01.spr
英豪之五毒刀	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_109_ST01.spr	MA_HD_109_ST02.spr	MA_HD_109_ST03.spr	MA_HD_109_ST04.spr	MA_HD_109_ST05.spr	MA_HD_109_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_109_WK01.spr	MA_HD_109_WK01.spr	MA_HD_109_WK02.spr	MA_HD_109_WK03.spr	MA_HD_109_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_109_RN01.spr	MA_HD_109_RN01.spr	MA_HD_109_RN02.spr	MA_HD_109_RN03.spr	MA_HD_109_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_109_IJ01.spr	MA_HD_109_IJ02.spr	MA_HD_109_IJ03.spr	MA_HD_109_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_109_DE01.spr	MA_HD_109_DE02.spr	MA_HD_109_DE03.spr	MA_HD_109_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_109_AT01.spr	MA_HD_109_AT02.spr	MA_HD_109_AT03.spr	MA_HD_109_AT04.spr	MA_HD_109_AT05.spr	MA_HD_109_AT06.spr	MA_HD_109_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_109_MG01.spr	MA_HD_109_MG02.spr	MA_HD_109_MG03.spr	MA_HD_109_MG04.spr	MA_HD_109_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_109_ZZ01.spr	MA_HD_109_JP01.spr	MA_HD_109_RD01.spr	MA_HD_109_HW01.spr	MA_HD_109_HR01.spr	MA_HD_109_HA01.spr	MA_HD_109_HA02.spr	MA_HD_109_HM01.spr	MA_HD_109_HI01.spr	MA_HD_109_HD01.spr	MA_HD_109_RD01.spr	MA_HD_109_RD01.spr
英豪之唐门飞刀	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_114_ST01.spr	MA_HD_114_ST02.spr	MA_HD_114_ST03.spr	MA_HD_114_ST04.spr	MA_HD_114_ST05.spr	MA_HD_114_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_114_WK01.spr	MA_HD_114_WK01.spr	MA_HD_114_WK02.spr	MA_HD_114_WK03.spr	MA_HD_114_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_114_RN01.spr	MA_HD_114_RN01.spr	MA_HD_114_RN02.spr	MA_HD_114_RN03.spr	MA_HD_114_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_114_IJ01.spr	MA_HD_114_IJ02.spr	MA_HD_114_IJ03.spr	MA_HD_114_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_114_DE01.spr	MA_HD_114_DE02.spr	MA_HD_114_DE03.spr	MA_HD_114_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_114_AT01.spr	MA_HD_114_AT02.spr	MA_HD_114_AT03.spr	MA_HD_114_AT04.spr	MA_HD_114_AT05.spr	MA_HD_114_AT06.spr	MA_HD_114_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_114_MG01.spr	MA_HD_114_MG02.spr	MA_HD_114_MG03.spr	MA_HD_114_MG04.spr	MA_HD_114_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_114_ZZ01.spr	MA_HD_114_JP01.spr	MA_HD_114_RD01.spr	MA_HD_114_HW01.spr	MA_HD_114_HR01.spr	MA_HD_114_HA01.spr	MA_HD_114_HA02.spr	MA_HD_114_HM01.spr	MA_HD_114_HI01.spr	MA_HD_114_HD01.spr	MA_HD_114_RD01.spr	MA_HD_114_RD01.spr
英豪之唐门袖箭	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_114_ST01.spr	MA_HD_114_ST02.spr	MA_HD_114_ST03.spr	MA_HD_114_ST04.spr	MA_HD_114_ST05.spr	MA_HD_114_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_114_WK01.spr	MA_HD_114_WK01.spr	MA_HD_114_WK02.spr	MA_HD_114_WK03.spr	MA_HD_114_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_114_RN01.spr	MA_HD_114_RN01.spr	MA_HD_114_RN02.spr	MA_HD_114_RN03.spr	MA_HD_114_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_114_IJ01.spr	MA_HD_114_IJ02.spr	MA_HD_114_IJ03.spr	MA_HD_114_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_114_DE01.spr	MA_HD_114_DE02.spr	MA_HD_114_DE03.spr	MA_HD_114_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_114_AT01.spr	MA_HD_114_AT02.spr	MA_HD_114_AT03.spr	MA_HD_114_AT04.spr	MA_HD_114_AT05.spr	MA_HD_114_AT06.spr	MA_HD_114_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_114_MG01.spr	MA_HD_114_MG02.spr	MA_HD_114_MG03.spr	MA_HD_114_MG04.spr	MA_HD_114_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_114_ZZ01.spr	MA_HD_114_JP01.spr	MA_HD_114_RD01.spr	MA_HD_114_HW01.spr	MA_HD_114_HR01.spr	MA_HD_114_HA01.spr	MA_HD_114_HA02.spr	MA_HD_114_HM01.spr	MA_HD_114_HI01.spr	MA_HD_114_HD01.spr	MA_HD_114_RD01.spr	MA_HD_114_RD01.spr
