ItemGenre	DetailType	ParticularType	Series	Level	IsNew	money	FuYuan	Coin	Score	GoldCoin	Contribution	Honour	GoldCoinScore	½ð±Ò¹ºÎï·µ»¹µÄ½ð±Ò»ý·Ö	UniPriceType	UniPriceAmount	SaleLogRequired	CurrentPrice	PromotionBeginDate	PromotionEndDate	SaleBeginDate	SaleEndDate	ExpiredTime£¨minute or YYYYmmdd£©	UsedTime£¨minute or OnlineTime£©	"ConsumeType(0-once;1-unlimit)"	comment
6	1	764	0	1		100											1									MËt ®å luyÖn cÊp
6	1	765	0	1		100											1									MËt ®å luyÖn cÊp
6	1	766	0	1		100											1									MËt ®å luyÖn cÊp
6	1	767	0	1		100											1									MËt ®å luyÖn cÊp
6	1	768	0	1		100											1									MËt ®å luyÖn cÊp
6	1	769	0	1		100											1									MËt ®å luyÖn cÊp
6	1	770	0	1		100											1									MËt ®å luyÖn cÊp
6	1	771	0	1		100											1									MËt ®å luyÖn cÊp
6	1	772	0	1		100											1									MËt ®å luyÖn cÊp
6	1	773	0	1		100											1									MËt ®å luyÖn cÊp
6	1	774	0	1		100											1									MËt ®å luyÖn cÊp
6	1	775	0	1		100											1									MËt ®å luyÖn cÊp
6	1	776	0	1		100											1									MËt ®å luyÖn cÊp
6	1	777	0	1		100											1									MËt ®å luyÖn cÊp
6	1	778	0	1		100											1									MËt ®å luyÖn cÊp
6	1	779	0	1		100											1									MËt ®å luyÖn cÊp
6	1	780	0	1		100											1									MËt ®å luyÖn cÊp
6	1	781	0	1		100											1									MËt ®å luyÖn cÊp
6	1	782	0	1		100											1									MËt ®å luyÖn cÊp
6	1	783	0	1		100											1									MËt ®å luyÖn cÊp
6	1	784	0	1		100											1									MËt ®å luyÖn cÊp
6	1	785	0	1		100											1									MËt ®å luyÖn cÊp
6	1	786	0	1		100											1									MËt ®å luyÖn cÊp
6	1	787	0	1		100											1									MËt ®å luyÖn cÊp
6	1	788	0	1		100											1									MËt ®å luyÖn cÊp
6	1	789	0	1		100											1									MËt ®å luyÖn cÊp
6	1	790	0	1		100											1									MËt ®å luyÖn cÊp
6	1	791	0	1		100											1									MËt ®å luyÖn cÊp
6	1	792	0	1		100											1									MËt ®å luyÖn cÊp
6	1	793	0	1		100											1									MËt ®å luyÖn cÊp
6	1	794	0	1		100											1									MËt ®å luyÖn cÊp
6	1	795	0	1		100											1									MËt ®å luyÖn cÊp
6	1	796	0	1		100											1									MËt ®å luyÖn cÊp
6	1	797	0	1		100											1									MËt ®å luyÖn cÊp
6	1	798	0	1		100											1									MËt ®å luyÖn cÊp
6	1	799	0	1		100											1									MËt ®å luyÖn cÊp
6	1	800	0	1		100											1									MËt ®å luyÖn cÊp
6	1	801	0	1		100											1									MËt ®å luyÖn cÊp
6	1	802	0	1		100											1									MËt ®å luyÖn cÊp
6	1	803	0	1		100											1									MËt ®å luyÖn cÊp
6	1	804	0	1		100											1									MËt ®å luyÖn cÊp
6	1	805	0	1		100											1									MËt ®å luyÖn cÊp
6	1	806	0	1		100											1									MËt ®å luyÖn cÊp
6	1	807	0	1		100											1									MËt ®å luyÖn cÊp
6	1	808	0	1		100											1									MËt ®å luyÖn cÊp
6	1	809	0	1		100											1									MËt ®å luyÖn cÊp
6	1	810	0	1		100											1									MËt ®å luyÖn cÊp
6	1	811	0	1		100											1									MËt ®å luyÖn cÊp
6	1	812	0	1		100											1									MËt ®å luyÖn cÊp
6	1	813	0	1		100											1									MËt ®å luyÖn cÊp
6	1	814	0	1		100											1									MËt ®å luyÖn cÊp
6	1	815	0	1		100											1									MËt ®å luyÖn cÊp
6	1	816	0	1		100											1									MËt ®å luyÖn cÊp
6	1	817	0	1		100											1									MËt ®å luyÖn cÊp
6	1	818	0	1		100											1									MËt ®å luyÖn cÊp
6	1	819	0	1		100											1									MËt ®å luyÖn cÊp
6	1	820	0	1		100											1									MËt ®å luyÖn cÊp
6	1	821	0	1		100											1									MËt ®å luyÖn cÊp
6	1	822	0	1		100											1									MËt ®å luyÖn cÊp
6	1	823	0	1		100											1									MËt ®å luyÖn cÊp
6	1	824	0	1		100											1									MËt ®å luyÖn cÊp
6	1	825	0	1		100											1									MËt ®å luyÖn cÊp
6	1	826	0	1		100											1									MËt ®å luyÖn cÊp
6	1	827	0	1		100											1									MËt ®å luyÖn cÊp
0	11	117	0	1													1									Ò×ÈÝÃæ¾ß-³ÉÄêÀ×½£(¾É°æ±¾,²»ÔÙ··Âô)
0	11	118	0	1													1									Ò×ÈÝÃæ¾ß-³ÉÄêÐ¦Ëª(¾É°æ±¾,²»ÔÙ··Âô)
0	11	119	0	1													1									Ò×ÈÝÃæ¾ß-³ÉÄê»ðÈÐ(¾É°æ±¾,²»ÔÙ··Âô)
0	11	120	0	1													1									Ò×ÈÝÃæ¾ß-³ÉÄêº£ÌÄ(¾É°æ±¾,²»ÔÙ··Âô)
0	11	121	0	1													1									Ò×ÈÝÃæ¾ß-³ÉÄê½ð·æ(¾É°æ±¾,²»ÔÙ··Âô)
6	1	908	0	1													1									Ò×ÈÝÃæ¾ß´óÀñ°ü£¨ËùÓÐÉÙÄê¡¢ÇàÄêÍ¬°éÃæ¾ß£©(¾É°æ±¾,²»ÔÙ··Âô)
6	1	909	0	1													1									Ò×ÈÝÃæ¾ßÀñ°ü£¨Ëæ»úÉÙÄê¡¢ÇàÄêÍ¬°éÃæ¾ß£©(¾É°æ±¾,²»ÔÙ··Âô)
6	1	910	0	1				2									1	1	20120220	20150220						Bao D­îc hoµn
6	1	911	0	1													1									MËt ®å NhiÖm v?ngÉu nhiªn (HuyÒn ThiÕt KiÕm)
6	1	912	0	1													1									MËt ®å NhiÖm v?ngÉu nhiªn (§¹i Phong §ao)
6	1	913	0	1													1									MËt ®å NhiÖm v?ngÉu nhiªn (Kim C?Bæng)
6	1	914	0	1													1									MËt ®å NhiÖm v?ngÉu nhiªn (Ph?Thiªn KÝch)
6	1	915	0	1													1									MËt ®å NhiÖm v?ngÉu nhiªn (Ph?Thiªn Chïy)
6	1	916	0	1													1									MËt ®å NhiÖm v?ngÉu nhiªn (B?V­¬ng Tiªu)
6	1	917	0	1													1									MËt ®å NhiÖm v?ngÉu nhiªn (Tóy NguyÖt §ao)
6	1	918	0	1													1									MËt ®å NhiÖm v?ngÉu nhiªn (Khæng T­íc Linh)
6	1	919	0	1													1									MËt ®å NhiÖm v?ngÉu nhiªn (Long Phông HuyÕt Ngäc Tr¹c)
6	1	920	0	1													1									MËt ®å NhiÖm v?ngÉu nhiªn (Thiªn Tµm H?UyÓn)
6	1	921	0	1													1									MËt ®å NhiÖm v?ngÉu nhiªn (Th«ng Thiªn Ph¸t Qu¸n)
6	1	922	0	1													1									MËt ®å NhiÖm v?ngÉu nhiªn (YÓm NhËt kh«i)
6	1	923	0	1													1									MËt ®å NhiÖm v?ngÉu nhiªn (B¹ch Kim yªu ®¸i)
6	1	924	0	1													1									MËt ®å NhiÖm v?ngÉu nhiªn (Thiªn Tµm Ngoa)
6	1	925	0	1													1									MËt ®å NhiÖm v?ngÉu nhiªn (Phi Phông Ngoa)
6	1	926	0	1													1									Hép §ång hµnh MËt tÞch (Kim Cang BÊt ph?
6	1	927	0	1													1									Hép §ång hµnh MËt tÞch (B¸ch §éc BÊt X©m)
6	1	928	0	1													1									Hép §ång hµnh MËt tÞch (B¨ng TuyÕt S?Dung)
6	1	929	0	1													1									Hép §ång hµnh MËt tÞch (Ch©n Háa Kh¸ng Lùc)
6	1	930	0	1													1									Hép §ång hµnh MËt tÞch (L«i §×nh H?gi¸p)
6	1	931	0	1													1									Hép §ång hµnh MËt tÞch (B×nh Ho?Kh?QuyÕt)
6	1	932	0	1													1									Hép §ång hµnh MËt tÞch (H?Kh«ng ThiÓm ¶nh)
6	1	933	0	1													1									Hép §ång hµnh MËt tÞch (Héi ThÇn TÜnh t©m)
6	1	934	0	1													1									Hép §ång hµnh MËt tÞch (V?NiÖm V?Kinh)
6	1	935	0	1													1									Hép §ång hµnh MËt tÞch (Ng?Hµnh V?T­íng)
6	1	936	0	1													1									Hép §ång hµnh MËt tÞch (Di Kh?Phiªu Tung)
6	1	937	0	1													1									Hép §ång hµnh MËt tÞch (Hoa Kh?§iÖp V?
6	1	938	0	1													1									Hép §ång hµnh MËt tÞch (V?Nh©n V?Ng?
6	1	939	0	1													1									Hép §ång hµnh MËt tÞch (TÝnh Ng¹o Tam §«ng)
6	1	940	0	1													1									Hép §ång hµnh MËt tÞch (§iÓm HuyÕt TiÖt M¹ch)
6	1	941	0	1													1									Hép §ång hµnh MËt tÞch (V¹n §éc BÊt Phôc)
6	1	942	0	1													1									Hép §ång hµnh MËt tÞch (Th©n Khinh Nh?YÕn)
6	1	943	0	1													1									Hép §ång hµnh MËt tÞch (Ng­ng ¢m Quy Nguyªn)
6	1	944	0	1													1									Hép §ång hµnh MËt tÞch (DÞch Cèt Kinh)
6	1	945	0	1													1									Hép §ång hµnh MËt tÞch (Thóc Th©n ThuËt)
6	1	946	0	1													1									Hép §ång hµnh MËt tÞch (Ho·n Th©n ThuËt)
6	1	947	0	1													1									Hép §ång hµnh MËt tÞch (HuyÒn Môc §Þnh Th©n ThuËt)
6	1	948	0	1													1									Hép §ång hµnh MËt tÞch (Ých Th?¢m D­¬ng)
6	1	949	0	1													1	20								Hép §ång hµnh MËt tÞch (An Ph?Chi Ng?
6	1	950	0	1													1									Hép §ång hµnh MËt tÞch (Tam Sinh H÷u H¹nh)
6	1	951	0	1													1									Hép §ång hµnh MËt tÞch (Qu?M?Ma HoÆc)
6	1	952	0	1													1									Hép §ång hµnh MËt tÞch (§o¹t MÖnh TriÒn NhiÔu)
6	1	953	0	1													1									Hép §ång hµnh MËt tÞch (Yªu H?Tr¸i ¶nh)
6	1	954	0	1													1									Hép §ång hµnh MËt tÞch (HoÆc ThÇn Lo¹n T©m)
6	1	955	0	1													1									Hép §ång hµnh MËt tÞch (C?Th©n To¸i ¶nh)
6	1	956	0	1													1									Hép §ång hµnh MËt tÞch (T?Vong Ki B¸n)
6	1	957	0	1													1									Hép §ång hµnh MËt tÞch (Th©m Hån NiÖm X­íng)
6	1	958	0	1													1									Hép §ång hµnh MËt tÞch (CËp Hån Ch?
6	1	959	0	1													1									Hép §ång hµnh MËt tÞch (Hãa Tñy V??
6	1	960	0	1													1									Hép §ång hµnh MËt tÞch (Dung Cèt V?Tung)
6	1	961	0	1													1									Hép §ång hµnh MËt tÞch (¸m §éc Chi Th?
6	1	962	0	1													1									Hép §ång hµnh MËt tÞch (Tam Phôc Chi Kh?
6	1	963	0	1													1	3								Hép §ång hµnh MËt tÞch (K?n¨ng kh¸ng tÝnh)
6	1	964	0	1													1	24								Hép §ång hµnh MËt tÞch (K?n¨ng th?giíi)
6	1	965	0	1													1	3								Hép §ång hµnh MËt tÞch (§ång b¹n Kim)
6	1	966	0	1													1	2								Hép §ång hµnh MËt tÞch (§ång b¹n Méc)
6	1	967	0	1													1	2								Hép §ång hµnh MËt tÞch (§ång b¹n Thñy)
6	1	968	0	1													1	2								Hép §ång hµnh MËt tÞch (§ång b¹n Háa)
6	1	969	0	1													1	3								Hép §ång hµnh MËt tÞch (§ång b¹n Th?
6	1	970	0	1													1	8								Hép §¹i B¹ch C©u Hoµn
6	1	971	0	1													1	8								Hép §¹i B¹ch C©u hoµn
6	1	972	0	1													1									Ò×ÈÝÃæ¾ßÀñ°ü£¨ÉÙÄê½ð·æ¡¢ÇàÄê½ð·æÃæ¾ß£©(¾É°æ±¾,²»ÔÙ··Âô)
6	1	973	0	1													1									Ò×ÈÝÃæ¾ßÀñ°ü£¨ÉÙÄêº£ÌÄ¡¢ÇàÄêº£ÌÄÃæ¾ß£©(¾É°æ±¾,²»ÔÙ··Âô)
6	1	974	0	1													1									Ò×ÈÝÃæ¾ßÀñ°ü£¨ÉÙÄêÐ¦Ëª¡¢ÇàÄêÐ¦ËªÃæ¾ß£©(¾É°æ±¾,²»ÔÙ··Âô)
6	1	975	0	1													1									Ò×ÈÝÃæ¾ßÀñ°ü£¨ÉÙÄê»ðÈÐ¡¢ÇàÄê»ðÈÐÃæ¾ß£©(¾É°æ±¾,²»ÔÙ··Âô)
6	1	976	0	1													1									Ò×ÈÝÃæ¾ßÀñ°ü£¨ÉÙÄêÀ×½£¡¢ÇàÄêÀ×½£Ãæ¾ß£©(¾É°æ±¾,²»ÔÙ··Âô)
6	1	977	0	1													1									¼¼ÄÜ´ó°×¾ÔÍè£¨ÎÞÓÃÏî£©
6	1	995	0	1													1									Hép L«i Tèc hoµn
6	1	996	0	1													1									Hép Cµn Kh«n Na Di
6	1	997	0	1													1									Hép Di H×nh Ho¸n ¶nh
6	1	998	0	1													1									Hép HuyÒn Thiªn H·m TÜnh
6	1	999	0	1													1									Hép B¨ng Phong H·m TÜnh
6	1	1000	0	1													1									Hép Kinh nghiÖm ph?(cao cÊp)
6	1	1001	0	1													1									Hép L«i ThÇn Ngäc
6	1	1002	0	1													1									Hép HuyÒn B¨ng Ngäc
6	1	1003	0	1													1									Hép B¨ng S­¬ng HiÖu gi¸c
6	1	1004	0	1													1									Hép B¹o L«i HiÖu gi¸c
0	11	122	0	1													1									Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(¾É°æ±¾,²»ÔÙ··Âô)
0	11	123	0	1													1									Ò×ÈÝÃæ¾ß-ÐÂÄêÏÀ¿Í(¾É°æ±¾,²»ÔÙ··Âô)
0	11	124	0	1													1									Ò×ÈÝÃæ¾ß-ÐÂÄêÏÀÅ®(¾É°æ±¾,²»ÔÙ··Âô)
0	11	126	0	1													1									Ò×ÈÝÃæ¾ß-Ñ±Â¹(¾É°æ±¾,²»ÔÙ··Âô)
6	1	1016	0	1													1									ThiÖp Nh??
0	11	127	0	1													1									Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(À¶)(¾É°æ±¾,²»ÔÙ··Âô)
0	11	128	0	1													1									Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(×Ï)(¾É°æ±¾,²»ÔÙ··Âô)
0	11	129	0	1													1									Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(ºì)(¾É°æ±¾,²»ÔÙ··Âô)
0	11	130	0	1													1									Ò×ÈÝÃæ¾ß-Ê¥µ®¾«Áé(»Æ)(¾É°æ±¾,²»ÔÙ··Âô)
0	11	131	0	1													1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(À¶)(¾É°æ±¾,²»ÔÙ··Âô)
0	11	132	0	1													1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(·Û)(¾É°æ±¾,²»ÔÙ··Âô)
0	11	133	0	1													1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(°×)(¾É°æ±¾,²»ÔÙ··Âô)
0	11	134	0	1													1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÀÏÈË(»Æ)(¾É°æ±¾,²»ÔÙ··Âô)
0	11	135	0	1													1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(À¶)(¾É°æ±¾,²»ÔÙ··Âô)
0	11	136	0	1													1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(·Û)(¾É°æ±¾,²»ÔÙ··Âô)
0	11	137	0	1													1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(°×)(¾É°æ±¾,²»ÔÙ··Âô)
0	11	138	0	1													1									Ò×ÈÝÃæ¾ß-Ê¥µ®ÌìÊ¹(»Æ)(¾É°æ±¾,²»ÔÙ··Âô)
0	11	257	0	1				5									1	4								MÆt n?- Thiªn S?Gi¸ng Sinh (Hång phÊn)
6	1	1049	0	1													1									Hép ThiÖp  Nhá
6	1	1053	0	1													1									ThiÖp mµu
6	1	1054	0	1													1									ThiÖp ph¸o hoa
6	1	1055	0	1													1									Hép ThiÖp mµu
6	1	1056	0	1													1	5								Hép ThiÖp ph¸o hoa
6	1	1058	0	1				1									1									L?vËt t×nh nh©n
0	11	267	0	1							245						1									Ò×ÈÝÃæ¾ß-Î÷±±É½ÔôÊ×Áì(ÒÔÏÂ¶¼Îª°ï»áÃæ¾ß·»¹±Ï×¶ÈÂô)
0	11	268	0	1							245						1									MÆt n?- T©y Nam S¬n tÆc ®Çu lÜnh
0	11	269	0	1							245						1									MÆt n?- Giang Nam S¬n tÆc ®Çu lÜnh
0	11	270	0	1							245						1									MÆt n?- §«ng B¾c S¬n tÆc ®Çu lÜnh
0	11	271	0	1							245						1									MÆt n?- Hoa B¾c S¬n tÆc ®Çu lÜnh
0	11	272	0	1							245						1									MÆt n?- Nam B?S¬n tÆc ®Çu lÜnh
0	11	273	0	1							245						1									MÆt n?- S¬n tÆc ®Çu lÜnh
0	11	274	0	1							245						1									MÆt n?- T©y B¾c S¬n tÆc Gi¸p
0	11	275	0	1							245						1									MÆt n?- T©y B¾c S¬n tÆc Êt
0	11	276	0	1							245						1									MÆt n?- T©y Nam S¬n tÆc Gi¸p
0	11	277	0	1							245						1									MÆt n?- T©y Nam S¬n tÆc Êt
0	11	278	0	1							245						1									MÆt n?- Giang Nam S¬n tÆc Gi¸p
0	11	279	0	1							245						1									MÆt n?- Giang Nam S¬n tÆc Êt
0	11	280	0	1							245						1									MÆt n?- Hoa Nam S¬n tÆc Gi¸p
0	11	281	0	1							245						1									MÆt n?- Hoa Nam S¬n tÆc Êt
0	11	282	0	1							245						1									MÆt n?- §«ng B¾c S¬n tÆc Gi¸p
0	11	283	0	1							245						1									MÆt n?- §«ng B¾c S¬n tÆc Êt
0	11	284	0	1							245						1									MÆt n?- Hoa B¾c S¬n tÆc Gi¸p
0	11	285	0	1							245						1									MÆt n?- Hoa B¾c S¬n tÆc Êt
0	11	286	0	1							245						1									MÆt n?- Trung Nguyªn S¬n tÆc Gi¸p
0	11	287	0	1							245						1									MÆt n?- Trung Nguyªn S¬n tÆc Êt
0	11	288	0	1							245						1									MÆt n?- S¬n tÆc Gi¸p
0	11	289	0	1							245						1									MÆt n?- S¬n tÆc Êt
0	11	290	0	1							245						1									MÆt n?- S¬n tÆc BÝnh
0	11	291	0	1							245						1									MÆt n?- S¬n tÆc §inh
0	11	292	0	1							245						1									MÆt n?- S¬n tÆc MËu
0	11	293	0	1							245						1									MÆt n?- S¬n tÆc K?
0	11	294	0	1							245						1									MÆt n?- S¬n tÆc Canh
0	11	295	0	1							490						1									MÆt n?- Qu¸i th?
0	11	296	0	1							490						1									MÆt n?- Méc nh©n
0	11	297	0	1							490						1									MÆt n?- §ång nh©n
0	11	298	0	1							490						1									MÆt n?- N?thÝch kh¸ch
0	11	299	0	1							490						1									MÆt n?- DiÖu Nh?
0	11	300	0	1							490						1									MÆt n?- DiÖu Èn
0	11	301	0	1							490						1									MÆt n?- DiÖp B¨ng H©n
0	11	302	0	1							490						1									MÆt n?- TÇn ?Phong
0	11	303	0	1							490						1									MÆt n?- T?V©n La
0	11	304	0	1							490						1									MÆt n?- Thanh Liªn T?
0	11	305	0	1							490						1									MÆt n?- §ång TÞch Nhan
0	11	306	0	1							490						1									MÆt n?- Ngôy LiÔu ¤ng
0	11	307	0	1							490						1									MÆt n?- Hßa Th­îng chiÕn ®Êu
0	11	308	0	1							490						1									MÆt n?- La Khu«ng Sinh
0	11	309	0	1							490						1									MÆt n?- §­êng Cõu
0	11	310	0	1							490						1									MÆt n?- §­êng Nhµn
0	11	311	0	1							490						1									MÆt n?- §­êng V©n
0	11	312	0	1							490						1									MÆt n?- §­êng D?
0	11	313	0	1							490						1									MÆt n?- H?Thµnh
0	11	314	0	1							490						1									MÆt n?- H¾c DiÖn Lang Qu©n
0	11	315	0	1							490						1									MÆt n?- §å D?
0	11	316	0	1							490						1									MÆt n?- Ni c?chiÕn ®Êu
0	11	317	0	1							490						1									MÆt n?- Kim Quèc Quan viªn
0	11	318	0	1							490						1									MÆt n?- Long B¸t
0	11	319	0	1							490						1									MÆt n?- LiÖu K?
0	11	320	0	1							490						1									MÆt n?- Phông HÊp Nh?
0	11	321	0	1							490						1									MÆt n?- T?T?Lùc
0	11	322	0	1							490						1									MÆt n?- KiÕm ThËp Tam
0	11	323	0	1							490						1									MÆt n?- YÕn Cöu
0	11	324	0	1							490						1									MÆt n?- Bµnh Liªn §øc
0	11	325	0	1							490						1									MÆt n?- L­u Phi Long
0	11	326	0	1							490						1									MÆt n?- M¹c TiÓu Oanh
0	11	327	0	1							490						1									MÆt n?- §µm Tam Tho¸i
0	11	328	0	1							490						1									MÆt n?- Nam trung niªn ThÇn b?
0	11	329	0	1							490						1									MÆt n?- Long Ng?
0	11	330	0	1							490						1									MÆt n?- L?Tr­êng Thiªn
0	11	331	0	1							490						1									MÆt n?- Lôc l©m
0	11	332	0	1							490						1									MÆt n?- Phan Nh?Long
0	11	333	0	1							490						1									MÆt n?- M«ng C?V?s?
0	11	334	0	1							490						1									MÆt n?- Thñy TÆc
0	11	335	0	1							490						1									MÆt n?- H?Hoa §¹o
0	11	336	0	1							490						1									MÆt n?- Long Truy V?
0	11	337	0	1							660						1									MÆt n?- Liªu §Þnh
0	10	6	0	1								40000					1									Ngùa cÊp 120
6	1	1254	0	1								600					1									LÖnh bµi vinh d?Hoµng Kim
6	1	1255	0	1								120					1									LÖnh bµi vinh d?B¹ch Ng©n
6	1	1256	0	1								60					1									LÖnh bµi vinh d?Thanh ®ång
6	1	1257	0	1								12					1									LÖnh bµi vinh d?Hµn thiÕt
6	1	1328	0	1		1000000											1									ThiÖp gi¸ng sinh 1
6	1	1329	0	1		1000000											1									ThiÖp gi¸ng sinh 2
6	1	1330	0	1		1000000											1									ThiÖp gi¸ng sinh 3
6	1	1331	0	1		1000000											1									ThiÖp gi¸ng sinh 4
6	1	1332	0	1		1000000											1									ThiÖp gi¸ng sinh 5
6	1	1346	0	1		1200000											1									ThiÖp chóc TÕt 1
6	1	1347	0	1		1200000											1									ThiÖp chóc TÕt 2
6	1	1348	0	1		1200000											1									ThiÖp chóc TÕt 3
6	1	1349	0	1		1200000											1									ThiÖp chóc TÕt 4
0	11	338	0	1				2									1									Ò×ÈÝÃæ¾ß-Âä¹â(ÒÔÏÂ¶¼Îª°ï»áÃæ¾ß·»Í­Ç®Âô)
0	11	339	0	1				2									1									MÆt n?- Ng©n Nha
0	11	340	0	1				2									1									MÆt n?- S­¬ng §ao
0	11	341	0	1				2									1									MÆt n?- L·nh §ao
0	11	342	0	1				2									1									MÆt n?- Hµn Th­¬ng
0	11	343	0	1				2									1									MÆt n?- B«n L«i
0	11	344	0	1				2									1									MÆt n?- §éc B?
0	11	345	0	1				2									1									MÆt n?- Gi¸ng Chïy
0	11	346	0	1				2									1									MÆt n?- XÝch Ch­ëng
0	11	347	0	1				2									1									MÆt n?- Lang Bæng
0	11	348	0	1				2									1									MÆt n?- B?Hi TrÇn
0	11	349	0	1				2									1									MÆt n?- KiÒu §Ønh Thiªn
0	11	350	0	1				2									1									MÆt n?- §iªu DÞch §ao
0	11	351	0	1				2									1									MÆt n?- T©y M«n Giíi
0	11	352	0	1				2									1									MÆt n?- HÇu KhÊt KiÕm
0	11	353	0	1				2									1									MÆt n?- øng KhiÕu Phong
0	11	354	0	1				2									1									MÆt n?- Viªn NiÖm TÞch
0	11	355	0	1				2									1									MÆt n?- Ch?Thiªn MÉn
0	11	139	0	1				3									1									MÆt n?- Tr­¬ng T«ng ChÝnh
0	11	141	0	1				3									1									MÆt n?- LiÔu Thanh Thanh
0	11	142	0	1				3									1									MÆt n?- PhiÕn Kh¸ch
0	11	143	0	1				5									1									MÆt n?- Lam Y Y
0	11	144	0	1				5									1									MÆt n?- C?B¸ch
0	11	145	0	1				5									1									MÆt n?- §¹o Thanh Ch©n Nh©n
0	11	146	0	1				5									1									MÆt n?- Gia LuËt T?Ly
0	11	147	0	1				5									1									MÆt n?- Hoµn Nhan TuyÕt Y
0	11	148	0	1				5									1									MÆt n?- §oan Méc Du?
0	11	149	0	1				5									1									MÆt n?- Chung Linh T?
0	11	150	0	1				5									1									MÆt n?- H?Linh Phiªu
0	11	151	0	1				5									1									MÆt n?- M¹nh Th­¬ng L­¬ng
0	11	208	0	1				5									1									MÆt n?- V­¬ng T?
0	11	209	0	1				5									1									MÆt n?- HuyÒn Gi¸c §¹i S?
0	11	210	0	1				5									1									MÆt n?- §­êng BÊt NhiÔm
0	11	211	0	1				5									1									MÆt n?- B¹ch Doanh Doanh
0	11	212	0	1				5									1									MÆt n?- Thanh TuyÖt S?Th¸i
0	11	213	0	1				5									1									MÆt n?- Yªn HiÓu Tr¸i
0	11	214	0	1				5									1									MÆt n?- H?Nh©n Ng?
0	11	215	0	1				5									1									MÆt n?- §¬n T?Nam
0	11	216	0	1				5									1									MÆt n?- TuyÒn C?T?
0	11	217	0	1				5									1									MÆt n?- Hµn M«ng
0	11	260	0	1				5									1									MÆt n?- H?Thµnh
0	11	261	0	1				5									1									MÆt n?- T?T?Hinh
0	11	262	0	1				5									1									MÆt n?- §­êng Thiªn T©m
0	11	238	0	1				5									1									MÆt n?- Thµnh Niªn L«i KiÕm
0	11	239	0	1				5									1									MÆt n?- Thµnh Niªn TiÕu S­¬ng
0	11	240	0	1				5									1									MÆt n?- Thµnh Niªn Háa NhËn
0	11	241	0	1				5									1									MÆt n?- Thµnh Niªn H¶i §­êng
0	11	242	0	1				5									1									MÆt n?- Thµnh Niªn Kim Phong
0	11	233	0	1				5									1									MÆt n?- Thanh Niªn L«i KiÕm
0	11	234	0	1				5									1									MÆt n?- Thanh Niªn TiÕu S­¬ng
0	11	235	0	1				5									1									MÆt n?- Thanh Niªn Háa NhËn
0	11	236	0	1				5									1									MÆt n?- Thanh Niªn H¶i §­êng
0	11	237	0	1				5									1									MÆt n?- Thanh Niªn Kim Phong
0	11	223	0	1				6									1									MÆt n?- ThiÕu Niªn L«i KiÕm
0	11	224	0	1				6									1									MÆt n?- ThiÕu Niªn TiÕu S­¬ng
0	11	225	0	1				6									1									MÆt n?- ThiÕu Niªn Háa NhËn
0	11	226	0	1				6									1									MÆt n?- ThiÕu Niªn H¶i §­êng
0	11	227	0	1				6									1									MÆt n?- ThiÕu Niªn Kim Phong
0	11	384	0	1				4									1									MÆt n?- §ao song phông
0	11	385	0	1				4									1									MÆt n?- M?Dung YÕn
0	11	386	0	1				4									1									MÆt n?- T?hiÖp
0	11	387	0	1				4									1									MÆt n?- B¹ch th¹ch ®¹o tr­ëng
0	11	388	0	1				4									1									MÆt n?- Khai th¹ch ®¹i s?
0	11	389	0	1				4									1									MÆt n?- §­êng thÇn
0	11	390	0	1				4									1									MÆt n?- NguyÖt dao dao
0	11	391	0	1				4									1									MÆt n?- YÕn triÖu
0	11	392	0	1				4									1									MÆt n?- LiÔu Phi Yªn
0	11	393	0	1				6									1									MÆt n?- Long thËp tam gia
0	11	199	0	1				6									1									MÆt n?- Nam S?
0	11	200	0	1				6									1									MÆt n?- B¾c S?
0	11	201	0	1				6									1									MÆt n?- Long Ch©u
0	11	202	0	1				6									1									MÆt n?- §Çu Rång
0	11	203	0	1				6									1									MÆt n?- Th©n Rång
0	11	204	0	1				6									1									MÆt n?- §u«i Rång
0	11	205	0	1				8									1									MÆt n?- T©n Niªn HiÖp Kh¸ch
0	11	206	0	1				8									1									MÆt n?- T©n Niªn HiÖp N?
0	11	207	0	1				8									1									MÆt n?- Th?tr¾ng
0	11	244	0	1				8									1									MÆt n?- TuÇn Léc
0	11	245	0	1				7									1									MÆt n?- Tinh Linh (xanh)
0	11	248	0	1				7									1									MÆt n?- Tinh Linh (tÝm)
0	11	249	0	1				7									1									MÆt n?- Tinh Linh (®á)
0	11	250	0	1				7									1									MÆt n?- Tinh Linh (vµng)
0	11	251	0	1				7									1									MÆt n?- ¤ng Gi?N«el (xanh)
0	11	252	0	1				7									1									MÆt n?- ¤ng Gi?N«el (Hång phÊn)
