Row	Col	PointType	PointX	PointY
7	4	t12_monster	63520	133024
7	4	t12_boss	62816	133056
7	4	t13_lamp	62848	132672
7	4	t13_lamp	62720	132800
7	4	t13_lamp	62560	133248
7	4	t13_lamp	62688	133344
7	4	t13_lamp	62848	133120
7	4	t13_lamp	63296	132768
7	4	t13_lamp	63168	132640
7	4	t13_lamp	63072	132864
7	4	t13_lamp	63168	133280
7	4	t13_lamp	63264	133184
7	4	t16_box	62400	133056
7	4	t16_box	62432	133184
7	4	t16_box	62496	132960
7	4	t16_box	62624	132832
7	4	t16_box	62752	132704
7	4	t16_box	62880	132576
7	4	t16_box	62720	133024
7	4	t16_box	62880	133664
7	4	t16_box	62784	133440
7	4	t16_box	62688	133312
7	4	t16_box	62592	133152
7	4	t16_box	63104	132576
7	4	t16_box	63328	132800
7	4	t16_box	63424	133024
7	4	t16_box	63008	132672
7	4	t16_box	63168	133440
7	4	t16_box	63008	133568
7	4	t16_box	63072	133376
7	4	t16_box	63360	133216
7	4	t16_box	63072	133184
7	4	t16_npc	63104	132736
7	4	t17_accrue	62912	132992
7	4	t17_conquer	63008	132992
7	4	t17_joss	62976	132672
7	4	t17_joss	62720	132896
7	4	t17_joss	63104	133216
7	4	t17_joss	63200	132928
7	4	t17_joss	62848	133216
7	4	t20_boss	62784	133056
7	4	t20_pillar	62592	133024
7	4	t20_pillar	62976	132640
7	4	t20_pillar	63264	133120
7	4	t21_boy	62368	132928
7	4	t21_boy	62400	133152
7	4	t21_boy	62848	132448
7	4	t21_boy	62688	132576
7	4	t21_boy	62528	132800
7	4	t21_boy	62944	133600
7	4	t21_boy	62752	133472
7	4	t21_boy	62592	133344
7	4	t21_boy	63200	133440
7	4	t21_boy	63392	133248
7	4	t21_girl	62368	133024
7	4	t21_girl	62912	132416
7	4	t21_girl	62944	133536
7	4	t21_girl	62752	133376
7	4	t21_girl	62560	133184
7	4	t21_girl	63296	132736
7	4	t21_girl	63104	132576
7	4	t21_girl	63168	133376
7	4	t21_girl	63360	133120
7	4	t21_girl	63488	132928
7	4	t22_monster	62432	132864
7	4	t22_monster	62944	132416
7	4	t22_monster	62784	133536
7	4	t22_monster	63456	132896
7	4	t22_monster	63168	133536
7	4	t24_boss	63104	132736
7	4	t24_monster	62336	133056
7	4	t24_monster	62432	133184
7	4	t24_monster	62912	132384
7	4	t24_monster	62752	132512
7	4	t24_monster	62624	133376
7	4	t24_monster	62720	133472
7	4	t24_monster	62848	133568
7	4	t24_monster	62848	133280
7	4	t24_monster	62528	133312
7	4	t24_monster	63360	132704
7	4	t24_monster	63232	132576
7	4	t24_monster	63264	132896
7	4	t24_monster	63072	132448
7	4	t24_monster	63136	133472
7	4	t24_monster	63264	133376
7	4	t24_monster	63392	133184
7	4	t24_monster	63136	133248
7	4	t24_monster	63008	133600
7	4	t24_monster	63584	133088
7	4	t24_monster	63520	132864
7	4	t24_pillar	62592	133024
7	4	t24_pillar	62976	132640
7	4	t24_pillar	63264	133120
7	4	t32_boy	62336	132992
7	4	t32_girl	63552	132992
7	4	t33_box	63104	132736
7	4	t33_monster	62336	133056
7	4	t33_monster	62432	133184
7	4	t33_monster	62912	132384
7	4	t33_monster	62752	132512
7	4	t33_monster	62624	133376
7	4	t33_monster	62720	133472
7	4	t33_monster	62848	133568
7	4	t33_monster	62848	133280
7	4	t33_monster	62528	133312
7	4	t33_monster	63360	132704
7	4	t33_monster	63232	132576
7	4	t33_monster	63264	132896
7	4	t33_monster	63072	132448
7	4	t33_monster	63136	133472
7	4	t33_monster	63264	133376
7	4	t33_monster	63392	133184
7	4	t33_monster	63136	133248
7	4	t33_monster	63008	133600
7	4	t33_monster	63584	133088
7	4	t33_monster	63520	132864
7	4	t34_boss	62976	132864
7	4	t34_monster	62912	132576
7	4	t34_monster	62912	132672
7	4	t34_monster	62624	133024
7	4	t34_monster	62688	133024
7	4	t34_monster	62656	132832
7	4	t34_monster	62560	132896
7	4	t34_monster	63392	133120
7	4	t34_monster	63424	132928
7	4	t34_monster	63424	133024
7	4	t34_monster	63360	132960
7	4	t34_monster	63040	132576
7	4	t34_monster	63040	132480
7	4	t34_monster	63040	133472
7	4	t34_monster	63104	133440
7	4	t34_monster	62976	133408
7	4	t34_monster	63104	133376
7	4	t34_pillar	62976	132576
7	4	t34_pillar	62624	132928
7	4	t34_pillar	63040	133376
7	4	t34_pillar	63360	133024
7	4	t40_boss	62848	133216
1	5	left	66752	101760
1	5	left	66752	101792
1	5	left	66752	101824
1	5	left	66752	101856
1	5	left	66688	101824
1	5	left	66720	101792
1	5	left	66720	101824
1	5	left	66720	101856
1	5	left	66688	101856
1	5	left	66656	101856
1	5	left	66752	101760
1	5	left	66752	101792
1	5	left	66752	101824
1	5	left	66752	101856
1	5	left	66688	101824
1	5	left	66720	101792
1	5	left	66720	101824
1	5	left	66720	101856
1	5	left	66688	101856
1	5	left	66656	101856
1	5	left	66720	101792
1	5	left	66752	101792
1	5	left	66752	101760
1	5	left	66784	101760
1	5	left	66784	101728
1	5	left	66784	101792
1	5	left	66784	101824
1	5	left	66784	101856
1	5	left	66784	101888
1	5	left	66752	101888
1	5	left	66720	101888
1	5	left	66688	101888
1	5	left	66656	101888
1	5	left	66656	101824
1	5	left	66688	101824
1	5	left	66816	101728
1	5	left	66816	101696
1	5	left	66816	101760
1	5	left	66816	101792
1	5	left	66816	101824
1	5	left	66816	101856
1	5	left	66816	101888
1	5	left	66688	101920
1	5	left	66720	101920
1	5	left	66752	101920
1	5	left	66784	101920
1	5	left	66720	101952
1	5	left	66752	101952
1	5	right	67488	102688
1	5	right	67488	102656
1	5	right	67488	102624
1	5	right	67520	102624
1	5	right	67520	102656
1	5	right	67456	102624
1	5	right	67456	102656
1	5	right	67456	102688
1	5	right	67456	102720
1	5	right	67552	102592
1	5	right	67552	102624
1	5	right	67552	102560
1	5	right	67520	102624
1	5	right	67520	102656
1	5	right	67520	102592
1	5	right	67520	102560
1	5	right	67520	102528
1	5	right	67488	102688
1	5	right	67488	102656
1	5	right	67488	102624
1	5	right	67456	102624
1	5	right	67456	102656
1	5	right	67456	102688
1	5	right	67456	102720
1	5	right	67456	102592
1	5	right	67488	102592
1	5	right	67456	102720
1	5	right	67456	102688
1	5	right	67456	102656
1	5	right	67456	102624
1	5	right	67424	102592
1	5	right	67424	102624
1	5	right	67424	102688
1	5	right	67424	102656
1	5	right	67424	102720
1	5	right	67424	102752
1	5	right	67456	102560
1	5	right	67488	102560
1	5	right	67488	102528
1	5	right	67456	102528
1	5	right	67424	102528
1	5	right	67424	102560
1	5	right	67584	102592
1	5	top	67424	101856
1	5	top	67424	101888
1	5	top	67456	101888
1	5	top	67488	101920
1	5	top	67424	101920
1	5	top	67456	101920
1	5	top	67392	101824
1	5	top	67392	101856
1	5	top	67392	101888
1	5	top	67392	101920
1	5	top	67520	101952
1	5	top	67520	101920
1	5	top	67424	101856
1	5	top	67424	101888
1	5	top	67456	101888
1	5	top	67488	101920
1	5	top	67424	101920
1	5	top	67456	101920
1	5	top	67392	101824
1	5	top	67392	101856
1	5	top	67392	101888
1	5	top	67392	101920
1	5	top	67392	101792
1	5	top	67392	101824
1	5	top	67392	101856
1	5	top	67392	101888
1	5	top	67392	101920
1	5	top	67392	101952
1	5	top	67424	101952
1	5	top	67456	101952
1	5	top	67488	101952
1	5	top	67488	101888
1	5	top	67456	101856
1	5	top	67424	101824
1	5	top	67360	101792
1	5	top	67360	101824
1	5	top	67360	101856
1	5	top	67360	101760
1	5	top	67360	101888
1	5	top	67360	101920
1	5	top	67360	101952
1	5	top	67424	101984
1	5	top	67456	101984
1	5	top	67488	101984
1	5	top	67392	101984
1	5	top	67424	102016
1	5	top	67456	102016
1	5	top	67488	102016
1	5	bottom	66656	102688
1	5	bottom	66656	102656
1	5	bottom	66624	102656
1	5	bottom	66688	102656
1	5	bottom	66688	102688
1	5	bottom	66688	102720
1	5	bottom	66720	102656
1	5	bottom	66720	102688
1	5	bottom	66720	102720
1	5	bottom	66720	102752
1	5	bottom	66656	102688
1	5	bottom	66656	102656
1	5	bottom	66624	102656
1	5	bottom	66688	102656
1	5	bottom	66688	102688
1	5	bottom	66688	102720
1	5	bottom	66720	102656
1	5	bottom	66720	102688
1	5	bottom	66720	102720
1	5	bottom	66720	102752
1	5	bottom	66624	102624
1	5	bottom	66592	102656
1	5	bottom	66624	102656
1	5	bottom	66624	102688
1	5	bottom	66656	102688
1	5	bottom	66656	102720
1	5	bottom	66688	102720
1	5	bottom	66688	102752
1	5	bottom	66720	102752
1	5	bottom	66720	102784
1	5	bottom	66752	102784
1	5	bottom	66752	102752
1	5	bottom	66752	102720
1	5	bottom	66752	102688
1	5	bottom	66752	102656
1	5	bottom	66752	102592
1	5	bottom	66752	102624
1	5	bottom	66720	102592
1	5	bottom	66720	102624
1	5	bottom	66688	102624
1	5	bottom	66656	102624
1	5	bottom	66688	102592
1	5	bottom	66656	102592
1	5	bottom	66784	102656
1	5	bottom	66784	102688
1	5	bottom	66784	102720
1	5	bottom	66784	102752
1	5	bottom	66752	102816
1	5	bottom	66784	102784
1	5	bottom	66784	102816
1	5	entrance_top	67360	101984
1	5	entrance_bottom	66816	102560
1	5	entrance_left	66848	101888
1	5	entrance_right	67424	102528
1	5	stele	67072	102176
1	5	yulonghufa	66816	102144
1	5	yulongboy	66976	101728
1	5	yulongboy	66880	101856
1	5	yulongboy	66816	102240
1	5	yulongboy	66976	102528
1	5	yulongboy	67264	102368
1	5	yulongboy	67232	101856
1	5	yulongboy	67264	102016
1	5	yulongboy	67104	101792
1	5	yulongboy	67168	102528
1	5	yulongboy	67072	102528
1	5	yulonggirl	66880	102368
1	5	yulonggirl	66848	102016
1	5	yulonggirl	66912	101760
1	5	yulonggirl	67008	102656
1	5	yulonggirl	67040	102496
1	5	yulonggirl	66880	102528
1	5	yulonggirl	66752	102400
1	5	yulonggirl	67200	102368
1	5	yulonggirl	67328	102304
1	5	yulonggirl	67200	101920
1	5	boss	67296	102176
1	5	fenglinglong	66816	102144
1	5	cup	66944	102016
1	5	cup	66848	102208
1	5	cup	66912	102400
1	5	cup	67072	101984
1	5	cup	67264	102208
1	5	cup	67200	102048
1	5	cup	67072	102432
1	5	cup	67200	102400
1	5	bosses	67296	102176
1	5	bosses	66976	102176
1	5	bosses	67008	102272
1	5	gujuesha	67008	102272
1	5	juesha1	67072	101696
1	5	juesha2	67328	101920
1	5	juesha3	67648	102240
1	5	juesha4	66816	101888
1	5	juesha5	67360	102560
1	5	juesha6	66464	102240
1	5	juesha7	66752	102592
1	5	juesha8	67040	102816
1	5	pillar	66944	102368
1	5	pillar	66944	101920
1	5	pillar	66816	102048
1	5	pillar	66656	102496
1	5	pillar	66784	102592
1	5	pillar	67392	102016
1	5	pillar	67264	101888
1	5	pillar	67168	102112
1	5	pillar	67264	102528
1	5	pillar	67360	102432
1	5	t1_boss	67264	102080
1	5	t1_tree	66368	102272
1	5	t1_tree	67072	101632
1	5	t1_tree	67072	102848
1	5	t1_tree	67712	102272
1	5	t2_guard	66848	101888
1	5	t2_guard	66848	102240
1	5	t2_guard	66560	102208
1	5	t2_guard	66848	102656
1	5	t2_guard	67200	101920
1	5	t2_guard	67328	102272
1	5	t2_guard	67296	102656
1	5	t2_guard	67616	102304
1	5	t2_pillar	66848	101792
1	5	t2_pillar	66848	102144
1	5	t2_pillar	66560	102112
1	5	t2_pillar	66848	102560
1	5	t2_pillar	67200	101824
1	5	t2_pillar	67328	102176
1	5	t2_pillar	67296	102560
1	5	t2_pillar	67616	102208
1	5	t3_bead	66432	102368
1	5	t3_bead	66976	101824
1	5	t3_bead	66880	101920
1	5	t3_bead	66688	102080
1	5	t3_bead	66560	102240
1	5	t3_bead	66752	102336
1	5	t3_bead	66880	102752
1	5	t3_bead	66624	102464
1	5	t3_bead	66784	102496
1	5	t3_bead	67072	101728
1	5	t3_bead	67264	101888
1	5	t3_bead	67328	102304
1	5	t3_bead	67456	102176
1	5	t3_bead	67072	102912
1	5	t3_bead	67232	102784
1	5	t3_bead	67296	102496
1	5	t3_bead	67520	102400
1	5	t3_bead	67072	102560
1	5	t3_bead	67584	102176
1	5	t3_boss	67200	102336
1	5	t5_box	66368	102272
1	5	t5_box	66464	102176
1	5	t5_box	66592	102144
1	5	t5_box	66752	102048
1	5	t5_box	66912	101824
1	5	t5_box	67008	101696
1	5	t5_box	66784	102208
1	5	t5_box	66624	102336
1	5	t5_box	66816	102720
1	5	t5_box	67008	102720
1	5	t5_box	66944	102848
1	5	t5_box	66560	102496
1	5	t5_box	66720	102432
1	5	t5_box	66912	102528
1	5	t5_box	67168	101696
1	5	t5_box	67168	101888
1	5	t5_box	67520	102304
1	5	t5_box	67360	102144
1	5	t5_box	67136	102816
1	5	t5_box	67232	102656
1	5	t5_box	67200	102496
1	5	t5_box	67296	102400
1	5	t5_box	67456	102464
1	5	t5_box	67680	102304
1	5	t7_snake	66528	102336
1	5	t7_snake	66464	102176
1	5	t7_snake	66944	101664
1	5	t7_snake	66880	101728
1	5	t7_snake	66752	101856
1	5	t7_snake	66688	101952
1	5	t7_snake	67008	101600
1	5	t7_snake	66560	102080
1	5	t7_snake	67040	102752
1	5	t7_snake	66784	102720
1	5	t7_snake	66944	102656
1	5	t7_snake	66976	102880
1	5	t7_snake	66752	102528
1	5	t7_snake	66912	102464
1	5	t7_snake	66624	102432
1	5	t7_snake	66624	102560
1	5	t7_snake	67520	102240
1	5	t7_snake	67520	102048
1	5	t7_snake	67424	101984
1	5	t7_snake	67328	101888
1	5	t7_snake	67232	101888
1	5	t7_snake	67136	101728
1	5	t7_snake	67072	101792
1	5	t7_snake	67328	102720
1	5	t7_snake	67360	102528
1	5	t7_snake	67456	102464
1	5	t7_snake	67328	102464
1	5	t7_snake	67168	102912
1	5	t7_snake	67168	102720
1	5	t7_snake	67104	102688
1	5	t7_boss	66944	102016
1	5	t9_boss	66944	102016
1	5	t9_monster	66528	102336
1	5	t9_monster	66464	102176
1	5	t9_monster	66944	101664
1	5	t9_monster	66880	101728
1	5	t9_monster	66752	101856
1	5	t9_monster	66688	101952
1	5	t9_monster	67008	101600
1	5	t9_monster	66560	102080
1	5	t9_monster	67040	102752
1	5	t9_monster	66784	102720
1	5	t9_monster	66944	102656
1	5	t9_monster	66976	102880
1	5	t9_monster	66752	102528
1	5	t9_monster	66912	102464
1	5	t9_monster	66624	102432
1	5	t9_monster	66624	102560
1	5	t9_monster	67520	102240
1	5	t9_monster	67520	102048
1	5	t9_monster	67424	101984
1	5	t9_monster	67328	101888
1	5	t9_monster	67232	101888
1	5	t9_monster	67136	101728
1	5	t9_monster	67072	101792
1	5	t9_monster	67328	102720
1	5	t9_monster	67360	102528
1	5	t9_monster	67456	102464
1	5	t9_monster	67328	102464
1	5	t9_monster	67168	102912
1	5	t9_monster	67168	102720
1	5	t9_monster	67104	102688
1	5	t10_monster	67008	101824
1	5	t10_monster	67008	101920
1	5	t10_monster	66720	102272
1	5	t10_monster	66784	102272
1	5	t10_monster	66752	102080
1	5	t10_monster	66656	102144
1	5	t10_monster	67488	102368
1	5	t10_monster	67520	102176
1	5	t10_monster	67520	102272
1	5	t10_monster	67456	102208
1	5	t10_monster	67136	101824
1	5	t10_monster	67136	101728
1	5	t10_monster	67136	102720
1	5	t10_monster	67200	102688
1	5	t10_monster	67072	102656
1	5	t10_monster	67200	102624
1	5	t10_pillar	67072	101824
1	5	t10_pillar	66720	102176
1	5	t10_pillar	67136	102624
1	5	t10_pillar	67456	102272
1	5	t11_boss	67040	102368
1	5	t11_monster	66528	102304
1	5	t11_monster	67008	101792
1	5	t11_monster	66752	102016
1	5	t11_monster	67040	102752
1	5	t11_monster	66720	102464
1	5	t11_monster	66880	102592
1	5	t11_monster	67392	101952
1	5	t11_monster	67264	102656
1	5	t11_monster	67424	102560
1	5	t11_monster	67584	102144
1	5	t11_monster	67584	102432
1	5	t12_joss	66848	102176
1	5	t12_joss	66944	102432
1	5	t12_joss	67264	102176
1	5	t12_joss	67072	101952
1	5	t12_joss	67168	102432
1	5	t12_monster	66496	102240
1	5	t12_monster	67008	101728
1	5	t12_monster	66816	101888
1	5	t12_monster	67008	101856
1	5	t12_monster	66720	102144
1	5	t12_monster	66656	102048
1	5	t12_monster	66912	102656
1	5	t12_monster	66752	102528
1	5	t12_monster	66624	102400
1	5	t12_monster	67552	102080
1	5	t12_monster	67392	101888
1	5	t12_monster	67200	101760
1	5	t12_monster	67264	102624
1	5	t12_monster	67424	102464
1	5	t12_monster	67072	102752
1	5	t12_monster	67104	102560
1	5	t12_monster	67712	102208
1	5	t12_monster	67616	102304
1	5	t12_boss	66912	102336
1	5	t13_lamp	66944	102368
1	5	t13_lamp	66944	101920
1	5	t13_lamp	66816	102048
1	5	t13_lamp	66656	102496
1	5	t13_lamp	66784	102592
1	5	t13_lamp	67392	102016
1	5	t13_lamp	67264	101888
1	5	t13_lamp	67168	102112
1	5	t13_lamp	67264	102528
1	5	t13_lamp	67360	102432
1	5	t16_box	66496	102304
1	5	t16_box	66528	102432
1	5	t16_box	66592	102208
1	5	t16_box	66720	102080
1	5	t16_box	66848	101952
1	5	t16_box	66976	101824
1	5	t16_box	66816	102272
1	5	t16_box	66976	102912
1	5	t16_box	66880	102688
1	5	t16_box	66784	102560
1	5	t16_box	66688	102400
1	5	t16_box	67200	101824
1	5	t16_box	67424	102048
1	5	t16_box	67520	102272
1	5	t16_box	67104	101920
1	5	t16_box	67264	102688
1	5	t16_box	67104	102816
1	5	t16_box	67168	102624
1	5	t16_box	67456	102464
1	5	t16_box	67168	102432
1	5	t16_npc	67200	102016
1	5	t17_accrue	67008	102240
1	5	t17_conquer	67104	102240
1	5	t17_joss	67072	101920
1	5	t17_joss	66816	102144
1	5	t17_joss	67200	102464
1	5	t17_joss	67296	102176
1	5	t17_joss	66944	102464
1	5	t20_boss	66880	102336
1	5	t20_pillar	66688	102304
1	5	t20_pillar	67072	101920
1	5	t20_pillar	67360	102400
1	5	t21_boy	66464	102208
1	5	t21_boy	66496	102432
1	5	t21_boy	66944	101728
1	5	t21_boy	66784	101856
1	5	t21_boy	66624	102080
1	5	t21_boy	67040	102880
1	5	t21_boy	66848	102752
1	5	t21_boy	66688	102624
1	5	t21_boy	67296	102720
1	5	t21_boy	67488	102528
1	5	t21_girl	66464	102304
1	5	t21_girl	67008	101696
1	5	t21_girl	67040	102816
1	5	t21_girl	66848	102656
1	5	t21_girl	66656	102464
1	5	t21_girl	67392	102016
1	5	t21_girl	67200	101856
1	5	t21_girl	67264	102656
1	5	t21_girl	67456	102400
1	5	t21_girl	67584	102208
1	5	t22_monster	66528	102144
1	5	t22_monster	67040	101696
1	5	t22_monster	66880	102816
1	5	t22_monster	67552	102176
1	5	t22_monster	67264	102816
1	5	t24_boss	67200	102016
1	5	t24_monster	66432	102336
1	5	t24_monster	66528	102464
1	5	t24_monster	67008	101664
1	5	t24_monster	66848	101792
1	5	t24_monster	66720	102656
1	5	t24_monster	66816	102752
1	5	t24_monster	66944	102848
1	5	t24_monster	66944	102560
1	5	t24_monster	66624	102592
1	5	t24_monster	67456	101984
1	5	t24_monster	67328	101856
1	5	t24_monster	67360	102176
1	5	t24_monster	67168	101728
1	5	t24_monster	67232	102752
1	5	t24_monster	67360	102656
1	5	t24_monster	67488	102464
1	5	t24_monster	67232	102528
1	5	t24_monster	67104	102880
1	5	t24_monster	67680	102368
1	5	t24_monster	67616	102144
1	5	t24_pillar	66688	102304
1	5	t24_pillar	67072	101920
1	5	t24_pillar	67360	102400
1	5	t32_boy	66432	102272
1	5	t32_girl	67648	102272
1	5	t33_box	67200	102016
1	5	t33_monster	66432	102336
1	5	t33_monster	66528	102464
1	5	t33_monster	67008	101664
1	5	t33_monster	66848	101792
1	5	t33_monster	66720	102656
1	5	t33_monster	66816	102752
1	5	t33_monster	66944	102848
1	5	t33_monster	66944	102560
1	5	t33_monster	66624	102592
1	5	t33_monster	67456	101984
1	5	t33_monster	67328	101856
1	5	t33_monster	67360	102176
1	5	t33_monster	67168	101728
1	5	t33_monster	67232	102752
1	5	t33_monster	67360	102656
1	5	t33_monster	67488	102464
1	5	t33_monster	67232	102528
1	5	t33_monster	67104	102880
1	5	t33_monster	67680	102368
1	5	t33_monster	67616	102144
1	5	t34_boss	67072	102112
1	5	t34_monster	67008	101824
1	5	t34_monster	67008	101920
1	5	t34_monster	66720	102272
1	5	t34_monster	66784	102272
1	5	t34_monster	66752	102080
1	5	t34_monster	66656	102144
1	5	t34_monster	67488	102368
1	5	t34_monster	67520	102176
1	5	t34_monster	67520	102272
1	5	t34_monster	67456	102208
1	5	t34_monster	67136	101824
1	5	t34_monster	67136	101728
1	5	t34_monster	67136	102720
1	5	t34_monster	67200	102688
1	5	t34_monster	67072	102656
1	5	t34_monster	67200	102624
1	5	t34_pillar	67072	101824
1	5	t34_pillar	66720	102176
1	5	t34_pillar	67136	102624
1	5	t34_pillar	67456	102272
1	5	t40_boss	66944	102464
2	5	left	66752	106912
2	5	left	66752	106944
2	5	left	66752	106976
2	5	left	66752	107008
2	5	left	66688	106976
2	5	left	66720	106944
2	5	left	66720	106976
2	5	left	66720	107008
2	5	left	66688	107008
2	5	left	66656	107008
2	5	left	66752	106912
2	5	left	66752	106944
2	5	left	66752	106976
2	5	left	66752	107008
2	5	left	66688	106976
2	5	left	66720	106944
2	5	left	66720	106976
2	5	left	66720	107008
2	5	left	66688	107008
2	5	left	66656	107008
2	5	left	66720	106944
2	5	left	66752	106944
2	5	left	66752	106912
2	5	left	66784	106912
2	5	left	66784	106880
2	5	left	66784	106944
2	5	left	66784	106976
2	5	left	66784	107008
2	5	left	66784	107040
2	5	left	66752	107040
2	5	left	66720	107040
2	5	left	66688	107040
2	5	left	66656	107040
2	5	left	66656	106976
2	5	left	66688	106976
2	5	left	66816	106880
2	5	left	66816	106848
2	5	left	66816	106912
2	5	left	66816	106944
2	5	left	66816	106976
2	5	left	66816	107008
2	5	left	66816	107040
2	5	left	66688	107072
2	5	left	66720	107072
2	5	left	66752	107072
2	5	left	66784	107072
2	5	left	66720	107104
2	5	left	66752	107104
2	5	right	67488	107840
2	5	right	67488	107808
2	5	right	67488	107776
2	5	right	67520	107776
2	5	right	67520	107808
2	5	right	67456	107776
2	5	right	67456	107808
2	5	right	67456	107840
2	5	right	67456	107872
2	5	right	67552	107744
2	5	right	67552	107776
2	5	right	67552	107712
2	5	right	67520	107776
2	5	right	67520	107808
2	5	right	67520	107744
2	5	right	67520	107712
2	5	right	67520	107680
2	5	right	67488	107840
2	5	right	67488	107808
2	5	right	67488	107776
2	5	right	67456	107776
2	5	right	67456	107808
2	5	right	67456	107840
2	5	right	67456	107872
2	5	right	67456	107744
2	5	right	67488	107744
2	5	right	67456	107872
2	5	right	67456	107840
2	5	right	67456	107808
2	5	right	67456	107776
2	5	right	67424	107744
2	5	right	67424	107776
2	5	right	67424	107840
2	5	right	67424	107808
2	5	right	67424	107872
2	5	right	67424	107904
2	5	right	67456	107712
2	5	right	67488	107712
2	5	right	67488	107680
2	5	right	67456	107680
2	5	right	67424	107680
2	5	right	67424	107712
2	5	right	67584	107744
2	5	top	67424	107008
2	5	top	67424	107040
2	5	top	67456	107040
2	5	top	67488	107072
2	5	top	67424	107072
2	5	top	67456	107072
2	5	top	67392	106976
2	5	top	67392	107008
2	5	top	67392	107040
2	5	top	67392	107072
2	5	top	67520	107104
2	5	top	67520	107072
2	5	top	67424	107008
2	5	top	67424	107040
2	5	top	67456	107040
2	5	top	67488	107072
2	5	top	67424	107072
2	5	top	67456	107072
2	5	top	67392	106976
2	5	top	67392	107008
2	5	top	67392	107040
2	5	top	67392	107072
2	5	top	67392	106944
2	5	top	67392	106976
2	5	top	67392	107008
2	5	top	67392	107040
2	5	top	67392	107072
2	5	top	67392	107104
2	5	top	67424	107104
2	5	top	67456	107104
2	5	top	67488	107104
2	5	top	67488	107040
2	5	top	67456	107008
2	5	top	67424	106976
2	5	top	67360	106944
2	5	top	67360	106976
2	5	top	67360	107008
2	5	top	67360	106912
2	5	top	67360	107040
2	5	top	67360	107072
2	5	top	67360	107104
2	5	top	67424	107136
2	5	top	67456	107136
2	5	top	67488	107136
2	5	top	67392	107136
2	5	top	67424	107168
2	5	top	67456	107168
2	5	top	67488	107168
2	5	bottom	66656	107840
2	5	bottom	66656	107808
2	5	bottom	66624	107808
2	5	bottom	66688	107808
2	5	bottom	66688	107840
2	5	bottom	66688	107872
2	5	bottom	66720	107808
2	5	bottom	66720	107840
2	5	bottom	66720	107872
2	5	bottom	66720	107904
2	5	bottom	66656	107840
2	5	bottom	66656	107808
2	5	bottom	66624	107808
2	5	bottom	66688	107808
2	5	bottom	66688	107840
2	5	bottom	66688	107872
2	5	bottom	66720	107808
2	5	bottom	66720	107840
2	5	bottom	66720	107872
2	5	bottom	66720	107904
2	5	bottom	66624	107776
2	5	bottom	66592	107808
2	5	bottom	66624	107808
2	5	bottom	66624	107840
2	5	bottom	66656	107840
2	5	bottom	66656	107872
2	5	bottom	66688	107872
2	5	bottom	66688	107904
2	5	bottom	66720	107904
2	5	bottom	66720	107936
2	5	bottom	66752	107936
2	5	bottom	66752	107904
2	5	bottom	66752	107872
2	5	bottom	66752	107840
2	5	bottom	66752	107808
2	5	bottom	66752	107744
2	5	bottom	66752	107776
2	5	bottom	66720	107744
2	5	bottom	66720	107776
2	5	bottom	66688	107776
2	5	bottom	66656	107776
2	5	bottom	66688	107744
2	5	bottom	66656	107744
2	5	bottom	66784	107808
2	5	bottom	66784	107840
2	5	bottom	66784	107872
2	5	bottom	66784	107904
2	5	bottom	66752	107968
2	5	bottom	66784	107936
2	5	bottom	66784	107968
2	5	entrance_top	67360	107136
2	5	entrance_bottom	66816	107712
2	5	entrance_left	66848	107040
2	5	entrance_right	67424	107680
2	5	stele	67072	107328
2	5	yulonghufa	66816	107296
2	5	yulongboy	66976	106880
2	5	yulongboy	66880	107008
2	5	yulongboy	66816	107392
2	5	yulongboy	66976	107680
2	5	yulongboy	67232	107008
2	5	yulongboy	67264	107168
2	5	yulongboy	67104	106944
2	5	yulongboy	67168	107680
2	5	yulongboy	67072	107680
2	5	yulongboy	67264	107520
2	5	yulonggirl	66848	107168
2	5	yulonggirl	66912	106912
2	5	yulonggirl	67008	107808
2	5	yulonggirl	67040	107648
2	5	yulonggirl	66880	107680
2	5	yulonggirl	66880	107520
2	5	yulonggirl	66752	107552
2	5	yulonggirl	67328	107456
2	5	yulonggirl	67200	107072
2	5	yulonggirl	67200	107520
2	5	boss	67296	107328
2	5	fenglinglong	66816	107296
2	5	cup	66944	107168
2	5	cup	66848	107360
2	5	cup	66912	107552
2	5	cup	67072	107136
2	5	cup	67264	107360
2	5	cup	67200	107200
2	5	cup	67072	107584
2	5	cup	67200	107552
2	5	bosses	67296	107328
2	5	bosses	66976	107328
2	5	bosses	67008	107424
2	5	gujuesha	67008	107424
2	5	juesha1	67072	106816
2	5	juesha2	67328	107040
2	5	juesha3	67648	107360
2	5	juesha4	66816	107008
2	5	juesha5	67360	107680
2	5	juesha6	66464	107360
2	5	juesha7	66752	107712
2	5	juesha8	67040	107936
2	5	pillar	66944	107488
2	5	pillar	66944	107040
2	5	pillar	66816	107168
2	5	pillar	66656	107616
2	5	pillar	66784	107712
2	5	pillar	67392	107136
2	5	pillar	67264	107008
2	5	pillar	67168	107232
2	5	pillar	67264	107648
2	5	pillar	67360	107552
2	5	t1_boss	67232	107200
2	5	t1_tree	66336	107392
2	5	t1_tree	67040	106752
2	5	t1_tree	67040	107968
2	5	t1_tree	67680	107392
2	5	t2_guard	66528	107328
2	5	t2_guard	66816	107008
2	5	t2_guard	66816	107360
2	5	t2_guard	66816	107776
2	5	t2_guard	67168	107040
2	5	t2_guard	67296	107392
