EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	Jump	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
³¤Ç¹-·¢¹â2			"80,8,1"	"64,8,1"	"64,8,1"		"64,8,1"						"96,8,1"	"96,8,1"		"96,8,1"					"96,8,1"	"96,8,1"		"96,8,1"					"64,8,1"		"48,8,1"					"104,8,1"		"80,8,1"					"96,8,1"			"104,8,1"	"96,8,1"										"96,8,1"		"96,8,1"					"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Ë«´¸-·¢¹â2			"80,8,1"	"64,8,1"	"64,8,1"			"64,8,1"					"96,8,1"	"96,8,1"			"96,8,1"				"96,8,1"	"96,8,1"			"96,8,1"				"64,8,1"			"48,8,1"				"104,8,1"			"80,8,1"				"96,8,1"					"128,8,1"	"96,8,1"								"96,8,1"			"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Ë«µ¶-·¢¹â2			"80,8,1"	"64,8,1"	"64,8,1"			"64,8,1"					"96,8,1"	"96,8,1"			"96,8,1"				"96,8,1"	"96,8,1"			"96,8,1"				"64,8,1"			"48,8,1"				"104,8,1"			"80,8,1"				"96,8,1"					"128,8,1"	"96,8,1"								"96,8,1"			"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Ë«²øÊÖ-·¢¹â2			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Ë«×¦-·¢¹â2			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
¿ÕÊÖ-·¢¹â2			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng Quy Y TriÒn Thñ																																																																											
Minh Ph­îng Cùc L¹c T¨ng C«n																																																																											
Minh Ph­îng H­ Kh«ng Giíi §ao																																																																											
Minh Ph­îng ChiÕn ThÇn Chïy			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"		"64,8,1"					"96,8,1"	"96,8,1"			"88,8,1"				"96,8,1"	"96,8,1"			"96,8,1"				"64,8,1"			"48,8,1"				"104,8,1"			"80,8,1"				"96,8,1"					"128,8,1"	"96,8,1"								"96,8,1"			"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng Anh Hïng Th­¬ng			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"						"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"					"64,8,1"	"64,8,1"	"48,8,1"					"104,8,1"	"120,8,1"	"80,8,1"					"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"									"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"					"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng B¸ V­¬ng B¶o §ao			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng T¶n Hoa Tr­êng KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng L¨ng Tiªu TriÒn Thñ			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng V¹n Hoa B¶o §ao			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng Ph­¬ng Hoa Song §ao			"80,8,1"	"64,8,1"	"64,8,1"			"64,8,1"					"96,8,1"	"96,8,1"			"88,8,1"				"96,8,1"	"96,8,1"			"96,8,1"				"64,8,1"			"48,8,1"				"104,8,1"			"80,8,1"				"96,8,1"					"128,8,1"	"96,8,1"								"96,8,1"			"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng Diªm La TriÒn Thñ			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng Minh V­¬ng B¶o §ao			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng LiÔm DiÖm Phi §ao			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng Thiªn Hoang Tô TiÔn			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng Thiªn Kiªu Phi Tiªu			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng ThiÕt HuyÕt TriÒn Thñ			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"				"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"				"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"				"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"				"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng Quang Phôc Tr­îng			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"						"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"					"64,8,1"	"64,8,1"	"48,8,1"					"104,8,1"	"120,8,1"	"80,8,1"					"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"									"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"					"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng Dôc NhËt Th­¬ng			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"						"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"					"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"					"64,8,1"	"64,8,1"	"48,8,1"					"104,8,1"	"120,8,1"	"80,8,1"					"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"									"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"					"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng SÝ §Þa §ao			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng Kh«ng Minh KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng Bång Lai KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng Cöu Thiªn Hµn ThiÕt			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng Tham Th­¬ng KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Tö M·ng KÕt L« KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
B¹ch Hæ Tö CÇm KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Minh Ph­îng Tr¹m Vò KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
§»ng Long Bå §Ò TriÒn Thñ																																																																											
§»ng Long Nh­ Lai Ph¸p C«n 																																																																											
§»ng Long V« L­îng Giíi §ao																																																																											
§»ng Long Khai Thiªn ThÇn Chïy			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"		"64,8,1"					"96,8,1"	"96,8,1"			"96,1,1"				"96,8,1"	"96,8,1"			"96,1,1"				"64,8,1"			"48,8,1"				"104,8,1"			"80,8,1"				"96,8,1"					"128,1,1"	"96,1,1"								"96,8,1"			"48,1,1"				"96,8,1"	"112,8,1"	"112,1,1"	"96,1,1"	"80,1,1"	"96,1,1"	"112,1,1"	"96,1,1"	"48,1,1"	"112,1,1"	"112,1,1"	"112,1,1"
§»ng Long TÞch §Þa Th­¬ng			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
§»ng Long Hçn Nguyªn B¶o §ao			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
§»ng Long Phi Thiªn Tr­êng KiÕm			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
§»ng Long B¨ng Ph¸ch TriÒn Thñ			"80,8,1"	"64,8,1"	"64,8,1"								"88,8,1"	"88,8,1"							"96,1,1"	"96,8,1"							"64,8,1"							"104,8,1"							"96,8,1"														"96,1,1"									"112,1,1"	"96,1,1"	"80,1,1"	"96,1,1"	"112,1,1"	"96,1,1"	"48,1,1"	"112,1,1"	"112,1,1"	"112,1,1"
§»ng Long Khuynh Thµnh B¶o §ao			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
§»ng Long B¸ch H­¬ng Uyªn ¦¬ng §ao			"80,8,1"	"64,8,1"	"64,8,1"			"64,8,1"					"96,8,1"	"96,8,1"			"96,1,1"				"96,8,1"	"96,8,1"			"96,1,1"				"64,8,1"			"48,8,1"				"104,8,1"			"80,8,1"				"96,8,1"					"128,1,1"	"96,1,1"								"96,8,1"			"80,1,1"				"96,8,1"	"112,8,1"	"112,1,1"	"96,1,1"	"80,1,1"	"96,1,1"	"112,1,1"	"96,1,1"	"48,1,1"	"112,1,1"	"112,1,1"	"112,1,1"
§»ng Long V¹n §éc TriÒn Thñ			"80,8,1"	"64,8,1"	"64,8,1"								"88,8,1"	"88,1,1"							"96,1,1"	"96,8,1"							"64,8,1"							"104,8,1"							"96,8,1"														"96,1,1"									"112,1,1"	"96,1,1"	"80,1,1"	"96,1,1"	"112,1,1"	"96,1,1"	"48,1,1"	"112,1,1"	"112,1,1"	"112,1,1"
§»ng Long V¹n Linh HuyÕt NhÉn			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
§»ng Long Hçn §én Phi §ao			"80,8,1"	"64,8,1"	"64,8,1"								"88,8,1"	"88,8,1"							"96,8,1"	"96,8,1"							"64,8,1"							"104,8,1"							"96,8,1"														"96,1,1"									"112,1,1"	"96,1,1"	"80,1,1"	"96,1,1"	"112,1,1"	"96,1,1"	"48,1,1"	"112,1,1"	"112,1,1"	"112,1,1"
§»ng Long ThÝ ThÇn Tô TiÔn			"80,8,1"	"64,8,1"	"64,8,1"								"88,8,1"	"88,8,1"							"96,8,1"	"96,8,1"							"64,8,1"							"104,8,1"							"96,8,1"														"96,1,1"									"112,1,1"	"96,1,1"	"80,1,1"	"96,1,1"	"112,1,1"	"96,1,1"	"48,1,1"	"112,1,1"	"112,1,1"	"112,1,1"
§»ng Long Phong B¹o Phi Tiªu			"80,8,1"	"64,8,1"	"64,8,1"								"88,8,1"	"88,8,1"							"96,8,1"	"96,8,1"							"64,8,1"							"104,8,1"							"96,8,1"														"96,1,1"									"112,1,1"	"96,1,1"	"80,1,1"	"96,1,1"	"112,1,1"	"96,1,1"	"48,1,1"	"112,1,1"	"112,1,1"	"112,1,1"
§»ng Long Hµo T×nh TriÒn Thñ			"80,8,1"	"64,8,1"	"64,8,1"								"88,8,1"	"88,8,1"							"96,8,1"	"96,1,1"							"64,8,1"							"104,8,1"							"96,8,1"														"96,1,1"									"112,1,1"	"96,1,1"	"80,1,1"	"96,1,1"	"112,1,1"	"96,1,1"	"48,1,1"	"112,1,1"	"112,1,1"	"112,1,1"
§»ng Long Tô NghÜa Tr­îng			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
§»ng Long Viªm Hoµng Th­¬ng			"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"							"96,8,1"	"96,8,1"	"96,8,1"						"96,8,1"	"96,8,1"	"96,8,1"						"64,8,1"	"64,8,1"						"104,8,1"	"120,8,1"						"96,8,1"	"104,8,1"	"104,8,1"											"96,8,1"	"96,8,1"	"80,8,1"						"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
