EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	Jump	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2	ChangeColor
³¤¹÷-·¢¹â2			MA_RF_004_ST01.spr	MA_RF_004_ST02.spr	MA_RF_000_ST03.spr	MA_RF_000_ST04.spr	MA_RF_004_ST05.spr	MA_RF_004_ST06.spr					MA_RF_000_WK01.spr	MA_RF_000_WK01.spr	MA_RF_000_WK02.spr	MA_RF_004_WK03.spr	MA_RF_000_WK04.spr				MA_RF_000_RN01.spr	MA_RF_000_RN01.spr	MA_RF_000_RN02.spr	MA_RF_004_RN03.spr	MA_RF_004_RN04.spr				MA_RF_000_IJ01.spr	MA_RF_004_IJ02.spr	MA_RF_004_IJ03.spr	MA_RF_004_IJ04.spr				MA_RF_000_DE01.spr	MA_RF_004_DE02.spr	MA_RF_004_DE03.spr	MA_RF_004_DE04.spr				MA_RF_000_AT01.spr	MA_RF_004_AT02.spr	MA_RF_004_AT03.spr	MA_RF_004_AT04.spr	MA_RF_004_AT05.spr	MA_RF_004_AT06.spr	MA_RF_004_AT07.spr							MA_RF_004_MG01.spr	MA_RF_000_MG02.spr	MA_RF_004_MG03.spr	MA_RF_004_MG04.spr	MA_RF_004_MG05.spr				MA_RF_000_ZZ01.spr	MA_RF_000_JP01.spr	MA_RF_011_RD01.spr	MA_RF_011_HW01.spr	MA_RF_011_HR01.spr	MA_RF_011_HA01.spr	MA_RF_011_HA02.spr	MA_RF_011_HM01.spr	MA_RF_011_HI01.spr	MA_RF_011_HD01.spr	MA_RF_011_RD01.spr	MA_RF_011_RD01.spr	0x808000
³¤Ç¹-·¢¹â2			MA_RF_004_ST01.spr	MA_RF_004_ST02.spr	MA_RF_000_ST03.spr	MA_RF_000_ST04.spr	MA_RF_004_ST05.spr	MA_RF_004_ST06.spr					MA_RF_000_WK01.spr	MA_RF_000_WK01.spr	MA_RF_000_WK02.spr	MA_RF_004_WK03.spr	MA_RF_000_WK04.spr				MA_RF_000_RN01.spr	MA_RF_000_RN01.spr	MA_RF_000_RN02.spr	MA_RF_004_RN03.spr	MA_RF_004_RN04.spr				MA_RF_000_IJ01.spr	MA_RF_004_IJ02.spr	MA_RF_004_IJ03.spr	MA_RF_004_IJ04.spr				MA_RF_000_DE01.spr	MA_RF_004_DE02.spr	MA_RF_004_DE03.spr	MA_RF_004_DE04.spr				MA_RF_000_AT01.spr	MA_RF_004_AT02.spr	MA_RF_004_AT03.spr	MA_RF_004_AT04.spr	MA_RF_004_AT05.spr	MA_RF_004_AT06.spr	MA_RF_004_AT07.spr							MA_RF_004_MG01.spr	MA_RF_000_MG02.spr	MA_RF_004_MG03.spr	MA_RF_004_MG04.spr	MA_RF_004_MG05.spr				MA_RF_000_ZZ01.spr	MA_RF_000_JP01.spr	MA_RF_011_RD01.spr	MA_RF_011_HW01.spr	MA_RF_011_HR01.spr	MA_RF_011_HA01.spr	MA_RF_011_HA02.spr	MA_RF_011_HM01.spr	MA_RF_011_HI01.spr	MA_RF_011_HD01.spr	MA_RF_011_RD01.spr	MA_RF_011_RD01.spr	0x808000
Ë«´¸-·¢¹â2			MA_RF_007_ST01.spr	MA_RF_007_ST02.spr	MA_RF_000_ST03.spr	MA_RF_000_ST04.spr	MA_RF_000_ST05.spr	MA_RF_007_ST06.spr					MA_RF_000_WK01.spr	MA_RF_000_WK01.spr	MA_RF_000_WK02.spr	MA_RF_000_WK03.spr	MA_RF_007_WK04.spr				MA_RF_000_RN01.spr	MA_RF_000_RN01.spr	MA_RF_000_RN02.spr	MA_RF_000_RN03.spr	MA_RF_007_RN04.spr				MA_RF_000_IJ01.spr	MA_RF_000_IJ02.spr	MA_RF_000_IJ03.spr	MA_RF_007_IJ04.spr				MA_RF_000_DE01.spr	MA_RF_000_DE02.spr	MA_RF_000_DE03.spr	MA_RF_007_DE04.spr				MA_RF_000_AT01.spr	MA_RF_000_AT02.spr	MA_RF_000_AT03.spr	MA_RF_000_AT04.spr	MA_RF_000_AT05.spr	MA_RF_007_AT06.spr	MA_RF_007_AT07.spr							MA_RF_000_MG01.spr	MA_RF_000_MG02.spr	MA_RF_000_MG03.spr	MA_RF_000_MG04.spr	MA_RF_007_MG05.spr				MA_RF_000_ZZ01.spr	MA_RF_000_JP01.spr	MA_RF_014_RD01.spr	MA_RF_014_HW01.spr	MA_RF_014_HR01.spr	MA_RF_014_HA01.spr	MA_RF_014_HA02.spr	MA_RF_014_HM01.spr	MA_RF_014_HI01.spr	MA_RF_014_HD01.spr	MA_RF_014_RD01.spr	MA_RF_014_RD01.spr	0x808000
Ë«µ¶-·¢¹â2			MA_RF_006_ST01.spr	MA_RF_006_ST02.spr	MA_RF_000_ST03.spr	MA_RF_000_ST04.spr	MA_RF_000_ST05.spr	MA_RF_000_ST06.spr					MA_RF_000_WK01.spr	MA_RF_000_WK01.spr	MA_RF_000_WK02.spr	MA_RF_000_WK03.spr	MA_RF_006_WK04.spr				MA_RF_000_RN01.spr	MA_RF_000_RN01.spr	MA_RF_000_RN02.spr	MA_RF_006_RN03.spr	MA_RF_006_RN04.spr				MA_RF_000_IJ01.spr	MA_RF_006_IJ02.spr	MA_RF_006_IJ03.spr	MA_RF_006_IJ04.spr				MA_RF_000_DE01.spr	MA_RF_006_DE02.spr	MA_RF_006_DE03.spr	MA_RF_006_DE04.spr				MA_RF_000_AT01.spr	MA_RF_006_AT02.spr	MA_RF_006_AT03.spr	MA_RF_006_AT04.spr	MA_RF_006_AT05.spr	MA_RF_006_AT06.spr	MA_RF_006_AT07.spr							MA_RF_006_MG01.spr	MA_RF_000_MG02.spr	MA_RF_006_MG03.spr	MA_RF_006_MG04.spr	MA_RF_006_MG05.spr				MA_RF_000_ZZ01.spr	MA_RF_000_JP01.spr	MA_RF_013_RD01.spr	MA_RF_013_HW01.spr	MA_RF_013_HR01.spr	MA_RF_013_HA01.spr	MA_RF_013_HA02.spr	MA_RF_013_HM01.spr	MA_RF_013_HI01.spr	MA_RF_013_HD01.spr	MA_RF_013_RD01.spr	MA_RF_013_RD01.spr	0x808000
Ë«²øÊÖ-·¢¹â2			MA_RF_001_ST01.spr	MA_RF_001_ST02.spr	MA_RF_001_ST03.spr	MA_RF_000_ST04.spr	MA_RF_000_ST05.spr	MA_RF_000_ST06.spr					MA_RF_001_WK01.spr	MA_RF_001_WK01.spr	MA_RF_000_WK02.spr	MA_RF_000_WK03.spr	MA_RF_000_WK04.spr				MA_RF_001_RN01.spr	MA_RF_001_RN01.spr	MA_RF_000_RN02.spr	MA_RF_000_RN03.spr	MA_RF_000_RN04.spr				MA_RF_001_IJ01.spr	MA_RF_000_IJ02.spr	MA_RF_000_IJ03.spr	MA_RF_000_IJ04.spr				MA_RF_001_DE01.spr	MA_RF_000_DE02.spr	MA_RF_000_DE03.spr	MA_RF_000_DE04.spr				MA_RF_001_AT01.spr	MA_RF_000_AT02.spr	MA_RF_000_AT03.spr	MA_RF_000_AT04.spr	MA_RF_000_AT05.spr	MA_RF_000_AT06.spr	MA_RF_000_AT07.spr							MA_RF_001_MG01.spr	MA_RF_001_MG02.spr	MA_RF_000_MG03.spr	MA_RF_000_MG04.spr	MA_RF_000_MG05.spr				MA_RF_001_ZZ01.spr	MA_RF_001_JP01.spr	MA_RF_008_RD01.spr	MA_RF_008_HW01.spr	MA_RF_008_HR01.spr	MA_RF_008_HA01.spr	MA_RF_008_HA02.spr	MA_RF_008_HM01.spr	MA_RF_008_HI01.spr	MA_RF_008_HD01.spr	MA_RF_008_RD01.spr	MA_RF_008_RD01.spr	0x808000
Ë«×¦-·¢¹â2			MA_RF_001_ST01.spr	MA_RF_001_ST02.spr	MA_RF_001_ST03.spr	MA_RF_000_ST04.spr	MA_RF_000_ST05.spr	MA_RF_000_ST06.spr					MA_RF_001_WK01.spr	MA_RF_001_WK01.spr	MA_RF_000_WK02.spr	MA_RF_000_WK03.spr	MA_RF_000_WK04.spr				MA_RF_001_RN01.spr	MA_RF_001_RN01.spr	MA_RF_000_RN02.spr	MA_RF_000_RN03.spr	MA_RF_000_RN04.spr				MA_RF_001_IJ01.spr	MA_RF_000_IJ02.spr	MA_RF_000_IJ03.spr	MA_RF_000_IJ04.spr				MA_RF_001_DE01.spr	MA_RF_000_DE02.spr	MA_RF_000_DE03.spr	MA_RF_000_DE04.spr				MA_RF_001_AT01.spr	MA_RF_000_AT02.spr	MA_RF_000_AT03.spr	MA_RF_000_AT04.spr	MA_RF_000_AT05.spr	MA_RF_000_AT06.spr	MA_RF_000_AT07.spr							MA_RF_001_MG01.spr	MA_RF_001_MG02.spr	MA_RF_000_MG03.spr	MA_RF_000_MG04.spr	MA_RF_000_MG05.spr				MA_RF_001_ZZ01.spr	MA_RF_001_JP01.spr	MA_RF_008_RD01.spr	MA_RF_008_HW01.spr	MA_RF_008_HR01.spr	MA_RF_008_HA01.spr	MA_RF_008_HA02.spr	MA_RF_008_HM01.spr	MA_RF_008_HI01.spr	MA_RF_008_HD01.spr	MA_RF_008_RD01.spr	MA_RF_008_RD01.spr	0x808000
¿ÕÊÖ-·¢¹â2			MA_RF_001_ST01.spr	MA_RF_001_ST02.spr	MA_RF_001_ST03.spr	MA_RF_000_ST04.spr	MA_RF_000_ST05.spr	MA_RF_000_ST06.spr					MA_RF_001_WK01.spr	MA_RF_001_WK01.spr	MA_RF_000_WK02.spr	MA_RF_000_WK03.spr	MA_RF_000_WK04.spr				MA_RF_001_RN01.spr	MA_RF_001_RN01.spr	MA_RF_000_RN02.spr	MA_RF_000_RN03.spr	MA_RF_000_RN04.spr				MA_RF_001_IJ01.spr	MA_RF_000_IJ02.spr	MA_RF_000_IJ03.spr	MA_RF_000_IJ04.spr				MA_RF_001_DE01.spr	MA_RF_000_DE02.spr	MA_RF_000_DE03.spr	MA_RF_000_DE04.spr				MA_RF_001_AT01.spr	MA_RF_000_AT02.spr	MA_RF_000_AT03.spr	MA_RF_000_AT04.spr	MA_RF_000_AT05.spr	MA_RF_000_AT06.spr	MA_RF_000_AT07.spr							MA_RF_001_MG01.spr	MA_RF_001_MG02.spr	MA_RF_000_MG03.spr	MA_RF_000_MG04.spr	MA_RF_000_MG05.spr				MA_RF_001_ZZ01.spr	MA_RF_001_JP01.spr	MA_RF_008_RD01.spr	MA_RF_008_HW01.spr	MA_RF_008_HR01.spr	MA_RF_008_HA01.spr	MA_RF_008_HA02.spr	MA_RF_008_HM01.spr	MA_RF_008_HI01.spr	MA_RF_008_HD01.spr	MA_RF_008_RD01.spr	MA_RF_008_RD01.spr	0x808000
Minh Ph­îng Quy Y TriÒn Thñ																																																																												
Minh Ph­îng Cùc L¹c T¨ng C«n																																																																												
Minh Ph­îng H­ Kh«ng Giíi §ao																																																																												
Minh Ph­îng ChiÕn ThÇn Chïy																																																																												
Minh Ph­îng Anh Hïng Th­¬ng																																																																												
Minh Ph­îng B¸ V­¬ng B¶o §ao																																																																												
Minh Ph­îng T¶n Hoa Tr­êng KiÕm																																																																												
Minh Ph­îng L¨ng Tiªu TriÒn Thñ																																																																												
Minh Ph­îng V¹n Hoa B¶o §ao																																																																												
Minh Ph­îng Ph­¬ng Hoa Song §ao																																																																												
Minh Ph­îng Diªm La TriÒn Thñ																																																																												
Minh Ph­îng Minh V­¬ng B¶o §ao																																																																												
Minh Ph­îng LiÔm DiÖm Phi §ao																																																																												
Minh Ph­îng Thiªn Hoang Tô TiÔn																																																																												
Minh Ph­îng Thiªn Kiªu Phi Tiªu																																																																												
Minh Ph­îng ThiÕt HuyÕt TriÒn Thñ																																																																												
Minh Ph­îng Quang Phôc Tr­îng																																																																												
Minh Ph­îng Dôc NhËt Th­¬ng																																																																												
Minh Ph­îng SÝ §Þa §ao																																																																												
Minh Ph­îng Kh«ng Minh KiÕm																																																																												
Minh Ph­îng Bång Lai KiÕm																																																																												
Minh Ph­îng Cöu Thiªn Hµn ThiÕt																																																																												
Minh Ph­îng Tham Th­¬ng KiÕm																																																																												
Tö M·ng KÕt L« KiÕm																																																																												
B¹ch Hæ Tö CÇm KiÕm																																																																												
Minh Ph­îng Tr¹m Vò KiÕm																																																																												
§»ng Long Bå §Ò TriÒn Thñ																																																																												
§»ng Long Nh­ Lai Ph¸p C«n 																																																																												
§»ng Long V« L­îng Giíi §ao																																																																												
§»ng Long Khai Thiªn ThÇn Chïy																																																																												
§»ng Long TÞch §Þa Th­¬ng																																																																												
§»ng Long Hçn Nguyªn B¶o §ao																																																																												
§»ng Long Phi Thiªn Tr­êng KiÕm																																																																												
§»ng Long B¨ng Ph¸ch TriÒn Thñ																																																																												
§»ng Long Khuynh Thµnh B¶o §ao																																																																												
§»ng Long B¸ch H­¬ng Uyªn ¦¬ng §ao																																																																												
§»ng Long V¹n §éc TriÒn Thñ																																																																												
§»ng Long V¹n Linh HuyÕt NhÉn																																																																												
§»ng Long Hçn §én Phi §ao																																																																												
§»ng Long ThÝ ThÇn Tô TiÔn																																																																												
§»ng Long Phong B¹o Phi Tiªu																																																																												
§»ng Long Hµo T×nh TriÒn Thñ																																																																												
§»ng Long Tô NghÜa Tr­îng																																																																												
§»ng Long Viªm Hoµng Th­¬ng																																																																												
§»ng Long PhÇn Thiªn B¶o §ao																																																																												
§»ng Long Ngäc H­ ThÇn KiÕm																																																																												
§»ng Long HuyÒn Thiªn ThÇn KiÕm																																																																												
§»ng Long Ph­¬ng Nguyªn B¶o §ao																																																																												
§»ng Long Th­¬ng Khung ThÇn KiÕm																																																																												
§»ng Long Tè Du KiÕm																																																																												
§»ng Long Y Thñy KiÕm																																																																												
Tinh S­¬ng-Khæ §Õ TriÒn Thñ																																																																												
Tinh S­¬ng-DiÖt §Õ Ph¸p C«n																																																																												
Tinh S­¬ng-§¹o §Õ Giíi §ao																																																																												
Tinh S­¬ng-Th«n Tµ ThÇn Chïy																																																																												
Tinh S­¬ng-L­u Kim Th­¬ng																																																																												
Tinh S­¬ng-L÷ S­¬ng B¶o §ao																																																																												
Tinh S­¬ng-L¹c Anh B¶o KiÕm																																																																												
Tinh S­¬ng-PhÊt HuyÖt TriÒn Thñ																																																																												
Tinh S­¬ng-Thiªn H­¬ng B¶o §ao																																																																												
Tinh S­¬ng-Th¸i VËn Uyªn ¦¬ng §ao																																																																												
Tinh S­¬ng-ThiÒm Phi TriÒn Thñ																																																																												
Tinh S­¬ng-Phô Cèt HuyÕt NhËn																																																																												
Tinh S­¬ng-L·nh HuyÕt Phi §ao																																																																												
Tinh S­¬ng-Né Liªn Tô TiÔn																																																																												
Tinh S­¬ng-Truy MÖnh Phi Tiªu																																																																												
Tinh S­¬ng-M·nh Long TriÒn Thñ																																																																												
Tinh S­¬ng-Ph¸ Lç Tr­îng																																																																												
Tinh S­¬ng-LuyÖn NhËt Th­¬ng																																																																												
Tinh S­¬ng-Khèc Viªm B¶o §ao																																																																												
Tinh S­¬ng-ChÊn S¬n ThÇn KiÕm																																																																												
Tinh S­¬ng-Qu©n Uy ThÇn KiÕm																																																																												
Tinh S­¬ng-Minh L«i B¶o §ao																																																																												
Tinh S­¬ng-Oanh Minh ThÇn KiÕm																																																																												
Tinh S­¬ng-H¹o Thiªn KiÕm																																																																												
Tinh S­¬ng-Thanh H­ KiÕm																																																																												
NguyÖt KhuyÕt Träng KiÕp TriÒn Thñ																																																																												
NguyÖt KhuyÕt S¸t KiÕp Ph¸p C«n			MA_RF_114_ST01.spr	MA_RF_114_ST02.spr			MA_RF_114_ST05.spr									MA_RF_114_WK03.spr								MA_RF_114_RN03.spr							MA_RF_114_IJ03.spr							MA_RF_114_DE03.spr								MA_RF_114_AT04.spr	MA_RF_114_AT05.spr												MA_RF_114_MG04.spr							MA_RF_114_RD01.spr	MA_RF_114_HW01.spr	MA_RF_114_HR01.spr	MA_RF_114_HA01.spr	MA_RF_114_HA02.spr	MA_RF_114_HM01.spr	MA_RF_114_HI01.spr	MA_RF_114_HD01.spr	MA_RF_114_RD01.spr	MA_RF_114_RD01.spr	
NguyÖt KhuyÕt Ph¸ KiÕp Giíi §ao			MA_RF_115_ST01.spr	MA_RF_115_ST02.spr		MA_RF_115_ST04.spr									MA_RF_115_WK02.spr								MA_RF_115_RN02.spr							MA_RF_115_IJ02.spr							MA_RF_115_DE02.spr							MA_RF_115_AT02.spr	MA_RF_115_AT03.spr													MA_RF_115_MG03.spr								MA_RF_115_RD01.spr	MA_RF_115_HW01.spr	MA_RF_115_HR01.spr	MA_RF_115_HA01.spr	MA_RF_115_HA02.spr	MA_RF_115_HM01.spr	MA_RF_115_HI01.spr	MA_RF_115_HD01.spr	MA_RF_115_RD01.spr	MA_RF_115_RD01.spr	
NguyÖt KhuyÕt PhÊn Vò ThÇn Chïy			MA_RF_116_ST01.spr	MA_RF_116_ST02.spr				MA_RF_116_ST06.spr									MA_RF_116_WK04.spr								MA_RF_116_RN04.spr							MA_RF_116_IJ04.spr							MA_RF_116_DE04.spr									MA_RF_116_AT06.spr	MA_RF_116_AT07.spr											MA_RF_116_MG05.spr						MA_RF_116_RD01.spr	MA_RF_116_HW01.spr	MA_RF_116_HR01.spr	MA_RF_116_HA01.spr	MA_RF_116_HA02.spr	MA_RF_116_HM01.spr	MA_RF_116_HI01.spr	MA_RF_116_HD01.spr	MA_RF_116_RD01.spr	MA_RF_116_RD01.spr	
NguyÖt KhuyÕt Phong Yªn  Th­¬ng			MA_RF_117_ST01.spr	MA_RF_117_ST02.spr			MA_RF_117_ST05.spr									MA_RF_117_WK03.spr								MA_RF_117_RN03.spr							MA_RF_117_IJ03.spr							MA_RF_117_DE03.spr								MA_RF_117_AT04.spr	MA_RF_117_AT05.spr												MA_RF_117_MG04.spr							MA_RF_117_RD01.spr	MA_RF_117_HW01.spr	MA_RF_117_HR01.spr	MA_RF_117_HA01.spr	MA_RF_117_HA02.spr	MA_RF_117_HM01.spr	MA_RF_117_HI01.spr	MA_RF_117_HD01.spr	MA_RF_117_RD01.spr	MA_RF_117_RD01.spr	
NguyÖt KhuyÕt Tr­êng Kh«ng B¶o §ao			MA_RF_118_ST01.spr	MA_RF_118_ST02.spr		MA_RF_118_ST04.spr									MA_RF_118_WK02.spr								MA_RF_118_RN02.spr							MA_RF_118_IJ02.spr							MA_RF_118_DE02.spr							MA_RF_118_AT02.spr	MA_RF_118_AT03.spr													MA_RF_118_MG03.spr								MA_RF_118_RD01.spr	MA_RF_118_HW01.spr	MA_RF_118_HR01.spr	MA_RF_118_HA01.spr	MA_RF_118_HA02.spr	MA_RF_118_HM01.spr	MA_RF_118_HI01.spr	MA_RF_118_HD01.spr	MA_RF_118_RD01.spr	MA_RF_118_RD01.spr	
NguyÖt KhuyÕt Kinh Hång B¶o KiÕm																																																																												
NguyÖt KhuyÕt HiÓu NguyÖt TriÒn Thñ																																																																												
NguyÖt KhuyÕt T­¬ng T­ B¶o §ao																																																																												
NguyÖt KhuyÕt Phong NguyÖt Uyªn ¦¬ng §ao																																																																												
NguyÖt KhuyÕt B¸ch §éc TriÒn Thñ																																																																												
NguyÖt KhuyÕt U Minh HuyÕt NhÉn			MA_RF_122_ST01.spr	MA_RF_122_ST02.spr		MA_RF_122_ST04.spr									MA_RF_122_WK02.spr								MA_RF_122_RN02.spr							MA_RF_122_IJ02.spr							MA_RF_122_DE02.spr							MA_RF_122_AT02.spr	MA_RF_122_AT03.spr													MA_RF_122_MG03.spr								MA_RF_122_RD01.spr	MA_RF_122_HW01.spr	MA_RF_122_HR01.spr	MA_RF_122_HA01.spr	MA_RF_122_HA02.spr	MA_RF_122_HM01.spr	MA_RF_122_HI01.spr	MA_RF_122_HD01.spr	MA_RF_122_RD01.spr	MA_RF_122_RD01.spr	
NguyÖt KhuyÕt Th«i MÖnh Phi §ao																																																																												
NguyÖt KhuyÕt BÝ §éc Tô TiÔn																																																																												
NguyÖt KhuyÕt M¹n §å Phi Tiªu																																																																												
NguyÖt KhuyÕt XÝch Long TriÒn Thñ																																																																												
NguyÖt KhuyÕt Hµo KiÖt Tr­îng			MA_RF_123_ST01.spr	MA_RF_123_ST02.spr			MA_RF_123_ST05.spr									MA_RF_123_WK03.spr								MA_RF_123_RN03.spr							MA_RF_123_IJ03.spr							MA_RF_123_DE03.spr								MA_RF_123_AT04.spr	MA_RF_123_AT05.spr												MA_RF_123_MG04.spr							MA_RF_123_RD01.spr	MA_RF_123_HW01.spr	MA_RF_123_HR01.spr	MA_RF_123_HA01.spr	MA_RF_123_HA02.spr	MA_RF_123_HM01.spr	MA_RF_123_HI01.spr	MA_RF_123_HD01.spr	MA_RF_123_RD01.spr	MA_RF_123_RD01.spr	
NguyÖt KhuyÕt Tham Lang Th­¬ng			MA_RF_124_ST01.spr	MA_RF_124_ST02.spr			MA_RF_124_ST05.spr									MA_RF_124_WK03.spr								MA_RF_124_RN03.spr							MA_RF_124_IJ03.spr							MA_RF_124_DE03.spr								MA_RF_124_AT04.spr	MA_RF_124_AT05.spr												MA_RF_124_MG04.spr							MA_RF_124_RD01.spr	MA_RF_124_HW01.spr	MA_RF_124_HR01.spr	MA_RF_124_HA01.spr	MA_RF_124_HA02.spr	MA_RF_124_HM01.spr	MA_RF_124_HI01.spr	MA_RF_124_HD01.spr	MA_RF_124_RD01.spr	MA_RF_124_RD01.spr	
NguyÖt KhuyÕt LiÖt D­¬ng B¶o §ao			MA_RF_125_ST01.spr	MA_RF_125_ST02.spr		MA_RF_125_ST04.spr									MA_RF_125_WK02.spr								MA_RF_125_RN02.spr							MA_RF_125_IJ02.spr							MA_RF_125_DE02.spr							MA_RF_125_AT02.spr	MA_RF_125_AT03.spr													MA_RF_125_MG03.spr								MA_RF_125_RD01.spr	MA_RF_125_HW01.spr	MA_RF_125_HR01.spr	MA_RF_125_HA01.spr	MA_RF_125_HA02.spr	MA_RF_125_HM01.spr	MA_RF_125_HI01.spr	MA_RF_125_HD01.spr	MA_RF_125_RD01.spr	MA_RF_125_RD01.spr	
NguyÖt KhuyÕt Linh §éng ThÇn KiÕm			MA_RF_126_ST01.spr	MA_RF_126_ST02.spr		MA_RF_126_ST04.spr									MA_RF_126_WK02.spr								MA_RF_126_RN02.spr							MA_RF_126_IJ02.spr							MA_RF_126_DE02.spr							MA_RF_126_AT02.spr	MA_RF_126_AT03.spr													MA_RF_126_MG03.spr								MA_RF_126_RD01.spr	MA_RF_126_HW01.spr	MA_RF_126_HR01.spr	MA_RF_126_HA01.spr	MA_RF_126_HA02.spr	MA_RF_126_HM01.spr	MA_RF_126_HI01.spr	MA_RF_126_HD01.spr	MA_RF_126_RD01.spr	MA_RF_126_RD01.spr	
NguyÖt KhuyÕt ¶o ¶nh ThÇn KiÕm			MA_RF_126_ST01.spr	MA_RF_126_ST02.spr		MA_RF_126_ST04.spr									MA_RF_126_WK02.spr								MA_RF_126_RN02.spr							MA_RF_126_IJ02.spr							MA_RF_126_DE02.spr							MA_RF_126_AT02.spr	MA_RF_126_AT03.spr													MA_RF_126_MG03.spr								MA_RF_126_RD01.spr	MA_RF_126_HW01.spr	MA_RF_126_HR01.spr	MA_RF_126_HA01.spr	MA_RF_126_HA02.spr	MA_RF_126_HM01.spr	MA_RF_126_HI01.spr	MA_RF_126_HD01.spr	MA_RF_126_RD01.spr	MA_RF_126_RD01.spr	
NguyÖt KhuyÕt L¨ng Phong B¶o §ao			MA_RF_128_ST01.spr	MA_RF_128_ST02.spr		MA_RF_128_ST04.spr									MA_RF_128_WK02.spr								MA_RF_128_RN02.spr							MA_RF_128_IJ02.spr							MA_RF_128_DE02.spr							MA_RF_128_AT02.spr	MA_RF_128_AT03.spr													MA_RF_128_MG03.spr								MA_RF_128_RD01.spr	MA_RF_128_HW01.spr	MA_RF_128_HR01.spr	MA_RF_128_HA01.spr	MA_RF_128_HA02.spr	MA_RF_128_HM01.spr	MA_RF_128_HI01.spr	MA_RF_128_HD01.spr	MA_RF_128_RD01.spr	MA_RF_128_RD01.spr	
NguyÖt KhuyÕt Méc Vò ThÇn KiÕm			MA_RF_127_ST01.spr	MA_RF_127_ST02.spr		MA_RF_127_ST04.spr									MA_RF_127_WK02.spr								MA_RF_127_RN02.spr							MA_RF_127_IJ02.spr							MA_RF_127_DE02.spr							MA_RF_127_AT02.spr	MA_RF_127_AT03.spr													MA_RF_127_MG03.spr								MA_RF_127_RD01.spr	MA_RF_127_HW01.spr	MA_RF_127_HR01.spr	MA_RF_127_HA01.spr	MA_RF_127_HA02.spr	MA_RF_127_HM01.spr	MA_RF_127_HI01.spr	MA_RF_127_HD01.spr	MA_RF_127_RD01.spr	MA_RF_127_RD01.spr	
NguyÖt KhuyÕt DËt ¶nh KiÕm			MA_RF_129_ST01.spr	MA_RF_129_ST02.spr		MA_RF_129_ST04.spr									MA_RF_129_WK02.spr								MA_RF_129_RN02.spr							MA_RF_129_IJ02.spr							MA_RF_129_DE02.spr							MA_RF_129_AT02.spr	MA_RF_129_AT03.spr													MA_RF_129_MG03.spr								MA_RF_129_RD01.spr	MA_RF_129_HW01.spr	MA_RF_129_HR01.spr	MA_RF_129_HA01.spr	MA_RF_129_HA02.spr	MA_RF_129_HM01.spr	MA_RF_129_HI01.spr	MA_RF_129_HD01.spr	MA_RF_129_RD01.spr	MA_RF_129_RD01.spr	
NguyÖt KhuyÕt Thanh Phong KiÕm			MA_RF_129_ST01.spr	MA_RF_129_ST02.spr		MA_RF_129_ST04.spr									MA_RF_129_WK02.spr								MA_RF_129_RN02.spr							MA_RF_129_IJ02.spr							MA_RF_129_DE02.spr							MA_RF_129_AT02.spr	MA_RF_129_AT03.spr													MA_RF_129_MG03.spr								MA_RF_129_RD01.spr	MA_RF_129_HW01.spr	MA_RF_129_HR01.spr	MA_RF_129_HA01.spr	MA_RF_129_HA02.spr	MA_RF_129_HM01.spr	MA_RF_129_HI01.spr	MA_RF_129_HD01.spr	MA_RF_129_RD01.spr	MA_RF_129_RD01.spr	
DiÖu D­¬ng Méng Long TriÒn Thñ																																																																												
DiÖu D­¬ng Phôc Ma Ph¸p C«n			MA_RF_137_ST01.spr	MA_RF_137_ST02.spr			MA_RF_137_ST05.spr									MA_RF_137_WK03.spr								MA_RF_137_RN03.spr							MA_RF_137_IJ03.spr							MA_RF_137_DE03.spr								MA_RF_137_AT04.spr	MA_RF_137_AT05.spr												MA_RF_137_MG04.spr							MA_RF_137_RD01.spr	MA_RF_137_HW01.spr	MA_RF_137_HR01.spr	MA_RF_137_HA01.spr	MA_RF_137_HA02.spr	MA_RF_137_HM01.spr	MA_RF_137_HI01.spr	MA_RF_137_HD01.spr	MA_RF_137_RD01.spr	MA_RF_137_RD01.spr	
