EqName	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	NormalWalk	FreeWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	NormalRun	FreeRun	MeleeWRun	RangeWRun	DoubleWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	FreeDie	MeleeWDie	MeleeWDie	DoubleWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SitDown	JumpFly	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
³¤¹÷-½ð¹÷	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_000_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_000_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_000_AT07.spr	FM_LW_000_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
³¤¹÷-»ð¹÷	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_000_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_000_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_000_AT07.spr	FM_LW_000_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
³¤Ç¹-½ðÇ¹	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_000_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_000_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_000_AT07.spr	FM_LW_000_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
³¤Ç¹-»ðÇ¹	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_000_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_000_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_000_AT07.spr	FM_LW_000_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
µ¥ÊÖµ¶-½ð	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_000_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_000_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_000_AT07.spr	FM_LW_000_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
µ¥ÊÖµ¶-Ä¾	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_000_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_000_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_000_AT07.spr	FM_LW_000_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
µ¥ÊÖµ¶-Ë®	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_000_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_000_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_000_AT07.spr	FM_LW_000_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
µ¥ÊÖ»ðµ¶-»ð	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_000_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_000_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_000_AT07.spr	FM_LW_000_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
µ¥ÊÖµ¶-À×	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_000_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_000_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_000_AT07.spr	FM_LW_000_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
µ¥ÊÖ½£-Ë®	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_000_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_000_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_000_AT07.spr	FM_LW_000_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
µ¥ÊÖ½£-À×	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_000_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_000_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_000_AT07.spr	FM_LW_000_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
µ¥ÊÖÀ×½£-À×	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_000_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_000_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_000_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_000_AT07.spr	FM_LW_000_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
Ë«´¸-½ð	FM_LW_046_ST01.spr	FM_LW_046_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_046_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_046_RN02.spr	FM_LW_046_RN03.spr	FM_LW_046_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_046_RN02.spr	FM_LW_046_RN03.spr	FM_LW_046_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_046_IJ02.spr	FM_LW_046_IJ03.spr	FM_LW_046_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_046_AT03.spr	FM_LW_046_AT03.spr	FM_LW_046_AT04.spr	FM_LW_046_AT04.spr	FM_LW_046_AT07.spr	FM_LW_046_AT07.spr	FM_LW_046_MG01.spr	FM_LW_000_AT02.spr	FM_LW_046_AT03.spr	FM_LW_046_AT04.spr	FM_LW_046_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_046_RD01.spr	FM_LW_046_HR01.spr	FM_LW_046_HR01.spr	FM_LW_046_HA01.spr	FM_LW_046_HA01.spr	FM_LW_046_HA01.spr	FM_LW_046_HI01.spr	All_DE01.spr	FM_LW_046_RD01.spr	FM_LW_046_RD01.spr
Ë«µ¶-Ë®	FM_LW_047_ST01.spr	FM_LW_047_ST01.spr	FM_LW_000_ST01.spr	FM_LW_047_ST04.spr	FM_LW_047_ST05.spr	FM_LW_047_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_047_RN02.spr	FM_LW_047_RN03.spr	FM_LW_047_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_047_RN02.spr	FM_LW_047_RN03.spr	FM_LW_047_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_047_IJ02.spr	FM_LW_047_IJ03.spr	FM_LW_047_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_047_AT03.spr	FM_LW_047_AT03.spr	FM_LW_047_AT04.spr	FM_LW_047_AT04.spr	FM_LW_047_AT07.spr	FM_LW_047_AT07.spr	FM_LW_047_MG01.spr	FM_LW_000_AT02.spr	FM_LW_047_AT03.spr	FM_LW_047_AT04.spr	FM_LW_047_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_047_RD01.spr	FM_LW_047_HR01.spr	FM_LW_047_HR01.spr	FM_LW_047_HA01.spr	FM_LW_047_HA01.spr	FM_LW_047_HA01.spr	FM_LW_047_HI01.spr	All_DE01.spr	FM_LW_047_RD01.spr	FM_LW_047_RD01.spr
µ¥ÊÖµ¶-·¢¹â1	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_006_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_006_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_006_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_006_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_006_AT07.spr	FM_LW_006_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_006_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
µ¥ÊÖ½£-·¢¹â1	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_003_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_003_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_003_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_003_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_003_AT07.spr	FM_LW_003_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_003_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
µ¥ÊÖ»ðµ¶-·¢¹â1	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_006_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_006_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_006_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_006_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_006_AT07.spr	FM_LW_006_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_006_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
µ¥ÊÖÀ×½£-·¢¹â1	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_003_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_003_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_003_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_003_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_003_AT07.spr	FM_LW_003_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_003_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
³¤¹÷-·¢¹â1	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST01.spr	FM_LW_000_ST04.spr	FM_LW_000_ST05.spr	FM_LW_012_ST06.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_012_RN04.spr	FM_LW_000_RN01.spr	FM_LW_000_RN01.spr	FM_LW_000_RN02.spr	FM_LW_000_RN03.spr	FM_LW_012_RN04.spr	FM_LW_000_IJ01.spr	FM_LW_000_IJ02.spr	FM_LW_000_IJ03.spr	FM_LW_012_IJ04.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	All_DE01.spr	FM_LW_000_AT01.spr	FM_LW_000_AT03.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_000_AT04.spr	FM_LW_012_AT07.spr	FM_LW_012_AT07.spr	FM_LW_000_MG01.spr	FM_LW_000_AT02.spr	FM_LW_000_AT03.spr	FM_LW_000_AT04.spr	FM_LW_012_AT05.spr	FM_LW_000_ZZ01.spr	FM_LW_000_JP01.spr	FM_LW_000_RD01.spr	FM_LW_000_HR01.spr	FM_LW_000_HR01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HA01.spr	FM_LW_000_HI01.spr	All_DE01.spr	FM_LW_000_RD01.spr	FM_LW_000_RD01.spr
