EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	Jump	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2	ChangeColor
³¤¹÷-·¢¹â2			FM_LF_000_ST01.spr	FM_LF_000_ST02.spr	FM_LF_000_ST03.spr	FM_LF_000_ST04.spr	FM_LF_000_ST05.spr	FM_LF_000_ST06.spr					FM_LF_000_WK01.spr	FM_LF_000_WK01.spr	FM_LF_000_WK02.spr	FM_LF_000_WK03.spr	FM_LF_000_WK04.spr				FM_LF_000_RN01.spr	FM_LF_000_RN01.spr	FM_LF_000_RN02.spr	FM_LF_000_RN03.spr	FM_LF_000_RN04.spr				FM_LF_000_IJ01.spr	FM_LF_000_IJ02.spr	FM_LF_000_IJ03.spr	FM_LF_000_IJ04.spr				FM_LF_000_DE01.spr	FM_LF_000_DE02.spr	FM_LF_000_DE03.spr	FM_LF_000_DE04.spr				FM_LF_000_AT01.spr	FM_LF_000_AT02.spr	FM_LF_000_AT03.spr	FM_LF_000_AT04.spr	FM_LF_000_AT05.spr	FM_LF_000_AT06.spr	FM_LF_000_AT07.spr							FM_LF_000_MG01.spr	FM_LF_000_MG02.spr	FM_LF_000_MG03.spr	FM_LF_000_MG04.spr	FM_LF_000_MG05.spr				FM_LF_000_ZZ01.spr	FM_LF_000_JP01.spr	FM_LF_000_RD01.spr	FM_LF_000_HW01.spr	FM_LF_000_HR01.spr	FM_LF_000_HA01.spr	FM_LF_000_HA02.spr	FM_LF_000_HM01.spr	FM_LF_000_HI01.spr	FM_LF_000_HD01.spr	FM_LF_000_RD01.spr	FM_LF_000_RD01.spr	0x808000
³¤Ç¹-·¢¹â2			FM_LF_000_ST01.spr	FM_LF_000_ST02.spr	FM_LF_000_ST03.spr	FM_LF_000_ST04.spr	FM_LF_000_ST05.spr	FM_LF_000_ST06.spr					FM_LF_000_WK01.spr	FM_LF_000_WK01.spr	FM_LF_000_WK02.spr	FM_LF_000_WK03.spr	FM_LF_000_WK04.spr				FM_LF_000_RN01.spr	FM_LF_000_RN01.spr	FM_LF_000_RN02.spr	FM_LF_000_RN03.spr	FM_LF_000_RN04.spr				FM_LF_000_IJ01.spr	FM_LF_000_IJ02.spr	FM_LF_000_IJ03.spr	FM_LF_000_IJ04.spr				FM_LF_000_DE01.spr	FM_LF_000_DE02.spr	FM_LF_000_DE03.spr	FM_LF_000_DE04.spr				FM_LF_000_AT01.spr	FM_LF_000_AT02.spr	FM_LF_000_AT03.spr	FM_LF_000_AT04.spr	FM_LF_000_AT05.spr	FM_LF_000_AT06.spr	FM_LF_000_AT07.spr							FM_LF_000_MG01.spr	FM_LF_000_MG02.spr	FM_LF_000_MG03.spr	FM_LF_000_MG04.spr	FM_LF_000_MG05.spr				FM_LF_000_ZZ01.spr	FM_LF_000_JP01.spr	FM_LF_000_RD01.spr	FM_LF_000_HW01.spr	FM_LF_000_HR01.spr	FM_LF_000_HA01.spr	FM_LF_000_HA02.spr	FM_LF_000_HM01.spr	FM_LF_000_HI01.spr	FM_LF_000_HD01.spr	FM_LF_000_RD01.spr	FM_LF_000_RD01.spr	0x808000
Ë«´¸-·¢¹â2			FM_LF_007_ST01.spr	FM_LF_007_ST02.spr	FM_LF_000_ST03.spr	FM_LF_000_ST04.spr	FM_LF_000_ST05.spr	FM_LF_007_ST06.spr					FM_LF_000_WK01.spr	FM_LF_000_WK01.spr	FM_LF_000_WK02.spr	FM_LF_000_WK03.spr	FM_LF_007_WK04.spr				FM_LF_000_RN01.spr	FM_LF_000_RN01.spr	FM_LF_000_RN02.spr	FM_LF_000_RN03.spr	FM_LF_007_RN04.spr				FM_LF_000_IJ01.spr	FM_LF_000_IJ02.spr	FM_LF_000_IJ03.spr	FM_LF_007_IJ04.spr				FM_LF_000_DE01.spr	FM_LF_000_DE02.spr	FM_LF_000_DE03.spr	FM_LF_007_DE04.spr				FM_LF_000_AT01.spr	FM_lf_000_AT02.spr	FM_lf_000_AT03.spr	FM_lf_000_AT04.spr	FM_lf_000_AT05.spr	FM_LF_007_AT06.spr	FM_LF_007_AT07.spr							FM_lf_000_MG01.spr	FM_LF_000_MG02.spr	FM_lf_000_MG03.spr	FM_lf_000_MG04.spr	FM_LF_007_MG05.spr				FM_LF_000_ZZ01.spr	FM_LF_000_JP01.spr	FM_LF_014_RD01.spr	FM_LF_014_HW01.spr	FM_LF_014_HR01.spr	FM_LF_014_HA01.spr	FM_LF_014_HA02.spr	FM_LF_014_HM01.spr	FM_LF_014_HI01.spr	FM_LF_014_HD01.spr	FM_LF_014_RD01.spr	FM_LF_014_RD01.spr	0x808000
Ë«µ¶-·¢¹â2			FM_LF_006_ST01.spr	FM_LF_006_ST02.spr	FM_LF_000_ST03.spr	FM_LF_006_ST04.spr	FM_LF_006_ST05.spr	FM_LF_006_ST06.spr					FM_LF_000_WK01.spr	FM_LF_000_WK01.spr	FM_LF_006_WK02.spr	FM_LF_006_WK03.spr	FM_LF_006_WK04.spr				FM_LF_000_RN01.spr	FM_LF_000_RN01.spr	FM_LF_006_RN02.spr	FM_LF_006_RN03.spr	FM_LF_006_RN04.spr				FM_LF_000_IJ01.spr	FM_LF_006_IJ02.spr	FM_LF_006_IJ03.spr	FM_LF_006_IJ04.spr				FM_LF_000_DE01.spr	FM_LF_006_DE02.spr	FM_LF_006_DE03.spr	FM_LF_006_DE04.spr				FM_LF_000_AT01.spr	FM_LF_006_AT02.spr	FM_LF_006_AT03.spr	FM_LF_006_AT04.spr	FM_LF_006_AT05.spr	FM_LF_006_AT06.spr	FM_LF_006_AT07.spr							FM_LF_006_MG01.spr	FM_LF_000_MG02.spr	FM_LF_006_MG03.spr	FM_LF_006_MG04.spr	FM_LF_006_MG05.spr				FM_LF_000_ZZ01.spr	FM_LF_000_JP01.spr	FM_LF_013_RD01.spr	FM_LF_013_HW01.spr	FM_LF_013_HR01.spr	FM_LF_013_HA01.spr	FM_LF_013_HA02.spr	FM_LF_013_HM01.spr	FM_LF_013_HI01.spr	FM_LF_013_HD01.spr	FM_LF_013_RD01.spr	FM_LF_013_RD01.spr	0x808000
Ë«²øÊÖ-·¢¹â2			FM_LF_001_ST01.spr	FM_LF_001_ST02.spr	FM_LF_001_ST03.spr	FM_LF_000_ST04.spr	FM_LF_000_ST05.spr	FM_LF_000_ST06.spr					FM_LF_001_WK01.spr	FM_LF_001_WK01.spr	FM_LF_000_WK02.spr	FM_LF_000_WK03.spr	FM_LF_000_WK04.spr				FM_LF_001_RN01.spr	FM_LF_001_RN01.spr	FM_LF_000_RN02.spr	FM_LF_000_RN03.spr	FM_LF_000_RN04.spr				FM_LF_001_IJ01.spr	FM_LF_000_IJ02.spr	FM_LF_000_IJ03.spr	FM_LF_000_IJ04.spr				FM_LF_001_DE01.spr	FM_LF_000_DE02.spr	FM_LF_000_DE03.spr	FM_LF_000_DE04.spr				FM_LF_001_AT01.spr	FM_LF_000_AT02.spr	FM_LF_000_AT03.spr	FM_LF_000_AT04.spr	FM_LF_000_AT05.spr	FM_LF_000_AT06.spr	FM_LF_000_AT07.spr							FM_LF_001_MG01.spr	FM_LF_001_MG02.spr	FM_LF_000_MG03.spr	FM_LF_000_MG04.spr	FM_LF_000_MG05.spr				FM_LF_001_ZZ01.spr	FM_LF_001_JP01.spr	FM_LF_008_RD01.spr	FM_LF_008_HW01.spr	FM_LF_008_HR01.spr	FM_LF_008_HA01.spr	FM_LF_008_HA02.spr	FM_LF_008_HM01.spr	FM_LF_008_HI01.spr	FM_LF_008_HD01.spr	FM_LF_008_RD01.spr	FM_LF_008_RD01.spr	0x808000
Ë«×¦-·¢¹â2			FM_LF_001_ST01.spr	FM_LF_001_ST02.spr	FM_LF_001_ST03.spr	FM_LF_000_ST04.spr	FM_LF_000_ST05.spr	FM_LF_000_ST06.spr					FM_LF_001_WK01.spr	FM_LF_001_WK01.spr	FM_LF_000_WK02.spr	FM_LF_000_WK03.spr	FM_LF_000_WK04.spr				FM_LF_001_RN01.spr	FM_LF_001_RN01.spr	FM_LF_000_RN02.spr	FM_LF_000_RN03.spr	FM_LF_000_RN04.spr				FM_LF_001_IJ01.spr	FM_LF_000_IJ02.spr	FM_LF_000_IJ03.spr	FM_LF_000_IJ04.spr				FM_LF_001_DE01.spr	FM_LF_000_DE02.spr	FM_LF_000_DE03.spr	FM_LF_000_DE04.spr				FM_LF_001_AT01.spr	FM_LF_000_AT02.spr	FM_LF_000_AT03.spr	FM_LF_000_AT04.spr	FM_LF_000_AT05.spr	FM_LF_000_AT06.spr	FM_LF_000_AT07.spr							FM_LF_001_MG01.spr	FM_LF_001_MG02.spr	FM_LF_000_MG03.spr	FM_LF_000_MG04.spr	FM_LF_000_MG05.spr				FM_LF_001_ZZ01.spr	FM_LF_001_JP01.spr	FM_LF_008_RD01.spr	FM_LF_008_HW01.spr	FM_LF_008_HR01.spr	FM_LF_008_HA01.spr	FM_LF_008_HA02.spr	FM_LF_008_HM01.spr	FM_LF_008_HI01.spr	FM_LF_008_HD01.spr	FM_LF_008_RD01.spr	FM_LF_008_RD01.spr	0x808000
¿ÕÊÖ-·¢¹â2			FM_LF_001_ST01.spr	FM_LF_001_ST02.spr	FM_LF_001_ST03.spr	FM_LF_000_ST04.spr	FM_LF_000_ST05.spr	FM_LF_000_ST06.spr					FM_LF_001_WK01.spr	FM_LF_001_WK01.spr	FM_LF_000_WK02.spr	FM_LF_000_WK03.spr	FM_LF_000_WK04.spr				FM_LF_001_RN01.spr	FM_LF_001_RN01.spr	FM_LF_000_RN02.spr	FM_LF_000_RN03.spr	FM_LF_000_RN04.spr				FM_LF_001_IJ01.spr	FM_LF_000_IJ02.spr	FM_LF_000_IJ03.spr	FM_LF_000_IJ04.spr				FM_LF_001_DE01.spr	FM_LF_000_DE02.spr	FM_LF_000_DE03.spr	FM_LF_000_DE04.spr				FM_LF_001_AT01.spr	FM_LF_000_AT02.spr	FM_LF_000_AT03.spr	FM_LF_000_AT04.spr	FM_LF_000_AT05.spr	FM_LF_000_AT06.spr	FM_LF_000_AT07.spr							FM_LF_001_MG01.spr	FM_LF_001_MG02.spr	FM_LF_000_MG03.spr	FM_LF_000_MG04.spr	FM_LF_000_MG05.spr				FM_LF_001_ZZ01.spr	FM_LF_001_JP01.spr	FM_LF_008_RD01.spr	FM_LF_008_HW01.spr	FM_LF_008_HR01.spr	FM_LF_008_HA01.spr	FM_LF_008_HA02.spr	FM_LF_008_HM01.spr	FM_LF_008_HI01.spr	FM_LF_008_HD01.spr	FM_LF_008_RD01.spr	FM_LF_008_RD01.spr	0x808000
Minh Ph­îng Quy Y TriÒn Thñ																																																																												
Minh Ph­îng Cùc L¹c T¨ng C«n																																																																												
Minh Ph­îng H­ Kh«ng Giíi §ao																																																																												
Minh Ph­îng ChiÕn ThÇn Chïy																																																																												
Minh Ph­îng Anh Hïng Th­¬ng																																																																												
Minh Ph­îng B¸ V­¬ng B¶o §ao																																																																												
Minh Ph­îng T¶n Hoa Tr­êng KiÕm																																																																												
Minh Ph­îng L¨ng Tiªu TriÒn Thñ																																																																												
Minh Ph­îng V¹n Hoa B¶o §ao																																																																												
Minh Ph­îng Ph­¬ng Hoa Song §ao																																																																												
Minh Ph­îng Diªm La TriÒn Thñ																																																																												
Minh Ph­îng Minh V­¬ng B¶o §ao																																																																												
Minh Ph­îng LiÔm DiÖm Phi §ao																																																																												
Minh Ph­îng Thiªn Hoang Tô TiÔn																																																																												
Minh Ph­îng Thiªn Kiªu Phi Tiªu																																																																												
Minh Ph­îng ThiÕt HuyÕt TriÒn Thñ																																																																												
Minh Ph­îng Quang Phôc Tr­îng																																																																												
Minh Ph­îng Dôc NhËt Th­¬ng																																																																												
Minh Ph­îng SÝ §Þa §ao																																																																												
Minh Ph­îng Kh«ng Minh KiÕm																																																																												
Minh Ph­îng Bång Lai KiÕm																																																																												
Minh Ph­îng Cöu Thiªn Hµn ThiÕt																																																																												
Minh Ph­îng Tham Th­¬ng KiÕm																																																																												
Tö M·ng KÕt L« KiÕm																																																																												
B¹ch Hæ Tö CÇm KiÕm																																																																												
Minh Ph­îng Tr¹m Vò KiÕm																																																																												
§»ng Long Bå §Ò TriÒn Thñ																																																																												
§»ng Long Nh­ Lai Ph¸p C«n 																																																																												
§»ng Long V« L­îng Giíi §ao																																																																												
§»ng Long Khai Thiªn ThÇn Chïy																																																																												
§»ng Long TÞch §Þa Th­¬ng																																																																												
§»ng Long Hçn Nguyªn B¶o §ao																																																																												
§»ng Long Phi Thiªn Tr­êng KiÕm																																																																												
§»ng Long B¨ng Ph¸ch TriÒn Thñ																																																																												
§»ng Long Khuynh Thµnh B¶o §ao																																																																												
§»ng Long B¸ch H­¬ng Uyªn ¦¬ng §ao																																																																												
§»ng Long V¹n §éc TriÒn Thñ																																																																												
§»ng Long V¹n Linh HuyÕt NhÉn																																																																												
§»ng Long Hçn §én Phi §ao																																																																												
§»ng Long ThÝ ThÇn Tô TiÔn																																																																												
§»ng Long Phong B¹o Phi Tiªu																																																																												
§»ng Long Hµo T×nh TriÒn Thñ																																																																												
§»ng Long Tô NghÜa Tr­îng																																																																												
§»ng Long Viªm Hoµng Th­¬ng																																																																												
§»ng Long PhÇn Thiªn B¶o §ao																																																																												
§»ng Long Ngäc H­ ThÇn KiÕm																																																																												
§»ng Long HuyÒn Thiªn ThÇn KiÕm																																																																												
§»ng Long Ph­¬ng Nguyªn B¶o §ao																																																																												
§»ng Long Th­¬ng Khung ThÇn KiÕm																																																																												
§»ng Long Tè Du KiÕm																																																																												
§»ng Long Y Thñy KiÕm																																																																												
Tinh S­¬ng-Khæ §Õ TriÒn Thñ																																																																												
Tinh S­¬ng-DiÖt §Õ Ph¸p C«n																																																																												
Tinh S­¬ng-§¹o §Õ Giíi §ao																																																																												
Tinh S­¬ng-Th«n Tµ ThÇn Chïy																																																																												
Tinh S­¬ng-L­u Kim Th­¬ng																																																																												
Tinh S­¬ng-L÷ S­¬ng B¶o §ao																																																																												
Tinh S­¬ng-L¹c Anh B¶o KiÕm																																																																												
Tinh S­¬ng-PhÊt HuyÖt TriÒn Thñ																																																																												
Tinh S­¬ng-Thiªn H­¬ng B¶o §ao																																																																												
Tinh S­¬ng-Th¸i VËn Uyªn ¦¬ng §ao																																																																												
Tinh S­¬ng-ThiÒm Phi TriÒn Thñ																																																																												
Tinh S­¬ng-Phô Cèt HuyÕt NhËn																																																																												
Tinh S­¬ng-L·nh HuyÕt Phi §ao																																																																												
Tinh S­¬ng-Né Liªn Tô TiÔn																																																																												
Tinh S­¬ng-Truy MÖnh Phi Tiªu																																																																												
Tinh S­¬ng-M·nh Long TriÒn Thñ																																																																												
Tinh S­¬ng-Ph¸ Lç Tr­îng																																																																												
Tinh S­¬ng-LuyÖn NhËt Th­¬ng																																																																												
Tinh S­¬ng-Khèc Viªm B¶o §ao																																																																												
Tinh S­¬ng-ChÊn S¬n ThÇn KiÕm																																																																												
Tinh S­¬ng-Qu©n Uy ThÇn KiÕm																																																																												
Tinh S­¬ng-Minh L«i B¶o §ao																																																																												
Tinh S­¬ng-Oanh Minh ThÇn KiÕm																																																																												
Tinh S­¬ng-H¹o Thiªn KiÕm																																																																												
Tinh S­¬ng-Thanh H­ KiÕm																																																																												
NguyÖt KhuyÕt Träng KiÕp TriÒn Thñ																																																																												
NguyÖt KhuyÕt S¸t KiÕp Ph¸p C«n																																																																												
NguyÖt KhuyÕt Ph¸ KiÕp Giíi §ao																																																																												
NguyÖt KhuyÕt PhÊn Vò ThÇn Chïy			FM_lF_116_ST01.spr	FM_lF_116_ST02.spr				FM_lF_116_ST06.spr									FM_lF_116_WK04.spr								FM_lF_116_RN04.spr							FM_lF_116_IJ04.spr							FM_lF_116_DE04.spr									FM_lF_116_AT06.spr	FM_lF_116_AT07.spr											FM_lF_116_MG05.spr						FM_lF_116_RD01.spr	FM_lF_116_HW01.spr	FM_lF_116_HR01.spr	FM_lF_116_HA01.spr	FM_lF_116_HA02.spr	FM_lF_116_HM01.spr	FM_lF_116_HI01.spr	FM_lF_116_HD01.spr	FM_lF_116_RD01.spr	FM_lF_116_RD01.spr	
NguyÖt KhuyÕt Phong Yªn  Th­¬ng																																																																												
NguyÖt KhuyÕt Tr­êng Kh«ng B¶o §ao																																																																												
NguyÖt KhuyÕt Kinh Hång B¶o KiÕm																																																																												
NguyÖt KhuyÕt HiÓu NguyÖt TriÒn Thñ																																																																												
NguyÖt KhuyÕt T­¬ng T­ B¶o §ao																																																																												
NguyÖt KhuyÕt Phong NguyÖt Uyªn ¦¬ng §ao			FM_lF_121_ST01.spr	FM_lF_121_ST02.spr				FM_lF_121_ST06.spr									FM_lF_121_WK04.spr								FM_lF_121_RN04.spr							FM_lF_121_IJ04.spr							FM_lF_121_DE04.spr									FM_lF_121_AT06.spr	FM_lF_121_AT07.spr											FM_lF_121_MG05.spr						FM_lF_121_RD01.spr	FM_lF_121_HW01.spr	FM_lF_121_HR01.spr	FM_lF_121_HA01.spr	FM_lF_121_HA02.spr	FM_lF_121_HM01.spr	FM_lF_121_HI01.spr	FM_lF_121_HD01.spr	FM_lF_121_RD01.spr	FM_lF_121_RD01.spr	
NguyÖt KhuyÕt B¸ch §éc TriÒn Thñ																																																																												
NguyÖt KhuyÕt U Minh HuyÕt NhÉn																																																																												
NguyÖt KhuyÕt Th«i MÖnh Phi §ao																																																																												
NguyÖt KhuyÕt BÝ §éc Tô TiÔn																																																																												
NguyÖt KhuyÕt M¹n §å Phi Tiªu																																																																												
NguyÖt KhuyÕt XÝch Long TriÒn Thñ																																																																												
NguyÖt KhuyÕt Hµo KiÖt Tr­îng																																																																												
NguyÖt KhuyÕt Tham Lang Th­¬ng																																																																												
NguyÖt KhuyÕt LiÖt D­¬ng B¶o §ao																																																																												
NguyÖt KhuyÕt Linh §éng ThÇn KiÕm																																																																												
NguyÖt KhuyÕt ¶o ¶nh ThÇn KiÕm																																																																												
NguyÖt KhuyÕt L¨ng Phong B¶o §ao																																																																												
NguyÖt KhuyÕt Méc Vò ThÇn KiÕm																																																																												
NguyÖt KhuyÕt DËt ¶nh KiÕm																																																																												
NguyÖt KhuyÕt Thanh Phong KiÕm																																																																												
DiÖu D­¬ng Méng Long TriÒn Thñ																																																																												
DiÖu D­¬ng Phôc Ma Ph¸p C«n																																																																												
DiÖu D­¬ng T­ Kh«ng Giíi §ao																																																																												
DiÖu D­¬ng H¸m Thiªn ThÇn Chïy			FM_lF_139_ST01.spr	FM_lF_139_ST02.spr				FM_lF_139_ST06.spr									FM_lF_139_WK04.spr								FM_lF_139_RN04.spr							FM_lF_139_IJ04.spr							FM_lF_139_DE04.spr									FM_lF_139_AT06.spr	FM_lF_139_AT07.spr											FM_lF_139_MG05.spr						FM_lF_139_RD01.spr	FM_lF_139_HW01.spr	FM_lF_139_HR01.spr	FM_lF_139_HA01.spr	FM_lF_139_HA02.spr	FM_lF_139_HM01.spr	FM_lF_139_HI01.spr	FM_lF_139_HD01.spr	FM_lF_139_RD01.spr	FM_lF_139_RD01.spr	
DiÖu D­¬ng KÕ NghiÖp Th­¬ng																																																																												
DiÖu D­¬ng Ngù Long B¶o §ao																																																																												
DiÖu D­¬ng V« Gian B¶o KiÕm																																																																												
DiÖu D­¬ng V« Ma TriÒn Thñ																																																																												
DiÖu D­¬ng Tª Hoµng B¶o §ao																																																																												
DiÖu D­¬ng BÝch H¶i Uyªn ¦¬ng §ao			FM_lF_144_ST01.spr	FM_lF_144_ST02.spr				FM_lF_144_ST06.spr									FM_lF_144_WK04.spr								FM_lF_144_RN04.spr							FM_lF_144_IJ04.spr							FM_lF_144_DE04.spr									FM_lF_144_AT06.spr	FM_lF_144_AT07.spr											FM_lF_144_MG05.spr						FM_lF_144_RD01.spr	FM_lF_144_HW01.spr	FM_lF_144_HR01.spr	FM_lF_144_HA01.spr	FM_lF_144_HA02.spr	FM_lF_144_HM01.spr	FM_lF_144_HI01.spr	FM_lF_144_HD01.spr	FM_lF_144_RD01.spr	FM_lF_144_RD01.spr	
DiÖu D­¬ng U Lung TriÒn Thñ																																																																												
DiÖu D­¬ng Minh ¶o HuyÕt NhËn																																																																												
DiÖu D­¬ng B¨ng Hµn Phi §ao																																																																												
DiÖu D­¬ng Thiªn Quang Tô TiÔn																																																																												
DiÖu D­¬ng S©m Hoang Phi Tiªu																																																																												
DiÖu D­¬ng §ång Cõu TriÒn Thñ																																																																												
DiÖu D­¬ng §Þch Kh¸i Tr­îng																																																																												
DiÖu D­¬ng Ma S¸t Th­¬ng																																																																												
DiÖu D­¬ng Ma Hoµng B¶o §ao																																																																												
DiÖu D­¬ng L¨ng Nh¹c ThÇn KiÕm																																																																												
DiÖu D­¬ng CËp Phong ThÇn KiÕm																																																																												
DiÖu D­¬ng S­¬ng Tinh B¶o §ao																																																																												
DiÖu D­¬ng L«i Khung ThÇn KiÕm																																																																												
DiÖu D­¬ng Phï V©n KiÕm																																																																												
DiÖu D­¬ng Xung V©n KiÕm																																																																												
Anh Hµo Méng Long TriÒn Thñ																																																																												
Anh Hµo Phôc Ma Ph¸p C«n																																																																												
Anh Hµo T­ Kh«ng Giíi §ao																																																																												
Anh Hµo H¸m Thiªn ThÇn Chïy			FM_lF_162yh_ST01.spr	FM_lF_162yh_ST02.spr				FM_lF_162yh_ST06.spr									FM_lF_162yh_WK04.spr								FM_lF_162yh_RN04.spr							FM_lF_162yh_IJ04.spr							FM_lF_162yh_DE04.spr									FM_lF_162yh_AT06.spr	FM_lF_162yh_AT07.spr											FM_lF_162yh_MG05.spr						FM_LF_162yh_RD01.spr	FM_LF_162yh_HW01.spr	FM_LF_162yh_HR01.spr	FM_LF_162yh_HA01.spr	FM_LF_162yh_HA02.spr	FM_LF_162yh_HM01.spr	FM_LF_162yh_HI01.spr	FM_LF_162yh_HD01.spr	FM_LF_162yh_RD01.spr	FM_LF_162yh_RD01.spr	
Anh Hµo KÕ NghiÖp Th­¬ng																																																																												
Anh Hµo Ngù Long B¶o §ao																																																																												
Anh Hµo V« Gian B¶o KiÕm																																																																												
Anh Hµo V« Ma TriÒn Thñ			FM_LW_158_ST01.spr	FM_LW_158_ST02.spr	FM_LW_158_ST03.spr								FM_LW_158_WK01.spr	FM_LW_158_WK01.spr							FM_LW_158_RN01.spr	FM_LW_158_RN01.spr							FM_LW_158_IJ01.spr							FM_LW_158_DE01.spr							FM_LW_158_AT01.spr													FM_LW_158_MG01.spr	FM_LW_158_MG02.spr									FM_LW_158_RD01.spr	FM_LW_158_HW01.spr	FM_LW_158_HR01.spr	FM_LW_158_HA01.spr	FM_LW_158_HA02.spr	FM_LW_158_HM01.spr	FM_LW_158_HI01.spr	FM_LW_158_HD01.spr	FM_LW_158_RD01.spr	FM_LW_158_RD01.spr	
Anh Hµo Tª Hoµng B¶o §ao																																																																												
Anh Hµo BÝch H¶i Uyªn ¦¬ng §ao			FM_lF_167_ST01.spr	FM_lF_167_ST02.spr				FM_lF_167_ST06.spr									FM_lF_167_WK04.spr								FM_lF_167_RN04.spr							FM_lF_167_IJ04.spr							FM_lF_167_DE04.spr									FM_lF_167_AT06.spr	FM_lF_167_AT07.spr											FM_lF_167_MG05.spr						FM_lF_167_RD01.spr	FM_lF_167_HW01.spr	FM_lF_167_HR01.spr	FM_lF_167_HA01.spr	FM_lF_167_HA02.spr	FM_lF_167_HM01.spr	FM_lF_167_HI01.spr	FM_lF_167_HD01.spr	FM_lF_167_RD01.spr	FM_lF_167_RD01.spr	
Anh Hµo U Lung TriÒn Thñ			FM_LW_153_ST01.spr	FM_LW_153_ST02.spr	FM_LW_153_ST03.spr								FM_LW_153_WK01.spr	FM_LW_153_WK01.spr							FM_LW_153_RN01.spr	FM_LW_153_RN01.spr							FM_LW_153_IJ01.spr							FM_LW_153_DE01.spr							FM_LW_153_AT01.spr													FM_LW_153_MG01.spr	FM_LW_153_MG02.spr									FM_LW_153_RD01.spr	FM_LW_153_HW01.spr	FM_LW_153_HR01.spr	FM_LW_153_HA01.spr	FM_LW_153_HA02.spr	FM_LW_153_HM01.spr	FM_LW_153_HI01.spr	FM_LW_153_HD01.spr	FM_LW_153_RD01.spr	FM_LW_153_RD01.spr	
Anh Hµo Minh ¶o HuyÕt NhËn																																																																												
Anh Hµo B¨ng Hµn Phi §ao			FM_LW_153_ST01.spr	FM_LW_153_ST02.spr	FM_LW_153_ST03.spr								FM_LW_153_WK01.spr	FM_LW_153_WK01.spr							FM_LW_153_RN01.spr	FM_LW_153_RN01.spr							FM_LW_153_IJ01.spr							FM_LW_153_DE01.spr							FM_LW_153_AT01.spr													FM_LW_153_MG01.spr	FM_LW_153_MG02.spr									FM_LW_153_RD01.spr	FM_LW_153_HW01.spr	FM_LW_153_HR01.spr	FM_LW_153_HA01.spr	FM_LW_153_HA02.spr	FM_LW_153_HM01.spr	FM_LW_153_HI01.spr	FM_LW_153_HD01.spr	FM_LW_153_RD01.spr	FM_LW_153_RD01.spr	
Anh Hµo Thiªn Quang Tô TiÔn			FM_LW_153_ST01.spr	FM_LW_153_ST02.spr	FM_LW_153_ST03.spr								FM_LW_153_WK01.spr	FM_LW_153_WK01.spr							FM_LW_153_RN01.spr	FM_LW_153_RN01.spr							FM_LW_153_IJ01.spr							FM_LW_153_DE01.spr							FM_LW_153_AT01.spr													FM_LW_153_MG01.spr	FM_LW_153_MG02.spr									FM_LW_153_RD01.spr	FM_LW_153_HW01.spr	FM_LW_153_HR01.spr	FM_LW_153_HA01.spr	FM_LW_153_HA02.spr	FM_LW_153_HM01.spr	FM_LW_153_HI01.spr	FM_LW_153_HD01.spr	FM_LW_153_RD01.spr	FM_LW_153_RD01.spr	
Anh Hµo S©m Hoang Phi Tiªu			FM_LW_153_ST01.spr	FM_LW_153_ST02.spr	FM_LW_153_ST03.spr								FM_LW_153_WK01.spr	FM_LW_153_WK01.spr							FM_LW_153_RN01.spr	FM_LW_153_RN01.spr							FM_LW_153_IJ01.spr							FM_LW_153_DE01.spr							FM_LW_153_AT01.spr													FM_LW_153_MG01.spr	FM_LW_153_MG02.spr									FM_LW_153_RD01.spr	FM_LW_153_HW01.spr	FM_LW_153_HR01.spr	FM_LW_153_HA01.spr	FM_LW_153_HA02.spr	FM_LW_153_HM01.spr	FM_LW_153_HI01.spr	FM_LW_153_HD01.spr	FM_LW_153_RD01.spr	FM_LW_153_RD01.spr	
