EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	JumpFly	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
Ngùa 129																																																																		..\male\horse110_hh_rs01.spr	..\male\horse110_hh_rw.spr	..\male\horse110_hh_rr.spr	..\male\horse110_hh_ra01.spr	..\male\horse110_hh_ra02.spr	..\male\horse110_hh_rm.spr	..\male\horse110_hh_rb.spr	..\male\horse110_hh_rd.spr	..\male\horse110_hh_rs01.spr	..\male\horse110_hh_rs01.spr
Ngùa 130																																																																		..\male\horse111_hh_rs01.spr	..\male\horse111_hh_rw.spr	..\male\horse111_hh_rr.spr	..\male\horse111_hh_ra01.spr	..\male\horse111_hh_ra02.spr	..\male\horse111_hh_rm.spr	..\male\horse111_hh_rb.spr	..\male\horse111_hh_rd.spr	..\male\horse111_hh_rs01.spr	..\male\horse111_hh_rs01.spr
Ngùa 131																																																																		..\male\horse109_hh_rs01.spr	..\male\horse109_hh_rw.spr	..\male\horse109_hh_rr.spr	..\male\horse109_hh_ra01.spr	..\male\horse109_hh_ra02.spr	..\male\horse109_hh_rm.spr	..\male\horse109_hh_rb.spr	..\male\horse109_hh_rd.spr	..\male\horse109_hh_rs01.spr	..\male\horse109_hh_rs01.spr
Ngùa 132																																																																		..\male\horse112_hh_rs01.spr	..\male\horse112_hh_rw.spr	..\male\horse112_hh_rr.spr	..\male\horse112_hh_ra01.spr	..\male\horse112_hh_ra02.spr	..\male\horse112_hh_rm.spr	..\male\horse112_hh_rb.spr	..\male\horse112_hh_rd.spr	..\male\horse112_hh_rs01.spr	..\male\horse112_hh_rs01.spr
Ngùa 133																																																																		..\male\horse113_hh_rs01.spr	..\male\horse113_hh_rw.spr	..\male\horse113_hh_rr.spr	..\male\horse113_hh_ra01.spr	..\male\horse113_hh_ra02.spr	..\male\horse113_hh_rm.spr	..\male\horse113_hh_rb.spr	..\male\horse113_hh_rd.spr	..\male\horse113_hh_rs01.spr	..\male\horse113_hh_rs01.spr
Ngùa 134																																																																		..\male\horse114_hh_rs01.spr	..\male\horse114_hh_rw.spr	..\male\horse114_hh_rr.spr	..\male\horse114_hh_ra01.spr	..\male\horse114_hh_ra02.spr	..\male\horse114_hh_rm.spr	..\male\horse114_hh_rb.spr	..\male\horse114_hh_rd.spr	..\male\horse114_hh_rs01.spr	..\male\horse114_hh_rs01.spr
Ngùa 135																																																																		..\male\horse115_hh_rs01.spr	..\male\horse115_hh_rw.spr	..\male\horse115_hh_rr.spr	..\male\horse115_hh_ra01.spr	..\male\horse115_hh_ra02.spr	..\male\horse115_hh_rm.spr	..\male\horse115_hh_rb.spr	..\male\horse115_hh_rd.spr	..\male\horse115_hh_rs01.spr	..\male\horse115_hh_rs01.spr
Ngùa 136																																																																		..\male\horse116_hh_rs01.spr	..\male\horse116_hh_rw.spr	..\male\horse116_hh_rr.spr	..\male\horse116_hh_ra01.spr	..\male\horse116_hh_ra02.spr	..\male\horse116_hh_rm.spr	..\male\horse116_hh_rb.spr	..\male\horse116_hh_rd.spr	..\male\horse116_hh_rs01.spr	..\male\horse116_hh_rs01.spr
Ngùa 137																																																																		..\male\horse117_hh_rs01.spr	..\male\horse117_hh_rw.spr	..\male\horse117_hh_rr.spr	..\male\horse117_hh_ra01.spr	..\male\horse117_hh_ra02.spr	..\male\horse117_hh_rm.spr	..\male\horse117_hh_rb.spr	..\male\horse117_hh_rd.spr	..\male\horse117_hh_rs01.spr	..\male\horse117_hh_rs01.spr
Ngùa 138																																																																		..\male\cchorse118_hh_rs01.spr	..\male\cchorse118_hh_rw.spr	..\male\cchorse118_hh_rr.spr	..\male\cchorse118_hh_ra01.spr	..\male\cchorse118_hh_ra02.spr	..\male\cchorse118_hh_rm.spr	..\male\cchorse118_hh_rb.spr	..\male\cchorse118_hh_rd.spr	..\male\cchorse118_hh_rs01.spr	..\male\cchorse118_hh_rs01.spr
Thá Vµng																																																																		..\male\horse_133_hh_rs.spr	..\male\horse_133_hh_rw.spr	..\male\horse_133_hh_rr.spr	..\male\horse_133_hh_ra01.spr	..\male\horse_133_hh_ra02.spr	..\male\horse_133_hh_rm.spr	..\male\horse_133_hh_rb.spr	..\male\horse_133_hh_rd.spr	..\male\horse_133_hh_rs.spr	..\male\horse_133_hh_rs.spr
Thá Hång																																																																		..\male\horse_134_hh_rs.spr	..\male\horse_134_hh_rw.spr	..\male\horse_134_hh_rr.spr	..\male\horse_134_hh_ra01.spr	..\male\horse_134_hh_ra02.spr	..\male\horse_134_hh_rm.spr	..\male\horse_134_hh_rb.spr	..\male\horse_134_hh_rd.spr	..\male\horse_134_hh_rs.spr	..\male\horse_134_hh_rs.spr
Kú L©n																																																																		..\male\boss148_hh_rs01.spr	..\male\boss148_hh_rw.spr	..\male\boss148_hh_rr.spr	..\male\boss148_hh_ra01.spr	..\male\boss148_hh_ra02.spr	..\male\boss148_hh_rm.spr	..\male\boss148_hh_rb.spr	..\male\boss148_hh_rd.spr	..\male\boss148_hh_rs01.spr	..\male\boss148_hh_rs01.spr
