NAME	MAGIC_ID	MAG_P1_MIN	MAG_P1_MAX	SWORD	BLADE	WAND	SPEAR	HAMMER	DUALBLADES	DARTS	KNIFE	CROSSBOW	ARMOR	RING	NECKLACE	AMULET	BOOT	BELT	HELM	CUFF	SACHET	PENDANT	METAL	WOOD	WATER	FIRE	EARTH	11	12	181	21	22	241	281	291	31	41	61	991	1001	1021	1051	1071	1081	1171	1181	1201	1231	1251	1271	1261	1281	2001	2011
加内力恢复速度	92	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	100	100	80	80	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力恢复速度	92	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	100	100	80	80	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力恢复速度	92	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	100	100	80	80	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力恢复速度	92	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	100	100	80	80	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力恢复速度	92	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	100	100	80	80	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加内力恢复速度	92	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	100	100	80	80	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力恢复速度	96	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力恢复速度	96	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力恢复速度	96	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力恢复速度	96	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力恢复速度	96	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力恢复速度	96	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力恢复速度	96	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力恢复速度	96	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力恢复速度	96	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加体力恢复速度	96	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加力量	97	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加力量	97	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加力量	97	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加力量	97	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加力量	97	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加力量	97	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加力量	97	13	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加力量	97	15	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加力量	97	17	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加力量	97	19	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加物理伤害	121	1	5	1500	1500	1250	1500	1500	625	1250	1500	1500	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加物理伤害	121	6	10	3000	3000	2500	3000	3000	1000	2500	3000	3000	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加物理伤害	121	11	15	6250	6250	5625	6250	6250	1250	5625	6250	6250	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加物理伤害	121	16	20	10000	10000	93750	10000	10000	1500	93750	10000	10000	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加物理伤害	121	21	25	18750	18750	15000	18750	18750	2000	15000	18750	18750	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加物理伤害	121	26	30	37500	37500	30000	37500	37500	2500	30000	37500	37500	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加物理伤害	121	31	35	75000	75000	62500	75000	75000	3750	62500	75000	75000	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加物理伤害	121	36	40	125000	125000	112500	125000	125000	6250	112500	125000	125000	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加物理伤害	121	41	45	300000	300000	225000	300000	300000	18750	225000	300000	300000	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加物理伤害	121	46	50	750000	750000	625000	750000	750000	56250	625000	625000	625000	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加毒伤害	125	1	5	1500	1500	1250	1500	1500	625	1250	1500	1500	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加毒伤害	125	6	10	3000	3000	2500	3000	3000	1000	2500	3000	3000	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加毒伤害	125	11	15	6250	6250	5625	6250	6250	1250	5625	6250	6250	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加毒伤害	125	16	20	10000	10000	93750	10000	10000	1500	93750	10000	10000	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加毒伤害	125	21	25	18750	18750	15000	18750	18750	2000	15000	18750	18750	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加毒伤害	125	26	30	37500	37500	30000	37500	37500	2500	30000	37500	37500	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加毒伤害	125	31	35	75000	75000	62500	75000	75000	3750	62500	75000	75000	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加毒伤害	125	36	40	125000	125000	112500	125000	125000	6250	112500	125000	125000	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加毒伤害	125	41	45	300000	300000	225000	300000	300000	18750	225000	300000	300000	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加毒伤害	125	46	50	750000	750000	625000	750000	750000	56250	625000	625000	625000	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加冰伤害	123	1	19	1500	1500	1250	1500	1500	625	1250	1500	1500	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加冰伤害	123	20	29	3000	3000	2500	3000	3000	1000	2500	3000	3000	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加冰伤害	123	30	39	6250	6250	5625	6250	6250	1250	5625	6250	6250	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加冰伤害	123	40	49	10000	10000	93750	10000	10000	1500	93750	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加冰伤害	123	50	59	18750	18750	15000	18750	18750	2000	15000	18750	18750	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加冰伤害	123	60	69	37500	37500	30000	37500	37500	2500	30000	37500	37500	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加冰伤害	123	70	79	75000	75000	62500	75000	75000	3750	62500	75000	75000	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加冰伤害	123	80	89	125000	125000	112500	125000	125000	6250	112500	125000	125000	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加冰伤害	123	90	99	300000	300000	225000	300000	300000	18750	225000	300000	300000	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加冰伤害	123	100	100	750000	750000	625000	750000	750000	56250	625000	625000	625000	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加火伤害	122	1	10	4000	4000	4000	4000	4000	4000	4000	4000	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加火伤害	122	10	20	7500	7500	7500	7500	7500	7500	7500	7500	7500	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加火伤害	122	20	30	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加火伤害	122	30	40	15000	15000	15000	15000	15000	15000	15000	15000	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加火伤害	122	40	50	20000	20000	20000	20000	20000	20000	20000	20000	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加火伤害	122	50	60	25000	25000	25000	25000	25000	25000	25000	25000	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加火伤害	122	60	70	30000	30000	30000	30000	30000	30000	30000	30000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加火伤害	122	70	80	40000	40000	40000	40000	40000	40000	40000	40000	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加火伤害	122	80	90	100000	100000	100000	100000	100000	100000	100000	100000	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加火伤害	122	90	100	250000	250000	250000	250000	250000	250000	250000	250000	250000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加电伤害	124	1	10	4000	4000	4000	4000	4000	4000	4000	4000	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加电伤害	124	10	20	7500	7500	7500	7500	7500	7500	7500	7500	7500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加电伤害	124	20	30	10000	10000	10000	10000	10000	10000	10000	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加电伤害	124	30	40	15000	15000	15000	15000	15000	15000	15000	15000	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加电伤害	124	40	50	20000	20000	20000	20000	20000	20000	20000	20000	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加电伤害	124	50	60	25000	25000	25000	25000	25000	25000	25000	25000	25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加电伤害	124	60	70	30000	30000	30000	30000	30000	30000	30000	30000	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加电伤害	124	70	80	40000	40000	40000	40000	40000	40000	40000	40000	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加电伤害	124	80	90	100000	100000	100000	100000	100000	100000	100000	100000	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
加电伤害	124	90	100	250000	250000	250000	250000	250000	250000	250000	250000	250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
物理伤害吸收（转化为内力提高）	134	1	1	0	0	0	0	0	0	0	0	0	2500	0	0	0	2500	2500	2500	2500	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
物理伤害吸收（转化为内力提高）	134	2	2	0	0	0	0	0	0	0	0	0	4000	0	0	0	4000	4000	4000	4000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
物理伤害吸收（转化为内力提高）	134	3	3	0	0	0	0	0	0	0	0	0	6000	0	0	0	6000	6000	6000	6000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
物理伤害吸收（转化为内力提高）	134	4	4	0	0	0	0	0	0	0	0	0	8000	0	0	0	8000	8000	8000	8000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
物理伤害吸收（转化为内力提高）	134	5	5	0	0	0	0	0	0	0	0	0	10000	0	0	0	10000	10000	10000	10000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
物理伤害吸收（转化为内力提高）	134	6	6	0	0	0	0	0	0	0	0	0	15000	0	0	0	15000	15000	15000	15000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
物理伤害吸收（转化为内力提高）	134	7	7	0	0	0	0	0	0	0	0	0	20000	0	0	0	20000	25000	20000	25000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
物理伤害吸收（转化为内力提高）	134	8	8	0	0	0	0	0	0	0	0	0	25000	0	0	0	25000	40000	25000	40000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
物理伤害吸收（转化为内力提高）	134	9	9	0	0	0	0	0	0	0	0	0	30000	0	0	0	30000	60000	30000	60000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
物理伤害吸收（转化为内力提高）	134	10	10	0	0	0	0	0	0	0	0	0	50000	0	0	0	75000	150000	75000	150000	0	0	100	100	100	100	100	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
物免百分比	104	1	3	0	0	0	0	0	0	0	0	0	1250	0	0	0	1250	1250	1250	1250	0	0	0	0	0	100	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
物免百分比	104	4	6	0	0	0	0	0	0	0	0	0	2250	0	0	0	2250	2250	2250	2250	0	0	0	0	0	100	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
物免百分比	104	7	9	0	0	0	0	0	0	0	0	0	4375	0	0	0	4375	4375	4375	4375	0	0	0	0	0	100	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
物免百分比	104	10	12	0	0	0	0	0	0	0	0	0	6250	0	0	0	6250	7500	6250	7500	0	0	0	0	0	100	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
物免百分比	104	13	15	0	0	0	0	0	0	0	0	0	10000	0	0	0	10000	12500	10000	12500	0	0	0	0	0	100	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
物免百分比	104	16	18	0	0	0	0	0	0	0	0	0	22500	0	0	0	22500	30000	22500	30000	0	0	0	0	0	100	0	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660	2660
