???????	???????	????????
5188		0
5189		0
5190		0
5191	31	0
5192		0
5193		0
5194		0
5195	57	0
5196	116	0
5197		0
5198		0
5199		0
5200		0
5201	31	0
5202		0
5203		0
5204		0
5205	57	0
5206	117	0
5207		0
5208		0
5209		0
5210		0
5211	32	0
5212		0
5213		0
5214		0
5215	58	0
5216	118	0
5217		0
5218		0
5219		0
5220		0
5221	32	0
5222		0
5223		0
5224		0
5225	58	0
5226	119	0
5227		0
5228		0
5229		0
5230		0
5231	33	0
5232		0
5233		0
5234		0
5235	59	0
5236	120	0
5237		0
5238		0
5239		0
5240		0
5241	33	0
5242		0
5243		0
5244		0
5245	59	0
5246	121	0
5247		0
5248		0
5249		0
5250		0
5251	34	0
5252		0
5253		0
5254		0
5255	60	0
5256	122	0
5257		0
5258		0
5259		0
5260		0
5261	34	0
5262		0
5263		0
5264		0
5265	60	0
5266	123	0
5267		0
5268		0
5269		0
5270		0
5271	35	0
5272		0
5273		0
5274		0
5275	61	0
5276	124	0
5277		0
5278		0
5279		0
5280		0
5281	35	0
5282		0
5283		0
5284		0
5285	61	0
5286	125	0
5287		0
5288		0
5289		0
5290		0
5291	35	0
5292		0
5293		0
5294		0
5295	61	0
5296	126	0
5297		0
5298		0
5299		0
5300		0
5301	36	0
5302		0
5303		0
5304		0
5305	62	0
5306	127	0
5307		0
5308		0
5309		0
5310		0
5311	36	0
5312		0
5313		0
5314		0
5315	62	0
5316	128	0
5317		0
5318		0
5319		0
5320		0
5321	37	0
5322		0
5323		0
5324		0
5325	63	0
5326	129	0
5327		0
5328		0
5329		0
5330		0
5331	37	0
5332		0
5333		0
5334		0
5335	63	0
5336	130	0
5337		0
5338		0
5339		0
5340		0
5341	38	0
5342		0
5343		0
5344		0
5345	64	0
5346	131	0
5347		0
5348		0
5349		0
5350		0
5351	38	0
5352		0
5353		0
5354		0
5355	64	0
5356	132	0
5357		0
5358		0
5359		0
5360		0
5361	39	0
5362		0
5363		0
5364		0
5365	65	0
5366	133	0
5367		0
5368		0
5369		0
5370		0
5371	39	0
5372		0
5373		0
5374		0
5375	65	0
5376	134	0
5377		0
5378		0
5379		0
5380		0
5381	45	0
5382		0
5383		0
5384		0
5385	71	0
5386	135	0
5387		0
5388		0
5389		0
5390		0
5391	45	0
5392		0
5393		0
5394		0
5395	71	0
5396	136	0
5397		0
5398		0
5399		0
5400		0
5401	46	0
5402		0
5403		0
5404		0
5405	72	0
5406	137	0
5407		0
5408		0
5409		0
5410		0
5411	46	0
5412		0
5413		0
5414		0
5415	72	0
5416	138	0
5417		0
5418		0
5419		0
5420		0
5421	46	0
5422		0
5423		0
5424		0
5425	72	0
5426	139	0
5427		0
5428		0
5429		0
5430		0
5431	47	0
5432		0
5433		0
5434		0
5435	73	0
5436	140	0
5437		0
5438		0
5439		0
5440		0
5441	47	0
5442		0
5443		0
5444		0
5445	73	0
5446	141	0
5447		0
5448		0
5449		0
5450		0
5451	47	0
5452		0
5453		0
5454		0
5455	73	0
5456	142	0
5457		0
5458		0
5459		0
5460		0
5461	48	0
5462		0
5463		0
5464		0
5465	74	0
5466	143	0
5467		0
5468		0
5469		0
5470		0
5471	48	0
5472		0
5473		0
5474		0
5475	74	0
5476	144	0
5477		0
5478		0
5479		0
5480		0
5481	49	0
5482		0
5483		0
5484		0
5485	75	0
5486	145	0
5487		0
5488		0
5489		0
5490		0
5491	49	0
5492		0
5493		0
5494		0
5495	75	0
5496	146	0
5497		0
5498		0
5499		0
5500		0
5501	50	0
5502		0
5503		0
5504		0
5505	76	0
5506	147	0
5507		0
5508		0
5509		0
5510		0
5511	50	0
5512		0
5513		0
5514		0
5515	76	0
5516	148	0
5517		0
5518		0
5519		0
5520		0
5521	51	0
5522		0
5523		0
5524		0
5525	77	0
5526	149	0
5527		0
5528		0
5529		0
5530		0
5531	51	0
5532		0
5533		0
5534		0
5535	77	0
5536	150	0
5537		0
5538		0
5539		0
5540		0
5541	51	0
5542		0
5543		0
5544		0
5545	77	0
5546	151	0
5547		0
5548		0
5549		0
5550		0
5551	52	0
5552		0
5553		0
5554		0
5555	78	0
5556	152	0
5557		0
5558		0
5559		0
5560		0
5561	52	0
5562		0
5563		0
5564		0
5565	78	0
5566	153	0
5567		0
5568		0
5569		0
5570		0
5571	53	0
5572		0
5573		0
5574		0
5575	79	0
5576	154	0
5577		0
5578		0
5579		0
5580		0
5581	53	0
5582		0
5583		0
5584		0
5585	79	0
5586	155	0
5587		0
5588		0
5589		0
5590		0
5591	54	0
5592		0
5593		0
5594		0
5595	80	0
5596	156	0
5597		0
5598		0
5599		0
5600		0
5601	54	0
5602		0
5603		0
5604		0
5605	80	0
5606	157	0
5607		0
5608		0
5609		0
5610		0
5611	55	0
5612		0
5613		0
5614		0
5615	81	0
5616	158	0
5617		0
5618		0
5619		0
5620		0
5621	55	0
5622		0
5623		0
5624		0
5625	81	0
5626	159	0
5627		0
5628		0
5629		0
5630		0
5631	56	0
5632		0
5633		0
5634		0
5635	82	0
5636	160	0
5637		0
5638		0
5639		0
5640		0
5641	56	0
5642		0
5643		0
5644		0
5645	82	0
5646	161	0
5647		0
5648		0
5649		0
5650		0
5651	83	0
5652		0
5653		0
5654		0
5655	83	0
5656	162	0
5657		0
5658		0
5659		0
5660		0
5661	83	0
5662		0
5663		0
5664		0
5665	83	0
5666	163	0
5667		0
5668		0
5669		0
5670		0
5671	83	0
5672		0
5673		0
5674		0
5675	83	0
5676	164	0
5677		0
5678		0
5679		0
5780		0
5681	86	0
5682		0
5683		0
5684		0
5685	86	0
5686	165	0
5687		0
5688		0
5689		0
5690		0
5691	86	0
5692		0
5693		0
5694		0
5695	86	0
5696	166	0
5697		0
5698		0
5699		0
5700		0
5701	86	0
5702		0
5703		0
5704		0
5705	86	0
5706	167	0
5707		0
5708		0
5709		0
5710		0
5711	89	0
5712		0
5713		0
5714		0
5715	89	0
5716	168	0
5717		0
5718		0
5719		0
5720		0
5721	89	0
5722		0
5723		0
5724		0
5725	89	0
5726	169	0
5727		0
5728		0
5729		0
5730		0
5731	91	0
5732		0
5733		0
5734		0
5735	91	0
5736	170	0
5737		0
5738		0
5739		0
5740		0
5741	91	0
5742		0
5743		0
5744		0
5745	91	0
5746	171	0
5747		0
5748		0
5749		0
5750		0
5751	93	0
5752		0
5753		0
5754		0
5755	93	0
5756	172	0
5757		0
5758		0
5759		0
5760		0
5761	93	0
5762		0
5763		0
5764		0
5765	93	0
5766	173	0
5767		0
5768		0
5769		0
5770		0
5771	95	0
5772		0
5773		0
5774		0
5775	95	0
5776	174	0
5777		0
5778		0
5779		0
5780		0
5781	95	0
5782		0
5783		0
5784		0
5785	95	0
5786	175	0
5787		0
5788		0
5789		0
5790		0
5791	95	0
5792		0
5793		0
5794		0
5795	95	0
5796	176	0
5797		0
5798		0
5799		0
5800		0
5801	98	0
5802		0
5803		0
5804		0
5805	98	0
5806	177	0
5807		0
5808		0
5809		0
5810		0
5811	98	0
5812		0
5813		0
5814		0
5815	98	0
5816	178	0
5817		0
5818		0
5819		0
5820		0
5821	100	0
5822		0
5823		0
5824		0
5825	100	0
5826	179	0
5827		0
5828		0
5829		0
5830		0
5831	100	0
5832		0
5833		0
5834		0
5835	100	0
5836	180	0
5837		0
5838		0
5839		0
5840		0
5841	102	0
5842		0
5843		0
5844		0
5845	102	0
5846	181	0
5847		0
5848		0
5849		0
5850		0
5851	102	0
5852		0
5853		0
5854		0
5855	102	0
5856	182	0
5857		0
5858		0
5859		0
5860		0
5861	104	0
5862		0
5863		0
5864		0
5865	104	0
5866	183	0
5867		0
5868		0
5869		0
5870		0
5871	104	0
5872		0
5873		0
5874		0
5875	104	0
5876	184	0
5877		0
5878		0
5879		0
5880		0
5881	106	0
5882		0
5883		0
5884		0
5885	106	0
5886	185	0
5887		0
5888		0
5889		0
5890		0
5891	106	0
5892		0
5893		0
5894		0
5895	106	0
5896	186	0
5897		0
5898		0
5899		0
5900	3	0
5901	3	0
5902	3	0
5903	3	0
5904	3	0
5905	3	0
5906	3	0
5907	3	0
5908	3	0
5909	3	0
5910	4	0
5911	4	0
5912	4	0
5913	4	0
5914	4	0
5915	4	0
5916	4	0
5917	4	0
5918	4	0
5919	4	0
5920	5	0
5921	5	0
5922	5	0
5923	5	0
5924	5	0
5925	5	0
5926	5	0
5927	5	0
5928	5	0
5929	5	0
5930	6	0
5931	6	0
5932	6	0
5933	6	0
5934	6	0
5935	6	0
5936	6	0
5937	6	0
5938	6	0
5939	6	0
5940	7	0
5941	7	0
5942	7	0
5943	7	0
5944	7	0
5945	7	0
5946	7	0
5947	7	0
5948	7	0
5949	7	0
5950	8	0
5951	8	0
5952	8	0
5953	8	0
5954	8	0
5955	8	0
5956	8	0
5957	8	0
5958	8	0
5959	8	0
5960	9	0
5961	9	0
5962	9	0
5963	9	0
5964	9	0
5965	9	0
5966	9	0
5967	9	0
5968	9	0
5969	9	0
5970	11	0
5971	11	0
5972	11	0
5973	11	0
5974	11	0
5975	11	0
5976	11	0
5977	11	0
5978	11	0
5979	11	0
5980	12	0
5981	44	0
5982	70	0
5983		0
5984		0
5985		0
5986	70	0
5987	70	0
5988	40	0
5989	66	0
5990		0
5991		0
5992		0
5993	25	0
5994	21	0
5995	22	0
5996	23	0
5997	26	0
5998	27	0
5999	28	0
6000	19	0
6001		0
6002		0
6003		0
6004	29	0
6005	30	0
6006	31	0
6007	32	0
6008	25	0
6009		0
6010	3	0
6011	112	0
6012	113	0
6013	114	0
6014	115	0
6015	116	0
6016	117	0
6017	118	0
6018	119	0
6019	120	0
6020	121	0
6021	122	0
6022	123	0
6023	124	0
6024	125	0
6025	126	0
6026	127	0
6027	128	0
6028	129	0
6029	130	0
6030	131	0
6031	132	0
6032	133	0
6033	134	0
6034	135	0
6035	136	0
6036	7	0
6037	7	0
6038	7	0
6039	7	0
6040	7	0
6041	7	0
6042	7	0
6043	24	0
6044	7	0
6045		0
6046		0
6047		0
6048		0
6049	24	0
6050		0
6051		0
6052	8	0
6053	8	0
6054	8	0
6055	8	0
6056	8	0
6057	8	0
6058		
6059		
6060		
6061		
6062		
6063		
6064		
6065		
6066		
6067		
6068		
6069		
6070		
6071		
6072		
6073		
6074		
6075		
6076		
6077		
6078	8	0
6079	8	0
6080	8	0
6081	8	0
6082	8	0
6083	8	0
6084	8	0
6085	8	0
6086	8	0
6087	8	0
6088	8	0
6089	8	0
6090	8	0
6091	8	0
6092	8	0
6093	8	0
6094	8	0
6095	8	0
6096	8	0
6097	8	0
6098	8	0
6099	8	0
6100	8	0
6101	8	0
6102	8	0
6103	8	0
6104	8	0
6105	8	0
6106	8	0
6107	8	0
6108	8	0
6109	8	0
6110	8	0
6111	8	0
6112	8	0
6113	8	0
6114	36	0
6115	37	0
6116	38	0
6117	39	0
6118	40	0
6119	41	0
6120	42	0
6121	43	0
6122	44	0
6123	45	0
6124	46	0
6125	47	0
6126	48	0
6127	0	0
6128	0	0
6129	15	0
6130		
6131		
6132		
6133		
6134		
6135		
6136		
6137		
6138		
6139		
6140		
6141		
6142		
6143		
6144		
6145		
6146		
6147		
6148		
6149		
6150		
6151		
6152		
6153		
6154		
6155		
6156		
6157		
6158		
6159		
6160		
6161	9	
6162	9	
6163	9	
6164	9	
6165	9	
6166	9	
6167	9	
6168	9	
6169	9	
6170	9	
6171	9	
6172	9	
6173	9	
6174	9	
6175	9	
6176	9	
6177	9	
6178	9	
6179	9	
6180	9	
6181	9	
6182	9	
6183	9	
6184	9	
6185	9	
6186	9	
6187	9	
6188	9	
6189	9	
6190	9	
6191	9	
6192	9	
6193	9	
6194	9	
6195	9	
6196	9	
6197	9	
6198	9	
6199	9	
6200	9	
6201	9	
6202	9	
6203	9	
6204	9	
6205	9	
6206	9	
6207	9	
6208	9	
6209	9	
6210	9	
6211	9	
6212	9	
6213	9	
6214	9	
6215	9	
6216	9	
6217	9	
6218	9	
6219	9	
6220	9	
6221	9	
6222	9	
6223	9	
6224	9	
6225	9	
6226	9	
6227	9	
6228	9	
6229	9	
6230	9	
6231	9	
6232	9	
6233	9	
6234	9	
6235	9	
6236	9	
6237	9	
6238	9	
6239	9	
6240	9	
6241	9	
6242	9	
6243	9	
6244	9	
6245	9	
6246	9	
6247	9	
6248	9	
6249	9	
6250	9	
6251	9	
6252	9	
6253	9	
6254	9	
6255	9	
6256	9	
6257	9	
6258	9	
6259	9	
6260	9	
6261	9	
6262	9	
6263	9	
6264	9	
6265	9	
6266	9	
6267	9	
6268	9	
6269	9	
6270	9	
6271	9	
6272	9	
6273	9	
6274	9	
6275	9	
6276	9	
6277	9	
6278	9	
6279	9	
6280	9	
6281	9	
6282	9	
6283	9	
6284	9	
6285	9	
6286	9	
6287	9	
6288	9	
6289	9	
6290	9	
6291	9	
6292	9	
6293	9	
6294	9	
6295	9	
6296	9	
6297	9	
6298	9	
6299	9	
6300	9	
6301	9	
6302	9	
6303	9	
6304	9	
6305	9	
6306	9	
6307	9	
6308	9	
6309	9	
6310	9	
6311	9	
6312	9	
6313	9	
6314	9	
6315	9	
6316	9	
6317	9	
6318	9	
6319	9	
6320	9	
6321	9	
6322	9	
6323	9	
6324	9	
6325	9	
6326	9	
6327	9	
6328	9	
6329	9	
6330	9	
6331	9	
6332	9	
6333	9	
6334	9	
6335	9	
6336	9	
6337	9	
6338	9	
6339	9	
6340	9	
6341	9	
6342	9	
6343	9	
6344	9	
6345	9	
6346	9	
6347	9	
6348	9	
6349	9	
6350	9	
6351	9	
6352	9	
6353	9	
6354	9	
6355	9	
6356	9	
6357	9	
6358	9	
6359	9	
6360	9	
6361	9	
6362	9	
6363	9	
6364	9	
6365	9	
6366	9	
6367	9	
6368	9	
6369	9	
6370	9	
6371	9	
6372	9	
6373	9	
6374	9	
6375	9	
6376	9	
6377	9	
6378	9	
6379	9	
6380	9	
6381	9	
6382	9	
6383	9	
6384	9	
6385	9	
6386	9	
6387	9	
6388	9	
6389	9	
6390	9	
6391	9	
6392	9	
6393	9	
6394	9	
6395	9	
6396	9	
6397	9	
6398	9	
6399	9	
6400	9	
6401	9	
6402	9	
6403	9	
6404	9	
6405	9	
6406	9	
6407	9	
6408	9	
6409	9	
6410	9	
6411	9	
6412	9	
6413	9	
6414	9	
6415	9	
6416	9	
6417	9	
6418	9	
6419	9	
6420	9	
6421	9	
6422	9	
6423	9	
6424	9	
6425	9	
6426	9	
6427	9	
6428	9	
6429	9	
6430	9	
6431	9	
6432	9	
6433	9	
6434	9	
6435	9	
6436	9	
6437	9	
6438	9	
6439	9	
6440	9	
6441	9	
6442	9	
6443	9	
6444	9	
6445	9	
6446	9	
6447	9	
6448	9	
6449	9	
6450	9	
6451	9	
6452	9	
6453	9	
6454	9	
6455	9	
6456	9	
6457	9	
6458	9	
6459	9	
6460	9	
6461		
6462		
6463		
6464		
6465		
6466		
6467		
6468		
6469		
6470		
6471		
6472		
6473		
6474		
6475		
6476		
6477		
6478		
6479		
6480		
6481		0
6482	46	0
6483		0
6484		0
6485		0
6486	72	0
6487	137	0
6488		0
6489		0
6490		0
6491		0
6492	46	0
6493		0
6494		0
6495		0
6496	72	0
6497	138	0
6498		0
6499		0
6500		0
6501		0
6502	46	0
6503		0
6504		0
6505		0
6506	72	0
6507	139	0
6508		0
6509		0
6510		0
6511		0
6512	47	0
6513		0
6514		0
6515		0
6516	73	0
6517	140	0
6518		0
6519		0
6520		0
6521		0
6522	47	0
6523		0
6524		0
6525		0
6526	73	0
6527	141	0
6528		0
6529		0
6530		0
6531		0
6532	47	0
6533		0
6534		0
6535		0
6536	73	0
6537	142	0
6538		0
6539		0
6540		0
6541		0
6542	48	0
6543		0
6544		0
6545		0
6546	74	0
6547	143	0
6548		0
6549		0
6550		0
6551		0
6552	48	0
6553		0
6554		0
6555		0
6556	74	0
6557	144	0
6558		0
6559		0
6560		0
6561		0
6562	49	0
6563		0
6564		0
6565		0
6566	75	0
6567	145	0
6568		0
6569		0
6570		0
6571		0
6572	49	0
6573		0
6574		0
6575		0
6576	75	0
6577	146	0
6578		0
6579		0
6580		0
6581		0
6582	50	0
6583		0
6584		0
6585		0
6586	76	0
6587	147	0
6588		0
6589		0
6590		0
6591		0
6592	50	0
6593		0
6594		0
6595		0
6596	76	0
6597	148	0
6598		0
6599		0
6600		0
6601		0
6602	51	0
6603		0
6604		0
6605		0
6606	77	0
6607	149	0
6608		0
6609		0
6610		0
6611		0
6612	51	0
6613		0
6614		0
6615		0
6616	77	0
6617	150	0
6618		0
6619		0
6620		0
6621		0
6622	51	0
6623		0
6624		0
6625		0
6626	77	0
6627	151	0
6628		0
6629		0
6630		0
6631		0
6632	52	0
6633		0
6634		0
6635		0
6636	78	0
6637	152	0
6638		0
6639		0
6640		0
6641		0
6642	52	0
6643		0
6644		0
6645		0
6646	78	0
6647	153	0
6648		0
6649		0
6650		0
6651		0
6652	53	0
6653		0
6654		0
6655		0
6656	79	0
6657	154	0
6658		0
6659		0
6660		0
6661		0
6662	53	0
6663		0
6664		0
6665		0
6666	79	0
6667	155	0
6668		0
6669		0
6670		0
6671		0
6672	54	0
6673		0
6674		0
6675		0
6676	80	0
6677	156	0
6678		0
6679		0
6680		0
6681		0
6682	54	0
6683		0
6684		0
6685		0
6686	80	0
6687	157	0
6688		0
6689		0
6690		0
6691		0
6692	55	0
6693		0
6694		0
6695		0
6696	81	0
6697	158	0
6698		0
6699		0
6700		0
6701		0
6702	55	0
6703		0
6704		0
6705		0
6706	81	0
6707	159	0
6708		0
6709		0
6710		0
6711		0
6712	56	0
6713		0
6714		0
6715		0
6716	82	0
6717	160	0
6718		0
6719		0
6720		0
6721		0
6722	56	0
6723		0
6724		0
6725		0
6726	82	0
6727	161	0
6728		0
6729		0
6730		0
6731	24	0
6732	19	0
6733		0
6734		0
6735		0
6736		0
6737		0
6738		0
6739		0
6740		0
6741		0
6742		0
6743		0
6744		0
6745		0
6746		0
6747		0
6748		0
6749		0
6750		0
6751		0
6752		0
6753		0
6754		0
6755	19	0
6756	13	0
6757	19	0
6758	13	0
6759		0
6760	24	0
6761	27	0
6762	28	0
6763	11	0
6764	11	0
6765	11	0
6766	11	0
6767	11	0
6768	11	0
6769	11	0
6770	11	0
6771	11	0
6772	11	0
6773	11	0
6774	11	0
6775	11	0
6776	11	0
6777	11	0
6778	11	0
6779	11	0
6780	11	0
6781	11	0
6782	11	0
6783	11	0
6784	11	0
6785	11	0
6786	11	0
6787	11	0
6788	11	0
6789	11	0
6790	11	0
6791	11	0
6792	11	0
6793	11	0
6794	11	0
6795	11	0
6796	11	0
6797	11	0
6798	11	0
6799	11	0
6800	11	0
6801	11	0
6802	11	0
6803	11	0
6804	11	0
6805	11	0
6806	11	0
6807	11	0
6808	11	0
6809	11	0
6810	11	0
6811	11	0
6812	11	0
6813	11	0
6814	11	0
6815	11	0
6816	11	0
6817	11	0
6818	11	0
6819	11	0
6820	11	0
6821	11	0
6822	11	0
6823	11	0
6824	11	0
6825	11	0
6826	11	0
6827	11	0
6828	11	0
6829	11	0
6830	11	0
6831	11	0
6832	11	0
6833	11	0
6834	11	0
6835	11	0
6836	11	0
6837	11	0
6838	11	0
6839	11	0
6840	11	0
6841	11	0
6842	11	0
6843	11	0
6844	11	0
6845	11	0
6846	11	0
6847	11	0
6848	11	0
6849	11	0
6850	11	0
6851	11	0
6852	11	0
6853	11	0
6854	11	0
6855	11	0
6856	11	0
6857	11	0
6858	11	0
6859	11	0
6860	11	0
6861	11	0
6862	11	0
6863	11	0
6864	11	0
6865	11	0
6866	11	0
6867	11	0
6868	11	0
6869	11	0
6870	11	0
6871	11	0
6872	11	0
6873	11	0
6874	11	0
6875	11	0
6876	11	0
6877	11	0
6878	11	0
6879	11	0
6880	11	0
6881	11	0
6882	11	0
6883	11	0
6884	11	0
6885	11	0
6886	11	0
6887	11	0
6888	11	0
6889	11	0
6890	11	0
6891	11	0
6892	11	0
6893	11	0
6894	11	0
6895	11	0
6896	11	0
6897	11	0
6898	11	0
6899	11	0
6900	11	0
6901	11	0
6902	11	0
6903	11	0
6904	11	0
6905	11	0
6906	11	0
6907	11	0
6908	11	0
6909	11	0
6910	11	0
6911	11	0
6912	11	0
6913	11	0
6914	11	0
6915	11	0
6916	11	0
6917	11	0
6918	11	0
6919	11	0
6920	11	0
6921	11	0
6922	11	0
6923	11	0
6924	11	0
6925	11	0
6926	11	0
6927	11	0
6928	11	0
6929	11	0
6930	11	0
6931	11	0
6932	11	0
6933	11	0
6934	11	0
6935	11	0
6936	11	0
6937	11	0
6938	11	0
6939	11	0
6940	11	0
6941	11	0
6942	11	0
6943	11	0
6944	11	0
6945	11	0
6946	11	0
6947	11	0
6948	11	0
6949	11	0
6950	11	0
6951	11	0
6952	11	0
6953	11	0
6954	11	0
6955	11	0
6956	11	0
6957	11	0
6958	11	0
6959	11	0
6960	11	0
6961	11	0
6962	11	0
6963	11	0
6964	11	0
6965	11	0
6966	11	0
6967	11	0
6968	11	0
6969	11	0
6970	11	0
6971	11	0
6972	11	0
6973	11	0
6974	11	0
6975	11	0
6976	11	0
6977	11	0
6978	11	0
6979	11	0
6980	11	0
6981	11	0
6982	11	0
6983	11	0
6984	11	0
6985	11	0
6986	11	0
6987	11	0
6988	11	0
6989	11	0
6990	11	0
6991	11	0
6992	11	0
6993	11	0
6994	11	0
6995	11	0
6996	11	0
6997	11	0
6998	11	0
6999	11	0
7000	11	0
7001	11	0
7002	11	0
7003	11	0
7004	11	0
7005	11	0
7006	11	0
7007	11	0
7008	11	0
7009	11	0
7010	11	0
7011	11	0
7012	11	0
7013	11	0
7014	11	0
7015	11	0
7016	11	0
7017	11	0
7018	11	0
7019	11	0
7020	11	0
7021	11	0
7022	11	0
7023	11	0
7024	11	0
7025	11	0
7026	11	0
7027	11	0
7028	11	0
7029	11	0
7030	11	0
7031	11	0
7032	11	0
7033	11	0
7034	11	0
7035	11	0
7036	11	0
7037	11	0
7038	11	0
7039	11	0
7040	11	0
7041	11	0
7042	11	0
7043	11	0
7044	11	0
7045	11	0
7046	11	0
7047	11	0
7048	11	0
7049	11	0
7050	11	0
7051	11	0
7052	11	0
7053	11	0
7054	11	0
7055	11	0
7056	11	0
7057	11	0
7058	11	0
7059	11	0
7060	11	0
7061	11	0
7062	11	0
7063	11	0
7064	11	0
7065	11	0
7066	11	0
7067	11	0
7068	11	0
7069	11	0
7070	11	0
7071	11	0
7072	11	0
7073	11	0
7074	11	0
7075	11	0
7076	11	0
7077	11	0
7078	11	0
7079	11	0
7080	11	0
7081	11	0
7082	11	0
7083	11	0
7084	11	0
7085	11	0
7086	11	0
7087	11	0
7088	11	0
7089	11	0
7090	11	0
7091	11	0
7092	11	0
7093		0
7094	108	0
7095		0
7096		0
7097		0
7098	108	0
7099	187	0
7100		0
7101		0
7102		0
7103		0
7104	108	0
7105		0
7106		0
7107		0
7108	108	0
7109	188	0
7110		0
7111		0
7112		0
7113		0
7114	108	0
7115		0
7116		0
7117		0
7118	108	0
7119	189	0
7120		0
7121		0
7122		0
7123		0
7124	111	0
7125		0
7126		0
7127		0
7128	111	0
7129	190	0
7130		0
7131		0
7132		0
7133		0
7134	111	0
7135		0
7136		0
7137		0
7138	111	0
7139	191	0
7140		0
7141		0
7142		0
7143		0
7144	111	0
7145		0
7146		0
7147		0
7148	111	0
7149	192	0
7150		0
7151		0
7152		0
7153		0
7154	114	0
7155		0
7156		0
7157		0
7158	114	0
7159	193	0
7160		0
7161		0
7162		0
7163		0
7164	114	0
7165		0
7166		0
7167		0
7168	114	0
7169	194	0
7170		0
7171		0
7172		0
7173		0
7174	116	0
7175		0
7176		0
7177		0
7178	116	0
7179	195	0
7180		0
7181		0
7182		0
7183		0
7184	116	0
7185		0
7186		0
7187		0
7188	116	0
7189	196	0
7190		0
7191		0
7192		0
7193		0
7194	118	0
7195		0
7196		0
7197		0
7198	118	0
7199	197	0
7200		0
7201		0
7202		0
7203		0
7204	118	0
7205		0
7206		0
7207		0
7208	118	0
7209	198	0
7210		0
7211		0
7212		0
7213		0
7214	120	0
7215		0
7216		0
7217		0
7218	120	0
7219	199	0
7220		0
7221		0
7222		0
7223		0
7224	120	0
7225		0
7226		0
7227		0
7228	120	0
7229	200	0
7230		0
7231		0
7232		0
7233		0
7234	120	0
7235		0
7236		0
7237		0
7238	120	0
7239	201	0
7240		0
7241		0
7242		0
7243		0
7244	123	0
7245		0
7246		0
7247		0
7248	123	0
7249	202	0
7250		0
7251		0
7252		0
7253		0
7254	123	0
7255		0
7256		0
7257		0
7258	123	0
7259	203	0
7260		0
7261		0
7262		0
7263		0
7264	125	0
7265		0
7266		0
7267		0
7268	125	0
7269	204	0
7270		0
7271		0
7272		0
7273		0
7274	125	0
7275		0
7276		0
7277		0
7278	125	0
7279	205	0
7280		0
7281		0
7282		0
7283		0
7284	127	0
7285		0
7286		0
7287		0
7288	127	0
7289	206	0
7290		0
7291		0
7292		0
7293		0
7294	127	0
7295		0
7296		0
7297		0
7298	127	0
7299	207	0
7300		0
7301		0
7302		0
7303		0
7304	129	0
7305		0
7306		0
7307		0
7308	129	0
7309	208	0
7310		0
7311		0
7312		0
7313		0
7314	129	0
7315		0
7316		0
7317		0
7318	129	0
7319	209	0
7320		0
7321		0
7322		0
7323		0
7324	131	0
7325		0
7326		0
7327		0
7328	131	0
7329	210	0
7330		0
7331		0
7332		0
7333		0
7334	131	0
7335		0
7336		0
7337		0
7338	131	0
7339	211	0
7340		0
7341		0
7342		0
7343		0
7344	187	0
7345		0
7346	188	0
7347		0
7348	189	0
7349		0
7350	190	0
7351		0
7352	191	0
7353		0
7354	192	0
7355	193	0
7356		0
7357	194	0
7358		0
7359	195	0
7360		0
7361	196	0
7362		0
7363		0
7364	197	0
7365		0
7366	198	0
7367		0
7368	199	0
7369		0
7370	200	0
7371		0
7372	201	0
7373	123	0
7374	202	0
7375	123	0
7376	203	0
7377	125	0
7378	204	0
7379	125	0
7380	205	0
7381		0
7382	206	0
7383		0
7384	207	0
7385		0
7386	208	0
7387		0
7388	209	0
7389	210	0
7390		0
7391	211	0
7392		0
7393	36	0
7394		0
7395		0
7396	158	0
7397		0
7398		0
7399		0
7340	158	0
7401	238	0
7402		0
7403		0
7404		0
7405		0
7406	158	0
7407		0
7408		0
7409		0
7410	158	0
7411	237	0
7412		0
7413		0
7414		0
7415		0
7416	158	0
7417		0
7418		0
7419		0
7420	158	0
7421	238	0
7422		0
7423		0
7424		0
7425		0
7426	158	0
7427		0
7428		0
7429		0
7430	158	0
7431	237	0
7432		0
7433		0
7434		0
7435		0
7436	158	0
7437		0
7438		0
7439		0
7440	158	0
7441	238	0
7442		0
7443		0
7444		0
7445		0
7446	158	0
7447		0
7448		0
7449		0
7450	158	0
7451	237	0
7452		0
7453		0
7454		0
7455		0
7456	158	0
7457		0
7458		0
7459		0
7460	158	0
7461	238	0
7462		0
7463		0
7464		0
7465		0
7466	158	0
7467		0
7468		0
7469		0
7470	158	0
7471	237	0
7472		0
7473		0
7474		0
7475		0
7476	158	0
7477		0
7478		0
7479		0
7480	158	0
7481	238	0
7482		0
7483		0
7484		0
7485		0
7486	158	0
7487		0
7488		0
7489		0
7490	158	0
7491	237	0
7492		0
7493		0
7494		0
7495		0
7496	159	0
7497		0
7498		0
7499		0
7500	159	0
7501	240	0
7502		0
7503		0
7504		0
7505		0
7506	159	0
7507		0
7508		0
7509		0
7510	159	0
7511	239	0
7512		0
7513		0
7514		0
7515		0
7516	159	0
7517		0
7518		0
7519		0
7520	159	0
7521	240	0
7522		0
7523		0
7524		0
7525		0
7526	159	0
7527		0
7528		0
7529		0
7530	159	0
7531	239	0
7532		0
7533		0
7534		0
7535		0
7536	159	0
7537		0
7538		0
7539		0
7540	159	0
7541	240	0
7542		0
7543		0
7544		0
7545		0
7546	159	0
7547		0
7548		0
7549		0
7550	159	0
